Ax,Ay,Az,Amag
0.41,0.83,-9.95,9.99
0.50,0.75,-9.92,9.96
0.43,0.73,-9.91,9.94
0.32,0.71,-9.95,9.98
0.47,0.82,-9.90,9.95
0.50,0.81,-9.91,9.95
0.36,0.70,-9.90,9.93
0.40,0.81,-9.95,9.99
0.41,0.72,-9.93,9.96
0.47,0.74,-9.94,9.98
0.39,0.72,-9.92,9.95
0.39,0.71,-9.92,9.96
0.33,0.69,-9.88,9.91
0.48,0.77,-9.92,9.96
0.46,0.78,-9.95,9.99
0.31,0.60,-9.96,9.98
0.42,0.77,-9.84,9.88
0.31,1.08,-10.07,10.13
0.53,0.64,-9.88,9.92
0.46,0.58,-9.94,9.97
0.33,0.75,-9.96,9.99
0.44,0.94,-9.95,10.00
0.54,0.73,-9.93,9.97
0.45,0.60,-9.90,9.93
0.38,0.75,-9.91,9.94
0.31,0.79,-9.92,9.96
0.49,0.78,-9.92,9.96
0.49,0.73,-9.90,9.94
0.31,0.69,-9.89,9.92
0.38,0.84,-9.91,9.96
0.38,0.79,-10.02,10.06
0.51,0.70,-9.92,9.96
0.38,0.74,-9.89,9.92
0.34,0.70,-9.93,9.96
0.45,0.70,-9.94,9.97
0.46,0.74,-9.91,9.95
0.42,0.82,-9.92,9.96
0.40,0.81,-9.89,9.93
0.43,0.77,-9.88,9.92
0.40,0.72,-9.89,9.93
0.40,0.77,-9.92,9.96
0.47,0.81,-9.94,9.99
0.52,0.78,-9.89,9.93
0.43,0.66,-9.90,9.94
0.34,0.70,-9.93,9.96
0.40,0.78,-9.95,9.99
0.44,0.79,-9.88,9.92
0.38,0.72,-9.89,9.92
0.40,0.75,-9.90,9.94
0.44,0.78,-9.95,9.99
0.47,0.75,-9.94,9.98
0.62,0.70,-9.93,9.97
0.26,0.76,-9.95,9.99
0.55,0.81,-9.96,10.01
0.43,0.58,-9.69,9.72
0.15,0.98,-10.07,10.12
0.47,0.72,-9.91,9.95
0.31,0.68,-9.82,9.85
0.32,0.84,-9.93,9.97
0.55,0.73,-9.93,9.97
0.45,0.66,-9.94,9.97
0.41,0.78,-9.90,9.94
0.36,0.81,-9.85,9.89
0.37,0.73,-9.92,9.96
0.41,0.79,-9.95,9.99
0.42,0.74,-9.91,9.95
0.36,0.65,-9.85,9.87
0.43,0.83,-9.96,10.00
0.46,0.87,-9.99,10.04
0.42,0.73,-9.91,9.95
0.32,0.78,-9.88,9.91
0.40,0.76,-9.96,9.99
0.38,0.74,-9.99,10.02
0.40,0.76,-9.94,9.98
0.41,0.81,-9.91,9.95
0.33,0.68,-9.88,9.91
0.40,0.75,-9.89,9.92
0.38,0.70,-9.92,9.95
0.39,0.75,-9.90,9.93
0.36,0.76,-9.88,9.92
0.43,0.82,-9.93,9.97
0.47,0.74,-9.89,9.93
0.28,0.72,-9.94,9.97
0.39,0.84,-9.95,9.99
0.33,0.79,-9.92,9.96
0.36,0.78,-9.90,9.94
0.38,0.64,-9.92,9.95
0.43,0.79,-9.97,10.01
0.42,0.76,-9.90,9.94
0.34,0.56,-9.71,9.73
0.29,0.93,-10.08,10.13
0.35,0.68,-9.97,10.00
0.39,0.83,-9.83,9.87
0.28,0.81,-9.93,9.97
0.42,0.69,-10.00,10.03
0.51,0.74,-9.94,9.98
0.33,0.77,-9.89,9.92
0.27,0.66,-9.92,9.95
0.38,0.75,-9.92,9.95
0.38,0.77,-9.89,9.93
0.33,0.78,-9.88,9.92
0.36,0.69,-9.90,9.93
0.40,0.83,-10.07,10.11
0.46,0.75,-9.90,9.94
0.31,0.68,-9.90,9.93
0.36,0.80,-9.97,10.01
0.47,0.78,-9.97,10.01
0.40,0.77,-9.95,9.99
0.27,0.65,-9.89,9.92
0.36,0.83,-9.90,9.94
0.39,0.78,-9.85,9.88
0.36,0.80,-9.93,9.97
0.33,0.64,-9.93,9.95
0.39,0.77,-9.92,9.96
0.39,0.81,-9.92,9.97
0.38,0.79,-9.91,9.95
0.41,0.74,-9.90,9.94
0.41,0.77,-9.90,9.94
0.31,0.76,-9.91,9.95
0.40,0.84,-9.91,9.96
0.40,0.81,-9.97,10.01
0.46,0.79,-9.90,9.94
0.37,0.70,-9.70,9.73
0.28,0.79,-10.01,10.04
0.47,0.76,-9.98,10.02
0.26,0.81,-9.85,9.88
0.39,0.83,-10.01,10.05
0.48,0.62,-10.01,10.04
0.43,0.79,-9.92,9.96
0.34,0.82,-9.87,9.91
0.29,0.74,-9.92,9.95
0.41,0.69,-9.91,9.94
0.41,0.84,-9.91,9.95
0.33,0.81,-9.85,9.89
0.32,0.72,-9.87,9.90
0.46,0.85,-10.01,10.06
0.46,0.77,-9.90,9.94
0.40,0.83,-9.79,9.83
0.28,0.73,-9.92,9.95
0.43,0.75,-9.97,10.01
0.51,0.74,-9.94,9.98
0.39,0.81,-9.90,9.94
0.41,0.84,-9.91,9.95
0.41,0.74,-9.89,9.93
0.40,0.73,-9.86,9.90
0.36,0.82,-9.92,9.96
0.43,0.77,-9.92,9.96
0.40,0.70,-9.95,9.98
0.40,0.78,-9.89,9.93
0.36,0.89,-9.90,9.95
0.40,0.76,-9.89,9.93
0.42,0.74,-9.92,9.96
0.47,0.76,-9.92,9.96
0.40,0.87,-9.87,9.92
0.46,0.87,-9.95,10.00
0.41,0.77,-9.92,9.96
0.50,0.64,-9.83,9.86
0.26,0.98,-10.09,10.14
0.49,0.75,-9.90,9.94
0.43,0.75,-9.77,9.81
0.47,0.84,-9.91,9.96
0.47,0.82,-9.96,10.01
0.45,0.77,-9.92,9.96
0.45,0.79,-9.92,9.96
0.45,0.80,-9.85,9.89
0.39,0.81,-9.88,9.92
0.44,0.81,-9.91,9.96
0.49,0.83,-9.91,9.95
0.45,0.84,-9.91,9.95
0.38,0.78,-9.91,9.95
0.49,0.93,-9.99,10.05
0.53,0.81,-9.89,9.94
0.37,0.79,-9.87,9.91
0.43,0.82,-9.93,9.97
0.48,0.83,-9.94,9.98
0.46,0.81,-9.94,9.98
0.45,0.83,-9.90,9.94
0.40,0.85,-9.89,9.93
0.46,0.88,-9.86,9.91
0.48,0.75,-9.89,9.93
0.47,0.85,-9.94,9.98
0.45,0.82,-9.89,9.93
0.46,0.85,-9.88,9.93
0.54,0.84,-9.92,9.97
0.45,0.76,-9.91,9.95
0.40,0.75,-9.90,9.94
0.38,0.78,-9.93,9.96
0.53,0.91,-9.91,9.96
0.45,0.85,-9.90,9.94
0.41,0.79,-9.86,9.90
0.45,0.84,-9.94,9.98
0.44,0.85,-9.91,9.95
0.48,0.82,-9.96,10.00
0.52,0.78,-9.91,9.95
0.43,0.70,-9.69,9.72
0.29,0.94,-9.95,10.00
0.60,0.72,-9.86,9.91
0.47,0.80,-9.83,9.88
0.46,0.82,-9.96,10.00
0.50,0.82,-9.97,10.02
0.54,0.80,-9.88,9.92
0.35,0.77,-9.88,9.92
0.42,0.88,-9.91,9.95
0.45,0.85,-9.88,9.92
0.47,0.86,-9.91,9.96
0.41,0.72,-9.90,9.93
0.47,0.82,-9.89,9.93
0.53,0.91,-9.88,9.93
0.49,0.90,-9.96,10.01
0.45,0.73,-9.91,9.94
0.35,0.77,-9.90,9.93
0.48,0.85,-9.92,9.97
0.49,0.86,-9.92,9.97
0.51,0.80,-9.94,9.98
0.47,0.73,-9.93,9.97
0.39,0.86,-9.89,9.94
0.46,0.87,-9.90,9.95
0.50,0.88,-9.88,9.94
0.49,0.78,-9.89,9.93
0.40,0.87,-9.90,9.95
0.50,0.81,-9.93,9.98
0.47,0.77,-9.94,9.99
0.52,0.86,-9.89,9.94
0.40,0.83,-9.90,9.95
0.45,0.82,-9.87,9.91
0.47,0.74,-9.92,9.96
0.42,0.72,-9.94,9.98
0.44,0.90,-9.88,9.93
0.43,0.96,-9.92,9.98
0.53,0.87,-9.95,10.00
0.54,0.82,-9.83,9.88
0.35,0.99,-9.93,9.99
0.41,0.85,-10.03,10.07
0.54,0.80,-9.89,9.94
0.38,0.87,-9.89,9.94
0.54,0.85,-9.96,10.01
0.69,0.74,-9.95,10.00
0.49,0.79,-9.91,9.95
0.34,0.85,-9.91,9.95
0.40,0.82,-9.88,9.92
0.51,0.82,-9.91,9.95
0.46,0.84,-9.91,9.95
0.45,0.85,-9.89,9.94
0.48,0.86,-9.89,9.94
0.51,0.85,-9.94,9.99
0.48,0.82,-9.86,9.91
0.43,0.83,-9.86,9.90
0.40,0.76,-9.91,9.95
0.50,0.77,-9.93,9.97
0.53,0.88,-9.96,10.01
0.46,0.89,-9.93,9.98
0.40,0.78,-9.87,9.91
0.49,0.87,-9.89,9.94
0.36,0.77,-9.92,9.96
0.51,0.84,-9.93,9.98
0.57,0.85,-9.92,9.97
0.46,0.85,-9.91,9.95
0.40,0.82,-9.91,9.95
0.49,0.79,-9.93,9.97
0.49,0.77,-9.94,9.98
0.41,0.84,-9.90,9.94
0.46,0.88,-9.85,9.90
0.49,0.83,-9.90,9.94
0.50,0.85,-9.88,9.93
0.45,0.87,-9.92,9.96
0.50,0.79,-9.95,10.00
0.45,0.73,-9.89,9.93
0.43,0.85,-9.86,9.90
0.45,0.82,-10.00,10.05
0.53,0.75,-9.82,9.86
0.38,0.90,-9.90,9.95
0.47,0.89,-9.94,9.99
0.45,0.74,-9.97,10.01
0.42,0.75,-9.93,9.96
0.45,0.87,-9.86,9.91
0.46,0.97,-9.85,9.91
0.41,0.77,-9.91,9.95
0.34,0.58,-9.94,9.96
0.51,0.87,-9.92,9.97
0.48,0.93,-9.90,9.95
0.38,0.78,-9.98,10.02
0.49,0.72,-9.93,9.97
0.48,0.79,-9.84,9.88
0.29,0.90,-9.92,9.97
0.32,0.77,-9.97,10.00
0.59,0.70,-9.94,9.99
0.46,0.96,-9.93,9.98
0.21,0.76,-9.84,9.87
0.48,0.85,-9.86,9.91
0.45,0.91,-9.96,10.01
0.45,0.82,-9.93,9.97
0.28,0.75,-9.88,9.91
0.46,0.87,-9.91,9.96
0.50,0.84,-9.93,9.98
0.36,0.71,-9.88,9.91
0.40,0.74,-9.93,9.96
0.50,0.84,-9.93,9.98
0.42,0.89,-9.89,9.94
0.32,0.67,-9.82,9.85
0.50,0.85,-9.94,9.99
0.43,0.82,-9.93,9.97
0.46,0.85,-9.92,9.97
0.29,0.80,-9.90,9.93
0.35,0.65,-9.94,9.97
0.50,0.86,-9.85,9.90
0.38,0.94,-9.87,9.92
0.42,0.84,-9.96,10.01
0.51,0.66,-9.99,10.03
0.50,0.89,-9.92,9.97
0.36,0.88,-9.88,9.93
0.34,0.82,-9.88,9.92
0.44,0.82,-9.92,9.97
0.49,0.81,-9.90,9.94
0.47,0.83,-9.87,9.91
0.34,0.83,-9.91,9.95
0.35,0.86,-10.01,10.05
0.59,0.73,-9.87,9.91
0.53,0.78,-9.81,9.86
0.34,0.91,-9.93,9.97
0.38,0.79,-9.92,9.96
0.55,0.89,-9.92,9.98
0.52,0.89,-9.92,9.97
0.47,0.92,-9.89,9.94
0.45,0.83,-9.86,9.90
0.37,0.77,-9.92,9.96
