Ax,Ay,Az,Amag,Ax2,Ay2,Az2,Amag2
0.01,-9.00,3.99,9.85,-9.66,-0.05,-1.92,9.85
0.06,-9.01,4.01,9.86,-9.68,-0.02,-1.89,9.87
0.03,-9.00,4.00,9.85,-9.66,-0.05,-1.96,9.85
0.02,-9.01,4.00,9.86,-9.66,-0.05,-1.95,9.86
0.05,-8.98,3.98,9.82,-9.66,-0.07,-1.92,9.85
0.02,-8.99,3.99,9.83,-9.69,-0.02,-1.93,9.88
0.01,-8.99,4.01,9.84,-9.67,-0.01,-1.92,9.86
0.01,-9.00,3.99,9.85,-9.67,-0.03,-1.92,9.86
0.03,-8.99,4.01,9.84,-9.67,-0.03,-1.91,9.85
0.01,-9.00,3.99,9.85,-9.68,-0.03,-1.93,9.88
0.04,-9.03,4.00,9.88,-9.68,-0.05,-1.92,9.87
0.03,-8.99,3.99,9.84,-9.69,-0.06,-1.92,9.88
0.03,-9.01,4.00,9.86,-9.69,-0.05,-1.93,9.88
0.05,-8.99,4.01,9.85,-9.70,-0.05,-1.93,9.89
0.03,-8.99,4.00,9.84,-9.68,-0.07,-1.92,9.86
0.05,-8.98,3.97,9.82,-9.67,-0.06,-1.94,9.87
0.05,-9.00,3.98,9.84,-9.69,-0.05,-1.92,9.88
0.03,-9.01,3.98,9.85,-9.66,-0.06,-1.94,9.86
0.05,-9.00,3.98,9.84,-9.68,-0.06,-1.93,9.87
0.01,-9.00,3.97,9.83,-9.69,-0.03,-1.97,9.89
0.05,-9.02,3.98,9.86,-9.67,-0.08,-1.99,9.87
0.04,-9.02,3.96,9.85,-9.64,-0.05,-1.95,9.84
0.02,-9.01,3.98,9.85,-9.68,-0.03,-1.94,9.87
-0.00,-9.02,3.99,9.86,-9.68,-0.04,-1.95,9.87
0.04,-9.01,4.00,9.86,-9.68,-0.02,-1.94,9.88
0.04,-8.99,3.97,9.82,-9.67,-0.04,-1.90,9.86
0.02,-8.99,3.99,9.84,-9.68,-0.03,-1.92,9.87
0.05,-9.02,4.01,9.87,-9.67,-0.05,-1.93,9.86
0.05,-9.01,4.01,9.86,-9.71,-0.04,-1.90,9.89
0.03,-9.01,4.01,9.87,-9.69,-0.03,-1.94,9.88
0.05,-9.01,4.00,9.86,-9.68,-0.06,-1.90,9.87
0.03,-8.99,4.00,9.84,-9.67,-0.03,-1.93,9.87
0.04,-9.00,3.99,9.85,-9.69,-0.04,-1.93,9.88
-0.00,-9.00,3.99,9.85,-9.68,-0.05,-1.92,9.87
0.03,-9.03,4.01,9.88,-9.68,-0.03,-1.92,9.87
0.02,-9.02,3.98,9.86,-9.69,-0.03,-1.94,9.88
0.01,-8.99,3.98,9.83,-9.69,-0.04,-1.95,9.88
0.01,-8.98,3.98,9.82,-9.68,-0.00,-1.94,9.87
0.01,-8.99,3.97,9.83,-9.68,-0.03,-1.92,9.87
0.01,-9.00,3.99,9.85,-9.67,-0.04,-1.94,9.86
0.03,-9.01,3.98,9.85,-9.69,-0.04,-1.95,9.88
0.00,-9.02,3.97,9.86,-9.68,-0.06,-1.94,9.87
0.04,-9.03,3.98,9.87,-9.66,-0.04,-1.90,9.85
0.00,-8.99,3.98,9.84,-9.67,-0.03,-1.93,9.86
0.05,-9.02,3.95,9.85,-9.67,-0.04,-1.91,9.86
0.04,-9.00,3.99,9.85,-9.66,-0.04,-1.95,9.86
0.06,-9.01,3.98,9.85,-9.68,-0.03,-1.91,9.87
0.07,-9.01,4.01,9.86,-9.71,-0.05,-1.92,9.89
0.06,-9.01,4.00,9.86,-9.68,-0.07,-1.91,9.87
0.06,-8.98,4.01,9.83,-9.67,-0.07,-1.92,9.86
0.05,-8.99,4.00,9.84,-9.67,-0.07,-1.94,9.86
0.05,-9.01,3.98,9.85,-9.69,-0.04,-1.88,9.87
0.02,-9.02,3.99,9.86,-9.68,-0.05,-1.90,9.86
0.05,-9.02,3.99,9.86,-9.69,-0.03,-1.94,9.88
0.00,-9.02,4.00,9.87,-9.64,-0.05,-1.95,9.84
0.01,-8.99,3.98,9.83,-9.64,-0.01,-1.97,9.84
-0.00,-9.01,3.97,9.84,-9.66,-0.04,-1.97,9.86
0.05,-9.01,3.99,9.86,-9.67,-0.04,-1.94,9.86
0.01,-9.00,4.02,9.86,-9.68,-0.03,-1.93,9.87
0.00,-9.02,3.98,9.86,-9.68,-0.03,-1.95,9.88
0.01,-9.01,3.99,9.86,-9.69,-0.03,-1.94,9.89
0.02,-8.99,4.02,9.84,-9.65,-0.03,-1.92,9.84
0.04,-9.00,3.97,9.84,-9.65,-0.05,-1.91,9.84
-0.01,-9.01,3.98,9.85,-9.69,-0.07,-1.94,9.89
0.03,-9.01,4.01,9.86,-9.68,-0.04,-1.90,9.87
0.07,-8.99,4.01,9.84,-9.68,-0.04,-1.90,9.86
0.07,-9.01,4.00,9.86,-9.69,-0.06,-1.92,9.88
0.04,-9.00,4.00,9.85,-9.62,-0.09,-1.92,9.81
0.06,-9.00,3.99,9.84,-9.68,-0.02,-1.89,9.86
0.05,-9.00,4.00,9.85,-9.67,-0.06,-1.92,9.86
0.01,-9.02,4.01,9.87,-9.69,-0.04,-1.93,9.88
0.02,-9.03,4.01,9.88,-9.70,-0.05,-1.94,9.89
0.02,-9.01,3.98,9.85,-9.68,-0.05,-1.94,9.87
0.03,-8.99,3.98,9.83,-9.69,-0.04,-1.95,9.88
0.02,-9.02,3.98,9.86,-9.68,-0.02,-1.94,9.88
0.01,-9.04,3.98,9.88,-9.67,-0.01,-1.93,9.86
0.02,-9.03,4.01,9.88,-9.70,-0.04,-1.97,9.90
0.00,-9.03,3.98,9.86,-9.67,-0.03,-1.94,9.86
0.02,-9.02,3.98,9.86,-9.65,-0.03,-1.93,9.85
0.02,-9.00,3.98,9.84,-9.70,-0.04,-1.93,9.89
0.03,-8.99,3.99,9.84,-9.71,-0.04,-1.93,9.90
0.05,-9.00,4.01,9.85,-9.69,-0.02,-1.92,9.88
0.05,-9.00,4.00,9.85,-9.69,-0.05,-1.89,9.88
0.05,-9.00,4.00,9.85,-9.69,-0.06,-1.90,9.87
0.05,-9.03,3.98,9.86,-9.66,-0.06,-1.88,9.84
0.04,-9.00,3.98,9.84,-9.69,-0.06,-1.92,9.88
0.04,-9.01,3.99,9.86,-9.71,-0.04,-1.93,9.90
0.04,-9.01,4.01,9.86,-9.68,-0.02,-1.91,9.87
0.02,-8.99,4.03,9.85,-9.68,-0.02,-1.91,9.87
0.01,-8.99,4.02,9.85,-9.66,-0.02,-1.88,9.84
0.03,-8.99,4.02,9.84,-9.64,-0.02,-1.93,9.84
0.02,-9.00,3.99,9.84,-9.68,-0.01,-1.92,9.87
0.01,-9.01,3.98,9.86,-9.69,-0.01,-1.94,9.88
-0.02,-9.03,4.01,9.88,-9.72,-0.02,-1.97,9.92
0.01,-9.11,4.02,9.96,-9.73,-0.05,-1.94,9.92
0.05,-8.92,3.98,9.77,-9.57,-0.05,-1.87,9.75
0.02,-8.90,3.93,9.73,-9.63,-0.06,-1.94,9.82
0.06,-9.06,3.91,9.87,-9.65,-0.07,-1.96,9.85
0.07,-8.99,3.97,9.83,-9.61,-0.11,-1.93,9.81
0.09,-8.99,3.97,9.83,-9.72,-0.09,-2.00,9.92
0.05,-9.15,3.95,9.97,-9.81,-0.08,-1.98,10.00
0.06,-9.05,3.97,9.89,-9.60,-0.10,-1.92,9.79
0.07,-8.94,3.94,9.77,-9.63,-0.07,-1.93,9.82
0.03,-9.10,3.92,9.91,-9.71,-0.07,-1.94,9.90
0.01,-8.99,3.97,9.82,-9.65,-0.05,-1.91,9.83
0.05,-8.98,4.05,9.85,-9.69,-0.04,-1.95,9.88
0.02,-9.08,4.02,9.93,-9.76,-0.02,-1.93,9.95
0.01,-9.01,4.01,9.86,-9.64,-0.02,-1.90,9.83
-0.01,-8.86,3.99,9.71,-9.57,-0.01,-1.88,9.76
0.02,-9.02,3.96,9.85,-9.72,0.01,-1.93,9.91
0.02,-9.05,4.02,9.90,-9.73,0.00,-1.91,9.91
-0.02,-8.93,4.08,9.82,-9.68,0.01,-1.91,9.86
0.02,-9.05,4.06,9.92,-9.74,-0.00,-1.93,9.93
0.01,-8.99,4.03,9.85,-9.66,0.00,-1.88,9.84
0.02,-8.88,4.01,9.75,-9.58,0.00,-1.88,9.76
0.02,-8.97,4.00,9.82,-9.74,-0.01,-1.91,9.93
0.02,-9.10,4.05,9.96,-9.73,-0.03,-1.91,9.91
0.04,-8.96,4.04,9.83,-9.65,-0.05,-1.90,9.83
0.03,-9.01,3.99,9.86,-9.73,-0.04,-1.95,9.92
0.04,-9.03,3.97,9.87,-9.67,-0.05,-1.96,9.86
0.04,-8.93,3.95,9.76,-9.57,-0.06,-1.97,9.77
0.02,-9.01,3.94,9.84,-9.68,-0.08,-1.99,9.88
0.07,-9.10,3.97,9.93,-9.76,-0.08,-1.98,9.96
0.06,-9.03,3.96,9.86,-9.67,-0.08,-1.96,9.87
0.08,-8.99,3.95,9.82,-9.66,-0.09,-1.95,9.85
0.08,-9.06,3.93,9.88,-9.66,-0.07,-1.99,9.86
0.07,-8.96,3.94,9.79,-9.59,-0.09,-1.94,9.78
0.05,-9.00,3.96,9.83,-9.65,-0.06,-1.96,9.84
0.04,-9.07,4.00,9.91,-9.73,-0.05,-1.93,9.92
0.05,-9.05,4.03,9.91,-9.68,-0.06,-1.90,9.87
0.02,-8.96,4.00,9.81,-9.65,-0.05,-1.92,9.84
0.02,-8.99,3.99,9.84,-9.69,-0.05,-1.93,9.88
0.03,-8.98,4.01,9.83,-9.65,0.00,-1.89,9.84
-0.00,-8.95,4.03,9.82,-9.69,-0.01,-1.90,9.87
0.01,-9.03,4.05,9.89,-9.77,0.00,-1.90,9.95
0.00,-9.04,4.05,9.90,-9.71,0.01,-1.87,9.89
0.02,-8.95,4.05,9.82,-9.63,0.00,-1.89,9.81
-0.01,-8.98,4.01,9.84,-9.69,-0.02,-1.92,9.88
0.00,-9.00,4.00,9.85,-9.66,-0.02,-1.90,9.85
-0.01,-8.97,4.02,9.83,-9.68,-0.01,-1.93,9.87
-0.00,-9.06,4.03,9.92,-9.72,-0.02,-1.95,9.92
0.04,-9.05,4.02,9.90,-9.72,-0.02,-1.93,9.91
0.05,-8.95,3.99,9.80,-9.63,-0.05,-1.94,9.83
0.04,-9.01,3.96,9.84,-9.67,-0.02,-1.92,9.86
0.04,-9.04,3.96,9.87,-9.71,-0.05,-1.94,9.90
0.07,-9.02,3.99,9.87,-9.67,-0.06,-1.95,9.86
0.05,-9.02,3.97,9.86,-9.70,-0.09,-1.93,9.89
0.05,-9.05,3.96,9.88,-9.68,-0.09,-1.95,9.87
0.06,-9.02,3.94,9.84,-9.63,-0.10,-1.93,9.82
0.06,-8.97,3.94,9.80,-9.63,-0.08,-1.93,9.82
0.06,-9.03,3.95,9.86,-9.70,-0.09,-1.94,9.89
0.06,-9.02,3.97,9.86,-9.68,-0.09,-1.92,9.87
0.07,-9.03,4.01,9.88,-9.68,-0.08,-1.95,9.87
0.05,-9.02,3.98,9.86,-9.68,-0.07,-1.95,9.88
0.04,-9.02,3.96,9.85,-9.64,-0.07,-1.92,9.83
0.01,-8.96,3.98,9.81,-9.65,-0.04,-1.93,9.84
0.01,-9.03,4.00,9.88,-9.71,-0.01,-1.90,9.89
0.01,-9.02,4.04,9.89,-9.68,0.00,-1.92,9.87
0.01,-8.99,4.04,9.85,-9.73,-0.02,-1.91,9.91
0.03,-8.98,4.03,9.85,-9.69,0.01,-1.90,9.88
-0.02,-8.98,4.03,9.84,-9.66,-0.02,-1.91,9.84
0.01,-8.97,4.01,9.82,-9.68,-0.01,-1.90,9.86
0.03,-8.99,4.05,9.86,-9.68,-0.00,-1.89,9.87
0.03,-9.01,4.05,9.88,-9.74,0.00,-1.90,9.92
0.02,-8.99,4.03,9.85,-9.65,-0.06,-1.92,9.84
0.02,-9.00,4.01,9.85,-9.68,-0.03,-1.93,9.87
0.02,-9.00,3.96,9.84,-9.64,-0.06,-1.92,9.83
0.03,-8.98,3.96,9.82,-9.66,-0.04,-1.93,9.85
0.03,-9.00,3.99,9.84,-9.68,-0.04,-1.98,9.88
0.02,-9.04,4.00,9.89,-9.69,-0.08,-1.96,9.89
0.06,-9.01,3.97,9.85,-9.67,-0.09,-1.95,9.87
0.06,-9.01,3.95,9.84,-9.67,-0.07,-1.96,9.87
0.07,-9.00,3.92,9.81,-9.68,-0.08,-1.92,9.87
0.06,-8.99,3.94,9.82,-9.67,-0.08,-1.95,9.87
0.05,-9.03,3.95,9.86,-9.69,-0.11,-1.95,9.89
0.03,-9.05,3.97,9.88,-9.71,-0.09,-1.94,9.91
0.05,-9.04,3.95,9.87,-9.65,-0.08,-1.97,9.85
0.00,-8.99,3.95,9.82,-9.66,-0.04,-1.95,9.85
0.06,-8.99,3.98,9.83,-9.66,-0.06,-1.93,9.85
0.05,-9.00,3.98,9.84,-9.68,-0.03,-1.91,9.87
0.05,-8.98,4.01,9.84,-9.67,-0.06,-1.93,9.86
0.03,-9.01,4.02,9.87,-9.69,-0.03,-1.89,9.87
0.02,-9.00,4.02,9.85,-9.66,-0.01,-1.89,9.85
-0.00,-8.96,3.99,9.81,-9.68,-0.04,-1.89,9.86
-0.00,-8.99,4.02,9.85,-9.66,-0.02,-1.89,9.84
-0.01,-8.97,4.06,9.85,-9.70,0.00,-1.89,9.88
0.01,-9.01,4.03,9.87,-9.69,-0.01,-1.91,9.88
0.01,-9.00,4.03,9.87,-9.68,-0.00,-1.89,9.86
0.02,-8.99,4.02,9.84,-9.70,-0.01,-1.90,9.88
0.01,-8.95,3.99,9.80,-9.66,-0.03,-1.90,9.85
0.02,-9.00,3.99,9.85,-9.67,-0.03,-1.93,9.86
0.01,-9.01,4.00,9.86,-9.66,-0.03,-1.93,9.86
0.02,-9.00,3.99,9.85,-9.68,-0.05,-1.94,9.87
0.04,-9.02,3.98,9.86,-9.68,-0.05,-1.93,9.87
0.09,-8.99,3.96,9.83,-9.68,-0.07,-1.94,9.87
0.04,-9.00,3.95,9.83,-9.67,-0.08,-1.95,9.86
0.01,-9.02,3.99,9.86,-9.67,-0.08,-1.95,9.87
0.05,-9.04,3.95,9.87,-9.71,-0.11,-1.94,9.90
0.08,-9.01,3.97,9.85,-9.68,-0.09,-1.97,9.88
0.08,-9.02,3.94,9.85,-9.67,-0.06,-1.96,9.86
0.07,-9.04,3.95,9.86,-9.69,-0.09,-1.93,9.88
0.05,-8.99,3.95,9.82,-9.66,-0.08,-1.95,9.85
0.05,-9.01,3.97,9.85,-9.68,-0.07,-1.98,9.88
0.02,-9.01,3.99,9.85,-9.68,-0.06,-1.98,9.88
0.01,-9.04,4.01,9.89,-9.66,-0.02,-1.94,9.85
0.03,-9.00,3.98,9.84,-9.67,-0.03,-1.94,9.86
0.00,-9.02,3.98,9.86,-9.68,-0.01,-1.91,9.87
0.00,-8.99,4.00,9.84,-9.68,-0.02,-1.92,9.87
0.02,-9.00,4.03,9.86,-9.65,-0.00,-1.90,9.84
0.01,-9.00,4.04,9.87,-9.71,-0.01,-1.92,9.90
0.01,-9.01,4.03,9.87,-9.70,-0.01,-1.92,9.89
-0.02,-9.02,4.02,9.87,-9.68,0.00,-1.90,9.86
0.02,-8.99,4.01,9.84,-9.67,-0.00,-1.90,9.85
0.01,-8.99,4.01,9.84,-9.68,-0.03,-1.87,9.86
-0.01,-8.98,4.01,9.84,-9.71,-0.03,-1.91,9.89
0.01,-8.99,4.03,9.85,-9.70,-0.02,-1.92,9.89
0.04,-9.00,4.00,9.85,-9.72,-0.05,-1.91,9.91
0.04,-8.99,4.00,9.84,-9.67,-0.07,-1.90,9.85
0.03,-9.00,3.97,9.83,-9.66,-0.07,-1.91,9.85
0.03,-9.03,3.95,9.86,-9.69,-0.06,-1.95,9.89
0.03,-9.03,3.95,9.86,-9.71,-0.08,-1.96,9.90
0.07,-9.02,3.97,9.86,-9.69,-0.07,-1.98,9.89
0.05,-9.04,3.98,9.88,-9.66,-0.08,-1.96,9.86
0.03,-9.01,3.95,9.84,-9.66,-0.07,-1.94,9.85
0.04,-9.02,3.94,9.84,-9.64,-0.06,-1.98,9.84
0.06,-9.04,3.94,9.86,-9.71,-0.08,-1.99,9.91
0.04,-9.04,3.97,9.88,-9.67,-0.09,-1.92,9.86
0.04,-9.02,4.01,9.87,-9.68,-0.06,-1.96,9.88
0.04,-9.01,4.01,9.86,-9.67,-0.05,-1.91,9.86
0.04,-8.99,4.00,9.84,-9.64,-0.06,-1.92,9.83
0.06,-8.99,4.01,9.84,-9.67,-0.04,-1.92,9.86
0.03,-9.00,4.01,9.85,-9.69,-0.04,-1.90,9.87
0.02,-8.99,4.04,9.86,-9.68,-0.00,-1.91,9.87
0.01,-9.00,4.05,9.87,-9.69,-0.04,-1.89,9.87
-0.01,-8.99,4.05,9.86,-9.69,-0.01,-1.91,9.87
0.00,-8.99,4.00,9.84,-9.67,-0.00,-1.92,9.86
0.02,-8.98,4.01,9.83,-9.68,0.00,-1.91,9.87
0.02,-9.00,4.02,9.86,-9.69,0.02,-1.89,9.87
-0.00,-9.02,4.01,9.87,-9.71,-0.00,-1.90,9.89
0.02,-9.01,4.01,9.86,-9.69,-0.03,-1.91,9.88
0.02,-8.99,3.99,9.84,-9.68,-0.04,-1.91,9.86
0.04,-8.99,3.96,9.82,-9.66,-0.04,-1.94,9.85
0.04,-8.99,3.99,9.84,-9.68,-0.06,-1.91,9.87
0.03,-9.02,3.95,9.85,-9.70,-0.07,-1.92,9.89
0.05,-9.04,3.94,9.86,-9.67,-0.08,-1.94,9.86
0.06,-9.03,3.96,9.86,-9.68,-0.06,-1.94,9.87
0.07,-9.03,3.96,9.86,-9.66,-0.09,-1.93,9.85
0.06,-9.01,3.96,9.84,-9.66,-0.08,-1.93,9.85
0.07,-9.03,3.95,9.85,-9.68,-0.08,-1.93,9.87
0.05,-9.01,3.96,9.84,-9.67,-0.07,-1.93,9.86
0.05,-9.04,3.95,9.87,-9.68,-0.06,-1.96,9.88
0.05,-9.01,3.98,9.85,-9.67,-0.07,-1.91,9.86
0.02,-8.97,3.96,9.81,-9.68,-0.06,-1.91,9.87
0.05,-9.01,3.98,9.85,-9.65,-0.06,-1.95,9.84
0.01,-9.00,3.99,9.84,-9.69,-0.03,-1.92,9.88
0.03,-9.03,4.02,9.88,-9.72,-0.03,-1.92,9.90
0.02,-9.03,4.01,9.88,-9.71,-0.03,-1.91,9.89
0.02,-9.01,4.02,9.87,-9.70,-0.04,-1.92,9.89
0.04,-8.99,4.03,9.86,-9.67,0.00,-1.89,9.85
0.00,-8.97,4.02,9.83,-9.67,-0.01,-1.90,9.86
0.01,-9.00,4.04,9.87,-9.67,0.01,-1.87,9.85
-0.01,-9.01,4.04,9.88,-9.68,-0.00,-1.88,9.86
-0.00,-9.00,4.04,9.87,-9.66,0.01,-1.90,9.84
0.05,-8.99,4.01,9.84,-9.65,-0.03,-1.90,9.84
0.01,-8.99,3.99,9.84,-9.68,-0.04,-1.93,9.87
0.04,-9.01,3.99,9.85,-9.67,-0.05,-1.91,9.86
0.05,-9.04,3.97,9.88,-9.69,-0.06,-1.91,9.88
0.05,-9.03,3.99,9.87,-9.69,-0.04,-1.94,9.88
0.04,-9.02,3.96,9.85,-9.67,-0.10,-1.94,9.87
0.07,-9.01,3.96,9.84,-9.66,-0.08,-1.97,9.86
0.04,-9.00,3.95,9.83,-9.66,-0.08,-1.94,9.86
0.06,-8.97,3.96,9.81,-9.66,-0.08,-1.97,9.86
0.07,-9.04,3.95,9.86,-9.70,-0.08,-1.94,9.89
0.05,-9.05,3.94,9.87,-9.68,-0.08,-1.92,9.86
0.03,-9.00,3.96,9.83,-9.67,-0.08,-1.96,9.86
0.04,-9.03,3.94,9.85,-9.69,-0.08,-1.92,9.88
0.04,-9.00,3.96,9.84,-9.67,-0.08,-1.95,9.86
0.05,-9.00,3.97,9.84,-9.65,-0.06,-1.96,9.85
0.01,-9.00,3.99,9.84,-9.66,-0.04,-1.95,9.86
0.03,-9.00,4.01,9.86,-9.71,-0.04,-1.93,9.90
0.03,-9.01,3.99,9.85,-9.68,-0.02,-1.92,9.87
0.01,-8.98,4.02,9.84,-9.65,-0.03,-1.90,9.84
0.00,-8.99,4.02,9.84,-9.71,0.01,-1.88,9.89
0.01,-8.99,4.05,9.86,-9.67,-0.01,-1.90,9.86
0.01,-9.00,4.02,9.86,-9.68,-0.00,-1.90,9.87
0.02,-9.01,4.04,9.87,-9.71,-0.01,-1.90,9.90
0.01,-9.01,4.05,9.87,-9.69,-0.03,-1.91,9.87
0.04,-8.99,4.01,9.85,-9.67,0.01,-1.87,9.85
-0.00,-9.01,3.99,9.86,-9.68,-0.02,-1.93,9.87
0.00,-9.00,4.01,9.85,-9.69,-0.02,-1.93,9.88
0.02,-9.02,3.98,9.86,-9.67,-0.06,-1.93,9.86
0.02,-9.01,3.99,9.86,-9.65,-0.06,-1.96,9.84
0.07,-9.01,3.98,9.85,-9.64,-0.07,-1.93,9.83
0.06,-9.02,3.95,9.85,-9.68,-0.07,-1.94,9.87
0.07,-9.02,3.96,9.85,-9.68,-0.10,-1.93,9.87
0.05,-9.03,3.97,9.86,-9.68,-0.08,-1.93,9.87
0.05,-9.01,3.98,9.85,-9.68,-0.08,-1.96,9.87
0.05,-9.01,3.96,9.84,-9.68,-0.10,-1.95,9.88
0.06,-9.01,3.97,9.85,-9.67,-0.09,-1.94,9.86
0.05,-8.99,3.96,9.83,-9.66,-0.08,-1.95,9.86
0.04,-9.02,3.97,9.85,-9.69,-0.07,-1.94,9.88
0.08,-9.02,3.97,9.86,-9.66,-0.06,-1.93,9.85
0.05,-9.02,4.01,9.87,-9.68,-0.05,-1.92,9.87
0.00,-9.01,3.98,9.85,-9.66,-0.04,-1.94,9.85
0.04,-9.00,3.98,9.84,-9.67,-0.03,-1.95,9.86
0.03,-8.97,4.00,9.82,-9.66,-0.02,-1.93,9.85
0.01,-9.01,4.00,9.86,-9.70,-0.02,-1.92,9.89
0.01,-9.00,4.03,9.86,-9.68,-0.03,-1.93,9.87
-0.00,-8.99,4.03,9.85,-9.66,-0.01,-1.93,9.85
0.02,-9.00,4.01,9.85,-9.68,0.00,-1.93,9.87
0.02,-8.98,4.00,9.83,-9.67,-0.00,-1.91,9.86
0.02,-8.99,4.01,9.84,-9.68,-0.04,-1.88,9.86
0.02,-8.99,4.00,9.84,-9.69,-0.03,-1.92,9.88
0.02,-9.01,4.01,9.86,-9.71,-0.05,-1.90,9.90
0.04,-9.01,4.04,9.87,-9.67,-0.05,-1.88,9.85
0.05,-8.98,3.98,9.83,-9.68,-0.02,-1.91,9.86
0.04,-9.00,3.99,9.84,-9.66,-0.04,-1.95,9.86
