Ax,Ay,Az,Amag,Ax2,Ay2,Az2,Amag2
-2.07,-9.56,0.05,9.78,-9.58,-0.06,-2.24,9.84
-2.06,-9.55,0.04,9.77,-9.57,-0.08,-2.19,9.82
-2.02,-9.59,0.04,9.80,-9.59,-0.12,-2.19,9.84
-2.03,-9.58,0.01,9.79,-9.61,-0.10,-2.21,9.87
-2.02,-9.58,0.04,9.79,-9.59,-0.08,-2.20,9.84
-2.03,-9.57,0.07,9.78,-9.59,-0.11,-2.19,9.84
-2.04,-9.57,0.08,9.79,-9.59,-0.09,-2.24,9.85
-2.06,-9.57,0.06,9.79,-9.56,-0.08,-2.21,9.81
-2.09,-9.58,0.06,9.80,-9.59,-0.07,-2.24,9.85
-2.05,-9.59,0.06,9.81,-9.57,-0.05,-2.20,9.82
-2.01,-9.59,0.05,9.80,-9.61,-0.05,-2.18,9.86
-2.02,-9.58,0.02,9.79,-9.61,-0.08,-2.20,9.86
-2.06,-9.56,0.11,9.78,-9.64,-0.06,-2.27,9.90
-2.09,-9.67,0.08,9.89,-9.63,-0.08,-2.16,9.87
-2.04,-9.61,0.09,9.83,-9.68,-0.08,-2.23,9.93
-2.02,-9.60,0.08,9.81,-9.59,-0.09,-2.20,9.84
-2.07,-9.54,0.01,9.77,-9.57,-0.08,-2.23,9.83
-2.08,-9.56,0.03,9.79,-9.60,-0.07,-2.21,9.85
-2.06,-9.59,0.03,9.81,-9.60,-0.06,-2.26,9.86
-2.03,-9.58,0.05,9.79,-9.59,-0.07,-2.22,9.84
-2.02,-9.60,0.04,9.81,-9.60,-0.10,-2.18,9.84
-2.00,-9.62,0.05,9.82,-9.57,-0.07,-2.19,9.82
-2.01,-9.60,0.01,9.81,-9.62,-0.06,-2.23,9.88
-2.05,-9.62,0.02,9.83,-9.59,-0.04,-2.22,9.84
-2.04,-9.62,0.04,9.84,-9.62,-0.07,-2.22,9.87
-2.05,-9.60,0.05,9.81,-9.60,-0.08,-2.21,9.86
-2.04,-9.60,0.03,9.82,-9.61,-0.08,-2.24,9.87
-2.07,-9.59,0.03,9.81,-9.62,-0.08,-2.23,9.88
-2.04,-9.58,0.04,9.79,-9.61,-0.07,-2.21,9.86
-2.04,-9.57,0.03,9.79,-9.62,-0.06,-2.23,9.88
-2.05,-9.58,0.06,9.80,-9.60,-0.08,-2.23,9.86
-2.03,-9.56,0.02,9.78,-9.63,-0.07,-2.22,9.88
-2.08,-9.60,0.02,9.82,-9.62,-0.07,-2.22,9.87
-2.04,-9.58,0.02,9.79,-9.63,-0.08,-2.22,9.88
-2.06,-9.61,0.03,9.83,-9.60,-0.05,-2.23,9.86
-2.04,-9.61,0.01,9.82,-9.62,-0.05,-2.24,9.88
-2.08,-9.62,0.02,9.84,-9.60,-0.06,-2.22,9.86
-2.06,-9.62,0.04,9.84,-9.58,-0.05,-2.26,9.84
-2.04,-9.60,0.03,9.81,-9.61,-0.07,-2.24,9.87
-2.07,-9.58,0.04,9.80,-9.61,-0.08,-2.23,9.86
-2.06,-9.58,0.03,9.80,-9.59,-0.07,-2.22,9.84
-2.06,-9.55,0.04,9.77,-9.58,-0.06,-2.21,9.83
-2.04,-9.56,0.06,9.77,-9.59,-0.09,-2.25,9.85
-2.03,-9.56,0.05,9.77,-9.60,-0.04,-2.21,9.85
-2.04,-9.57,0.00,9.79,-9.60,-0.07,-2.22,9.85
-2.02,-9.61,0.05,9.82,-9.58,-0.07,-2.20,9.83
-2.05,-9.61,0.02,9.83,-9.58,-0.09,-2.22,9.83
-2.05,-9.59,0.04,9.81,-9.60,-0.05,-2.18,9.85
-2.06,-9.60,0.03,9.82,-9.61,-0.07,-2.23,9.87
-2.02,-9.59,0.02,9.80,-9.60,-0.05,-2.20,9.85
-2.03,-9.60,0.04,9.82,-9.61,-0.06,-2.19,9.86
-2.04,-9.60,0.03,9.81,-9.63,-0.06,-2.21,9.88
-2.04,-9.59,0.05,9.81,-9.60,-0.06,-2.23,9.86
-2.06,-9.63,0.02,9.84,-9.62,-0.06,-2.23,9.87
-2.06,-9.61,0.04,9.83,-9.60,-0.07,-2.24,9.85
-2.05,-9.60,-0.00,9.81,-9.64,-0.06,-2.21,9.89
-2.04,-9.58,0.03,9.80,-9.59,-0.07,-2.24,9.85
-2.03,-9.60,0.02,9.81,-9.60,-0.07,-2.21,9.85
-2.03,-9.59,0.00,9.80,-9.62,-0.06,-2.18,9.86
-2.06,-9.60,0.04,9.82,-9.61,-0.06,-2.24,9.86
-2.03,-9.62,0.06,9.83,-9.60,-0.06,-2.26,9.86
-2.05,-9.60,0.03,9.82,-9.61,-0.08,-2.22,9.87
-2.02,-9.58,-0.00,9.79,-9.60,-0.08,-2.23,9.85
-2.01,-9.58,0.00,9.79,-9.62,-0.04,-2.21,9.87
-2.04,-9.59,0.01,9.81,-9.62,-0.04,-2.24,9.88
-2.11,-9.62,0.09,9.85,-9.64,-0.04,-2.29,9.90
-2.06,-9.56,0.11,9.78,-9.58,-0.06,-2.13,9.81
-2.02,-9.53,0.00,9.74,-9.62,-0.07,-2.30,9.89
-1.97,-9.60,-0.07,9.80,-9.63,-0.10,-2.24,9.88
-2.01,-9.70,-0.03,9.91,-9.62,-0.09,-2.07,9.84
-2.00,-9.62,-0.03,9.83,-9.64,-0.08,-2.27,9.91
-2.09,-9.62,0.10,9.84,-9.56,-0.08,-2.26,9.82
-2.09,-9.56,0.13,9.79,-9.59,-0.06,-2.25,9.85
-2.05,-9.53,0.10,9.75,-9.56,-0.06,-2.23,9.81
-2.08,-9.51,0.01,9.74,-9.54,-0.04,-2.23,9.80
-2.09,-9.57,-0.03,9.79,-9.57,-0.07,-2.23,9.83
-2.09,-9.58,0.02,9.81,-9.62,-0.02,-2.23,9.87
-2.01,-9.62,0.01,9.83,-9.67,-0.06,-2.21,9.92
-2.03,-9.63,0.00,9.84,-9.68,-0.06,-2.20,9.92
-2.00,-9.65,0.01,9.85,-9.65,-0.07,-2.19,9.90
-2.05,-9.63,0.03,9.85,-9.63,-0.04,-2.18,9.87
-2.10,-9.62,0.04,9.85,-9.63,-0.06,-2.20,9.88
-2.09,-9.63,0.03,9.85,-9.59,-0.03,-2.19,9.84
-2.09,-9.62,0.02,9.84,-9.61,-0.04,-2.20,9.86
-2.08,-9.60,0.01,9.83,-9.59,-0.06,-2.20,9.84
-2.04,-9.60,-0.01,9.82,-9.60,-0.07,-2.17,9.84
-2.02,-9.58,0.01,9.79,-9.60,-0.06,-2.18,9.84
-2.00,-9.57,0.04,9.78,-9.58,-0.09,-2.23,9.84
-1.98,-9.56,0.04,9.76,-9.60,-0.09,-2.23,9.85
-2.03,-9.57,0.04,9.78,-9.61,-0.11,-2.21,9.86
-2.03,-9.60,0.03,9.81,-9.61,-0.08,-2.24,9.87
-2.07,-9.61,0.02,9.83,-9.62,-0.06,-2.24,9.88
-2.04,-9.60,-0.01,9.81,-9.61,-0.03,-2.20,9.86
-2.04,-9.63,0.03,9.84,-9.63,-0.00,-2.21,9.88
-2.09,-9.60,-0.01,9.82,-9.67,-0.03,-2.29,9.94
-2.07,-9.63,0.07,9.85,-9.62,-0.06,-2.21,9.87
-2.05,-9.52,0.15,9.74,-9.66,-0.02,-2.24,9.92
-2.05,-9.62,0.10,9.84,-9.59,-0.09,-2.25,9.85
-2.06,-9.60,0.06,9.82,-9.56,-0.04,-2.25,9.83
-2.06,-9.57,0.06,9.79,-9.59,-0.03,-2.22,9.84
-2.09,-9.61,0.04,9.83,-9.62,-0.02,-2.24,9.88
-2.08,-9.59,0.11,9.81,-9.63,-0.02,-2.21,9.88
-2.04,-9.58,0.07,9.79,-9.60,-0.06,-2.23,9.86
-2.03,-9.58,0.06,9.80,-9.63,-0.06,-2.22,9.89
-2.00,-9.61,0.05,9.81,-9.64,-0.07,-2.20,9.89
-2.02,-9.61,0.08,9.82,-9.62,-0.08,-2.23,9.87
-2.02,-9.61,0.12,9.82,-9.61,-0.05,-2.22,9.87
-2.02,-9.54,0.10,9.75,-9.58,-0.10,-2.28,9.85
-2.04,-9.58,0.15,9.80,-9.58,-0.09,-2.27,9.85
-2.04,-9.55,0.08,9.76,-9.56,-0.07,-2.27,9.83
-2.02,-9.60,0.16,9.82,-9.58,-0.09,-2.27,9.84
-2.02,-9.61,0.12,9.82,-9.61,-0.09,-2.27,9.88
-2.04,-9.60,0.13,9.81,-9.60,-0.09,-2.27,9.87
-2.04,-9.56,0.12,9.78,-9.58,-0.11,-2.28,9.85
-2.02,-9.61,0.11,9.82,-9.61,-0.06,-2.30,9.88
-2.06,-9.61,0.18,9.83,-9.62,-0.08,-2.27,9.89
-2.06,-9.63,0.11,9.85,-9.63,-0.06,-2.28,9.90
-2.09,-9.66,0.23,9.88,-9.62,-0.06,-2.29,9.89
-2.04,-9.61,0.13,9.82,-9.59,-0.07,-2.27,9.85
-2.08,-9.58,0.10,9.80,-9.60,-0.09,-2.25,9.86
-2.05,-9.59,0.23,9.81,-9.56,-0.07,-2.28,9.83
-2.04,-9.53,0.17,9.75,-9.59,-0.09,-2.29,9.86
-2.04,-9.58,0.18,9.80,-9.56,-0.10,-2.21,9.81
-2.05,-9.57,0.19,9.79,-9.56,-0.09,-2.24,9.82
-2.04,-9.56,0.16,9.78,-9.55,-0.07,-2.28,9.82
-2.02,-9.56,0.22,9.77,-9.56,-0.12,-2.26,9.83
-2.04,-9.57,0.17,9.79,-9.56,-0.11,-2.26,9.82
-2.02,-9.59,0.19,9.80,-9.59,-0.10,-2.27,9.85
-2.02,-9.59,0.17,9.80,-9.61,-0.09,-2.29,9.88
-2.00,-9.60,0.17,9.81,-9.63,-0.08,-2.30,9.90
-2.01,-9.58,0.16,9.79,-9.61,-0.08,-2.26,9.88
-2.04,-9.72,0.12,9.93,-9.61,-0.10,-2.29,9.88
-2.04,-9.61,0.16,9.83,-9.57,-0.10,-2.28,9.84
-2.02,-9.64,0.16,9.85,-9.59,-0.10,-2.28,9.86
-2.01,-9.58,-0.00,9.79,-9.62,-0.10,-2.29,9.89
-2.01,-9.61,0.18,9.82,-9.58,-0.12,-2.32,9.86
-2.03,-9.63,0.24,9.84,-9.60,-0.11,-2.31,9.87
-2.05,-9.59,0.23,9.81,-9.56,-0.09,-2.26,9.83
-2.03,-9.64,0.31,9.86,-9.56,-0.11,-2.27,9.82
-2.07,-9.60,0.44,9.83,-9.59,-0.07,-2.24,9.84
-2.04,-9.57,0.34,9.79,-9.59,-0.09,-2.28,9.86
-2.01,-9.59,0.24,9.80,-9.59,-0.11,-2.30,9.87
-2.01,-9.61,0.27,9.82,-9.57,-0.12,-2.29,9.84
-2.01,-9.74,0.22,9.95,-9.62,-0.10,-2.32,9.90
-2.02,-9.56,0.08,9.77,-9.59,-0.06,-2.32,9.87
-2.02,-9.60,0.33,9.81,-9.62,-0.10,-2.42,9.92
-2.00,-9.57,0.34,9.79,-9.57,-0.12,-2.26,9.83
-2.02,-9.54,0.16,9.75,-9.60,-0.07,-2.36,9.88
-2.01,-9.62,0.20,9.83,-9.59,-0.11,-2.32,9.86
-1.98,-9.62,0.19,9.83,-9.60,-0.09,-2.22,9.86
-1.98,-9.59,0.23,9.79,-9.57,-0.15,-2.41,9.87
-2.06,-9.59,0.29,9.81,-9.52,-0.15,-2.33,9.81
-2.10,-9.59,0.30,9.82,-9.57,-0.09,-2.30,9.84
-2.11,-9.55,0.24,9.79,-9.56,-0.04,-2.26,9.83
-2.07,-9.58,0.18,9.80,-9.60,-0.04,-2.29,9.87
-2.12,-9.61,0.14,9.84,-9.65,-0.03,-2.26,9.91
-2.01,-9.67,0.19,9.87,-9.67,-0.06,-2.29,9.94
-2.00,-9.65,0.18,9.85,-9.68,-0.07,-2.27,9.95
-1.97,-9.71,0.17,9.90,-9.66,-0.08,-2.31,9.93
-2.00,-9.74,0.33,9.95,-9.66,-0.11,-2.27,9.93
-1.96,-9.67,0.18,9.86,-9.64,-0.11,-2.29,9.91
-2.01,-9.59,0.37,9.80,-9.57,-0.08,-2.25,9.83
-2.06,-9.59,0.30,9.82,-9.59,-0.09,-2.28,9.86
-2.05,-9.58,0.24,9.80,-9.58,-0.09,-2.28,9.85
-2.03,-9.58,0.14,9.79,-9.60,-0.09,-2.29,9.87
-2.02,-9.58,0.20,9.79,-9.55,-0.11,-2.29,9.82
-1.99,-9.54,0.21,9.75,-9.56,-0.08,-2.29,9.83
-2.02,-9.58,0.28,9.79,-9.57,-0.09,-2.29,9.84
-2.04,-9.58,0.28,9.80,-9.56,-0.11,-2.32,9.84
-2.06,-9.55,0.24,9.77,-9.52,-0.12,-2.29,9.80
-2.03,-9.56,0.27,9.78,-9.54,-0.10,-2.35,9.83
-2.04,-9.63,0.23,9.84,-9.56,-0.13,-2.38,9.86
-1.98,-9.62,0.21,9.82,-9.53,-0.12,-2.16,9.78
-2.05,-9.69,0.30,9.91,-9.66,-0.09,-2.44,9.96
-2.03,-9.67,0.28,9.89,-9.59,-0.16,-2.30,9.86
-2.01,-9.60,0.35,9.82,-9.64,-0.11,-2.34,9.92
-2.04,-9.58,0.29,9.80,-9.58,-0.13,-2.27,9.84
-2.06,-9.60,0.31,9.82,-9.56,-0.11,-2.37,9.85
-2.09,-9.59,0.30,9.82,-9.57,-0.11,-2.37,9.86
-2.05,-9.53,0.26,9.75,-9.57,-0.08,-2.35,9.85
-2.07,-9.54,0.14,9.77,-9.58,-0.14,-2.33,9.86
-2.02,-9.58,0.20,9.79,-9.55,-0.11,-2.34,9.83
-2.01,-9.57,0.22,9.78,-9.58,-0.12,-2.32,9.85
-2.01,-9.57,0.18,9.78,-9.56,-0.11,-2.37,9.85
-2.02,-9.58,0.20,9.79,-9.55,-0.13,-2.36,9.84
-2.03,-9.60,0.23,9.82,-9.58,-0.13,-2.34,9.86
-2.00,-9.58,0.22,9.79,-9.55,-0.14,-2.32,9.83
-2.01,-9.58,0.24,9.79,-9.57,-0.13,-2.33,9.86
-2.00,-9.58,0.23,9.79,-9.58,-0.13,-2.34,9.86
-1.97,-9.57,0.20,9.78,-9.59,-0.13,-2.35,9.87
-2.00,-9.59,0.23,9.80,-9.57,-0.15,-2.34,9.86
-2.00,-9.60,0.25,9.81,-9.59,-0.15,-2.34,9.87
-1.99,-9.63,0.24,9.84,-9.60,-0.16,-2.38,9.89
-2.00,-9.63,0.27,9.84,-9.61,-0.14,-2.36,9.89
-1.99,-9.63,0.22,9.84,-9.54,-0.14,-2.35,9.83
-1.95,-9.61,0.23,9.81,-9.54,-0.14,-2.36,9.83
-1.98,-9.61,0.22,9.82,-9.59,-0.10,-2.36,9.88
-1.99,-9.59,0.23,9.80,-9.60,-0.16,-2.40,9.90
-2.02,-9.58,0.27,9.80,-9.55,-0.17,-2.35,9.84
-2.01,-9.57,0.30,9.79,-9.57,-0.14,-2.36,9.86
-1.98,-9.57,0.29,9.78,-9.56,-0.15,-2.33,9.84
-2.00,-9.59,0.24,9.80,-9.54,-0.14,-2.33,9.83
-2.01,-9.59,0.28,9.80,-9.56,-0.14,-2.33,9.84
-2.03,-9.57,0.26,9.79,-9.55,-0.14,-2.34,9.83
-2.05,-9.59,0.27,9.81,-9.54,-0.15,-2.34,9.83
-2.09,-9.57,0.32,9.81,-9.56,-0.13,-2.33,9.84
-2.06,-9.58,0.28,9.80,-9.56,-0.12,-2.36,9.85
-2.02,-9.55,0.24,9.76,-9.57,-0.15,-2.31,9.85
-2.04,-9.58,0.22,9.80,-9.56,-0.13,-2.33,9.84
-2.03,-9.58,0.25,9.80,-9.59,-0.11,-2.36,9.87
-2.05,-9.58,0.21,9.80,-9.57,-0.12,-2.32,9.85
-2.02,-9.63,0.22,9.84,-9.59,-0.12,-2.35,9.88
-2.02,-9.63,0.24,9.84,-9.59,-0.15,-2.36,9.88
-2.02,-9.64,0.20,9.85,-9.57,-0.14,-2.32,9.85
-2.03,-9.62,0.23,9.83,-9.60,-0.14,-2.37,9.89
-1.97,-9.60,0.21,9.81,-9.61,-0.14,-2.32,9.89
-2.01,-9.62,0.22,9.83,-9.58,-0.14,-2.36,9.87
-2.04,-9.61,0.24,9.83,-9.60,-0.14,-2.37,9.89
-2.09,-9.60,0.33,9.83,-9.59,-0.14,-2.41,9.89
-2.07,-9.60,0.33,9.82,-9.53,-0.17,-2.26,9.79
-2.00,-9.53,0.16,9.74,-9.56,-0.14,-2.38,9.85
-1.98,-9.58,0.13,9.78,-9.57,-0.14,-2.34,9.86
-1.98,-9.64,0.23,9.84,-9.61,-0.16,-2.32,9.89
-1.99,-9.60,0.20,9.81,-9.58,-0.15,-2.36,9.86
-2.06,-9.62,0.27,9.84,-9.52,-0.17,-2.36,9.80
-2.10,-9.57,0.31,9.80,-9.54,-0.11,-2.30,9.82
-2.12,-9.52,0.28,9.75,-9.56,-0.11,-2.32,9.84
-2.08,-9.55,0.15,9.77,-9.55,-0.08,-2.29,9.82
-2.03,-9.63,0.19,9.84,-9.57,-0.12,-2.30,9.85
-2.04,-9.66,0.27,9.88,-9.64,-0.11,-2.30,9.91
-1.96,-9.69,0.20,9.89,-9.65,-0.16,-2.30,9.92
-1.96,-9.63,0.20,9.83,-9.65,-0.16,-2.33,9.93
-1.95,-9.66,0.21,9.86,-9.62,-0.16,-2.31,9.89
-2.04,-9.63,0.21,9.85,-9.60,-0.12,-2.31,9.88
-2.04,-9.62,0.22,9.83,-9.59,-0.12,-2.31,9.87
-2.06,-9.59,0.23,9.81,-9.56,-0.10,-2.28,9.83
-2.04,-9.55,0.21,9.77,-9.55,-0.11,-2.29,9.82
-2.03,-9.56,0.18,9.78,-9.55,-0.11,-2.29,9.83
-2.00,-9.58,0.21,9.78,-9.54,-0.15,-2.28,9.81
-1.97,-9.58,0.17,9.78,-9.56,-0.15,-2.32,9.84
-1.99,-9.58,0.19,9.79,-9.57,-0.14,-2.29,9.84
-2.01,-9.57,0.22,9.78,-9.59,-0.15,-2.31,9.87
-2.04,-9.60,0.30,9.81,-9.54,-0.15,-2.33,9.82
-2.03,-9.60,0.22,9.82,-9.57,-0.11,-2.34,9.85
-2.04,-9.62,0.15,9.83,-9.62,-0.12,-2.33,9.89
-1.95,-9.63,0.14,9.82,-9.59,-0.12,-2.26,9.85
-2.02,-9.64,0.04,9.85,-9.64,-0.08,-2.43,9.95
-2.04,-9.70,0.30,9.92,-9.60,-0.14,-2.29,9.87
-2.03,-9.64,0.30,9.86,-9.64,-0.11,-2.33,9.92
-2.04,-9.59,0.19,9.81,-9.59,-0.17,-2.27,9.85
-2.04,-9.61,0.22,9.83,-9.59,-0.13,-2.32,9.87
-2.08,-9.61,0.24,9.84,-9.58,-0.12,-2.33,9.86
-2.07,-9.57,0.16,9.80,-9.60,-0.13,-2.32,9.87
-2.03,-9.61,0.15,9.82,-9.59,-0.11,-2.27,9.85
-2.02,-9.61,0.14,9.82,-9.59,-0.14,-2.29,9.86
-2.00,-9.62,0.25,9.83,-9.56,-0.14,-2.33,9.84
-2.00,-9.59,0.17,9.80,-9.57,-0.14,-2.33,9.85
-1.98,-9.59,0.18,9.80,-9.55,-0.17,-2.29,9.83
-2.01,-9.60,0.20,9.81,-9.57,-0.13,-2.33,9.85
-2.03,-9.60,0.18,9.81,-9.56,-0.14,-2.33,9.84
-2.01,-9.57,0.20,9.78,-9.52,-0.13,-2.34,9.81
-2.01,-9.61,0.19,9.82,-9.57,-0.13,-2.32,9.85
-1.99,-9.59,0.18,9.80,-9.59,-0.13,-2.32,9.87
-1.98,-9.60,0.18,9.80,-9.57,-0.14,-2.31,9.85
-2.01,-9.60,0.17,9.81,-9.59,-0.14,-2.30,9.86
-2.00,-9.60,0.16,9.81,-9.59,-0.11,-2.31,9.86
-2.05,-9.63,0.17,9.85,-9.61,-0.11,-2.31,9.88
-2.06,-9.60,0.17,9.81,-9.59,-0.12,-2.31,9.87
-1.98,-9.59,0.09,9.80,-9.62,-0.12,-2.33,9.90
-2.03,-9.59,0.07,9.80,-9.63,-0.13,-2.30,9.90
-2.01,-9.60,0.12,9.81,-9.61,-0.09,-2.32,9.89
-2.04,-9.58,0.17,9.80,-9.59,-0.14,-2.29,9.86
-2.02,-9.59,0.17,9.80,-9.59,-0.12,-2.32,9.86
-2.04,-9.58,0.14,9.80,-9.58,-0.10,-2.29,9.85
-2.04,-9.58,0.14,9.79,-9.58,-0.14,-2.33,9.86
-2.02,-9.58,0.17,9.79,-9.59,-0.12,-2.28,9.85
-2.05,-9.58,0.16,9.80,-9.56,-0.11,-2.29,9.83
-2.03,-9.59,0.15,9.81,-9.56,-0.16,-2.29,9.83
-2.03,-9.60,0.16,9.82,-9.60,-0.13,-2.32,9.87
-2.00,-9.58,0.17,9.79,-9.59,-0.16,-2.29,9.86
-1.93,-9.54,0.09,9.73,-9.57,-0.13,-2.32,9.85
-1.97,-9.42,-0.10,9.62,-9.57,-0.14,-2.32,9.85
-2.04,-9.68,0.27,9.90,-9.55,-0.13,-2.32,9.83
-2.04,-9.59,0.20,9.80,-9.56,-0.13,-2.25,9.82
-2.04,-9.58,0.23,9.80,-9.58,-0.13,-2.27,9.84
-2.01,-9.57,0.12,9.79,-9.58,-0.12,-2.32,9.86
-2.04,-9.60,0.13,9.82,-9.60,-0.13,-2.30,9.88
-2.02,-9.62,0.13,9.83,-9.60,-0.12,-2.26,9.86
-1.98,-9.61,0.15,9.82,-9.63,-0.09,-2.26,9.89
