Ax,Ay,Az,Amag
-0.21,-9.66,-1.43,9.76
-0.22,-9.69,-1.42,9.80
-0.25,-9.69,-1.42,9.80
-0.24,-9.72,-1.46,9.83
-0.28,-9.70,-1.39,9.80
-0.27,-9.68,-1.37,9.78
-0.23,-9.69,-1.46,9.80
-0.19,-9.66,-1.42,9.77
-0.20,-9.65,-1.47,9.77
-0.22,-9.69,-1.53,9.81
-0.22,-9.65,-1.51,9.77
-0.21,-9.58,-1.50,9.70
-0.24,-9.62,-1.41,9.73
-0.25,-9.60,-1.42,9.70
-0.25,-9.63,-1.47,9.75
-0.24,-9.66,-1.44,9.77
-0.26,-9.65,-1.40,9.76
-0.24,-9.70,-1.47,9.81
-0.22,-9.73,-1.51,9.85
-0.22,-9.75,-1.53,9.87
-0.22,-9.75,-1.60,9.88
-0.24,-9.78,-1.55,9.91
-0.22,-9.72,-1.53,9.84
-0.25,-9.70,-1.53,9.82
-0.23,-9.66,-1.51,9.78
-0.25,-9.63,-1.49,9.75
-0.25,-9.65,-1.45,9.76
-0.27,-9.63,-1.46,9.74
-0.25,-9.64,-1.41,9.74
-0.26,-9.63,-1.52,9.76
-0.25,-9.64,-1.44,9.75
-0.25,-9.67,-1.49,9.79
-0.26,-9.66,-1.50,9.78
-0.28,-9.66,-1.49,9.77
-0.24,-9.68,-1.47,9.79
-0.25,-9.68,-1.50,9.80
-0.24,-9.68,-1.50,9.80
-0.23,-9.66,-1.50,9.78
-0.25,-9.65,-1.51,9.77
-0.23,-9.66,-1.48,9.77
-0.26,-9.67,-1.46,9.78
-0.26,-9.66,-1.46,9.77
-0.24,-9.66,-1.45,9.77
-0.25,-9.67,-1.50,9.79
-0.26,-9.67,-1.52,9.79
-0.24,-9.66,-1.48,9.78
-0.24,-9.68,-1.49,9.80
-0.26,-9.68,-1.50,9.80
-0.21,-9.68,-1.51,9.80
-0.21,-9.67,-1.47,9.78
-0.23,-9.68,-1.46,9.80
-0.23,-9.68,-1.48,9.79
-0.22,-9.69,-1.47,9.81
-0.21,-9.68,-1.48,9.79
-0.22,-9.67,-1.48,9.79
-0.21,-9.67,-1.51,9.79
-0.24,-9.68,-1.50,9.80
-0.25,-9.70,-1.50,9.82
-0.25,-9.70,-1.49,9.81
-0.26,-9.69,-1.48,9.81
-0.27,-9.69,-1.49,9.81
-0.24,-9.68,-1.53,9.80
-0.27,-9.68,-1.50,9.80
-0.28,-9.65,-1.50,9.77
-0.28,-9.63,-1.48,9.75
-0.28,-9.66,-1.46,9.78
-0.27,-9.65,-1.49,9.77
-0.26,-9.65,-1.48,9.76
-0.25,-9.66,-1.46,9.77
-0.24,-9.66,-1.46,9.77
-0.22,-9.66,-1.50,9.78
-0.28,-9.65,-1.48,9.77
-0.30,-9.64,-1.45,9.75
-0.29,-9.66,-1.51,9.79
-0.26,-9.67,-1.43,9.78
-0.23,-9.66,-1.48,9.78
-0.25,-9.68,-1.45,9.80
-0.23,-9.69,-1.51,9.81
-0.29,-9.67,-1.54,9.79
-0.28,-9.61,-1.52,9.73
-0.28,-9.63,-1.45,9.74
-0.31,-9.60,-1.40,9.71
-0.29,-9.58,-1.43,9.69
-0.31,-9.60,-1.44,9.71
-0.24,-9.61,-1.50,9.73
-0.26,-9.65,-1.46,9.77
-0.25,-9.70,-1.48,9.82
-0.29,-9.72,-1.52,9.85
-0.26,-9.75,-1.51,9.87
-0.27,-9.79,-1.52,9.91
-0.27,-9.76,-1.55,9.89
-0.27,-9.76,-1.56,9.89
-0.27,-9.71,-1.62,9.85
-0.26,-9.68,-1.52,9.80
-0.23,-9.64,-1.50,9.76
-0.26,-9.64,-1.60,9.77
-0.26,-9.63,-1.47,9.75
-0.26,-9.63,-1.50,9.75
-0.28,-9.66,-1.49,9.77
-0.26,-9.70,-1.49,9.81
-0.26,-9.71,-1.55,9.84
-0.29,-9.72,-1.50,9.84
-0.26,-9.73,-1.53,9.86
-0.29,-9.71,-1.32,9.81
-0.25,-9.69,-1.45,9.80
-0.27,-9.74,-1.45,9.85
-0.24,-9.70,-1.51,9.82
-0.24,-9.67,-1.49,9.79
-0.24,-9.69,-1.47,9.80
-0.25,-9.66,-1.42,9.77
-0.27,-9.68,-1.40,9.79
-0.29,-9.63,-1.47,9.75
-0.28,-9.68,-1.45,9.79
-0.24,-9.64,-1.47,9.76
-0.27,-9.66,-1.48,9.78
-0.26,-9.65,-1.50,9.77
-0.30,-9.66,-1.48,9.77
-0.30,-9.67,-1.51,9.79
-0.27,-9.70,-1.48,9.82
-0.25,-9.67,-1.51,9.79
-0.30,-9.69,-1.42,9.80
-0.25,-9.66,-1.50,9.77
-0.28,-9.65,-1.47,9.76
-0.29,-9.67,-1.47,9.79
-0.29,-9.66,-1.50,9.78
-0.28,-9.65,-1.49,9.77
-0.28,-9.64,-1.51,9.77
-0.30,-9.68,-1.47,9.80
-0.26,-9.70,-1.48,9.82
-0.27,-9.68,-1.51,9.80
-0.27,-9.69,-1.52,9.81
-0.32,-9.69,-1.50,9.82
-0.27,-9.69,-1.48,9.81
-0.30,-9.67,-1.47,9.79
-0.28,-9.70,-1.48,9.81
-0.25,-9.68,-1.45,9.79
-0.29,-9.65,-1.48,9.77
-0.24,-9.66,-1.49,9.78
-0.23,-9.64,-1.47,9.76
-0.25,-9.66,-1.47,9.78
-0.26,-9.65,-1.45,9.76
-0.28,-9.64,-1.49,9.76
-0.26,-9.66,-1.51,9.78
-0.32,-9.64,-1.44,9.75
-0.33,-9.63,-1.47,9.74
-0.30,-9.65,-1.50,9.77
-0.26,-9.66,-1.49,9.78
-0.24,-9.68,-1.53,9.80
-0.25,-9.71,-1.31,9.80
-0.24,-9.73,-1.56,9.86
-0.26,-9.67,-1.55,9.80
-0.26,-9.66,-1.47,9.78
-0.29,-9.67,-1.43,9.77
-0.29,-9.63,-1.40,9.74
-0.26,-9.62,-1.47,9.73
-0.25,-9.62,-1.40,9.72
-0.26,-9.64,-1.50,9.76
-0.27,-9.69,-1.53,9.81
-0.28,-9.66,-1.55,9.78
-0.27,-9.68,-1.55,9.81
-0.30,-9.69,-1.54,9.82
-0.30,-9.71,-1.50,9.83
-0.32,-9.72,-1.55,9.85
-0.32,-9.73,-1.50,9.85
-0.32,-9.74,-1.44,9.86
-0.31,-9.70,-1.50,9.82
-0.29,-9.66,-1.48,9.78
-0.26,-9.68,-1.51,9.80
-0.27,-9.65,-1.47,9.77
-0.25,-9.69,-1.49,9.81
-0.26,-9.68,-1.60,9.82
-0.29,-9.69,-1.49,9.80
-0.26,-9.68,-1.49,9.80
-0.25,-9.65,-1.50,9.77
-0.27,-9.67,-1.50,9.78
-0.28,-9.65,-1.51,9.77
-0.28,-9.65,-1.43,9.76
-0.29,-9.69,-1.45,9.81
-0.29,-9.70,-1.43,9.80
-0.28,-9.68,-1.47,9.80
-0.27,-9.69,-1.48,9.81
-0.28,-9.67,-1.47,9.79
-0.29,-9.66,-1.43,9.77
-0.24,-9.64,-1.45,9.75
-0.22,-9.61,-1.46,9.73
-0.26,-9.62,-1.46,9.74
-0.27,-9.62,-1.46,9.73
-0.27,-9.65,-1.45,9.77
-0.26,-9.64,-1.48,9.76
-0.28,-9.68,-1.51,9.80
-0.30,-9.74,-1.48,9.85
-0.27,-9.72,-1.49,9.84
-0.27,-9.75,-1.49,9.87
-0.27,-9.76,-1.50,9.88
-0.28,-9.78,-1.48,9.90
-0.25,-9.74,-1.48,9.86
-0.26,-9.74,-1.43,9.85
-0.28,-9.70,-1.43,9.81
-0.27,-9.67,-1.42,9.77
-0.26,-9.68,-1.43,9.79
-0.28,-9.67,-1.45,9.79
-0.27,-9.65,-1.44,9.76
-0.26,-9.66,-1.44,9.77
-0.31,-9.64,-1.47,9.76
-0.29,-9.65,-1.48,9.76
-0.28,-9.68,-1.47,9.80
-0.31,-9.67,-1.47,9.79
-0.30,-9.67,-1.48,9.78
-0.29,-9.64,-1.47,9.75
-0.31,-9.63,-1.47,9.75
-0.31,-9.66,-1.47,9.78
-0.31,-9.63,-1.47,9.74
-0.31,-9.63,-1.45,9.74
-0.29,-9.62,-1.46,9.74
-0.26,-9.67,-1.48,9.79
-0.25,-9.67,-1.49,9.79
-0.26,-9.70,-1.49,9.82
-0.26,-9.72,-1.53,9.84
-0.26,-9.74,-1.53,9.87
-0.29,-9.76,-1.54,9.88
-0.28,-9.76,-1.54,9.88
-0.30,-9.71,-1.64,9.85
-0.31,-9.73,-1.40,9.83
-0.27,-9.66,-1.46,9.78
-0.24,-9.67,-1.49,9.78
-0.25,-9.65,-1.39,9.75
-0.25,-9.63,-1.42,9.74
-0.26,-9.63,-1.49,9.75
-0.25,-9.64,-1.41,9.75
-0.26,-9.67,-1.50,9.79
-0.29,-9.67,-1.53,9.79
-0.32,-9.67,-1.42,9.78
-0.33,-9.66,-1.44,9.77
-0.31,-9.65,-1.54,9.78
-0.26,-9.66,-1.50,9.78
-0.20,-9.69,-1.35,9.78
-0.19,-9.73,-1.45,9.84
-0.18,-9.76,-1.55,9.88
-0.14,-9.76,-1.62,9.89
-0.16,-9.77,-1.60,9.90
-0.21,-9.72,-1.49,9.84
-0.29,-9.66,-1.35,9.76
-0.29,-9.63,-1.38,9.74
-0.26,-9.60,-1.36,9.70
-0.26,-9.62,-1.42,9.73
-0.28,-9.64,-1.46,9.76
-0.27,-9.65,-1.54,9.78
-0.27,-9.68,-1.57,9.81
-0.26,-9.67,-1.59,9.81
-0.29,-9.70,-1.56,9.83
-0.29,-9.72,-1.47,9.83
-0.28,-9.71,-1.45,9.82
-0.30,-9.67,-1.41,9.77
-0.26,-9.65,-1.42,9.76
-0.27,-9.64,-1.41,9.74
-0.24,-9.61,-1.41,9.72
-0.27,-9.62,-1.42,9.73
-0.25,-9.66,-1.45,9.77
-0.24,-9.68,-1.46,9.79
-0.26,-9.68,-1.48,9.80
-0.28,-9.72,-1.48,9.83
-0.24,-9.74,-1.49,9.86
-0.28,-9.72,-1.50,9.84
-0.29,-9.68,-1.50,9.80
-0.27,-9.71,-1.51,9.83
-0.28,-9.69,-1.48,9.81
-0.28,-9.70,-1.48,9.81
-0.25,-9.68,-1.48,9.79
-0.28,-9.65,-1.50,9.77
-0.26,-9.63,-1.47,9.75
-0.26,-9.65,-1.46,9.77
-0.28,-9.63,-1.45,9.75
-0.25,-9.65,-1.44,9.76
-0.23,-9.66,-1.48,9.77
-0.26,-9.65,-1.46,9.76
-0.27,-9.66,-1.46,9.77
-0.27,-9.68,-1.47,9.80
-0.26,-9.70,-1.48,9.81
-0.30,-9.68,-1.49,9.80
-0.26,-9.71,-1.47,9.82
-0.26,-9.68,-1.49,9.80
-0.28,-9.71,-1.51,9.83
-0.28,-9.70,-1.51,9.82
-0.24,-9.70,-1.52,9.82
-0.25,-9.72,-1.48,9.84
-0.24,-9.69,-1.50,9.81
-0.25,-9.67,-1.48,9.79
-0.27,-9.70,-1.48,9.82
-0.28,-9.67,-1.49,9.79
-0.28,-9.68,-1.48,9.80
-0.27,-9.69,-1.49,9.81
-0.24,-9.67,-1.49,9.79
-0.25,-9.70,-1.48,9.82
-0.26,-9.69,-1.52,9.81
-0.24,-9.69,-1.51,9.81
-0.24,-9.70,-1.49,9.82
-0.25,-9.66,-1.48,9.78
-0.27,-9.68,-1.44,9.79
-0.24,-9.67,-1.47,9.78
-0.25,-9.67,-1.46,9.78
-0.28,-9.67,-1.45,9.78
-0.27,-9.66,-1.46,9.78
-0.24,-9.68,-1.47,9.80
-0.25,-9.67,-1.49,9.78
-0.25,-9.70,-1.49,9.82
-0.25,-9.70,-1.49,9.82
-0.27,-9.70,-1.48,9.82
-0.27,-9.71,-1.48,9.83
-0.30,-9.68,-1.46,9.80
-0.28,-9.68,-1.45,9.79
-0.26,-9.63,-1.42,9.73
-0.27,-9.64,-1.44,9.75
-0.27,-9.61,-1.42,9.72
-0.23,-9.65,-1.45,9.76
-0.25,-9.67,-1.48,9.78
-0.24,-9.65,-1.47,9.77
-0.28,-9.67,-1.49,9.78
-0.27,-9.68,-1.48,9.80
-0.28,-9.69,-1.48,9.81
-0.26,-9.69,-1.49,9.80
-0.24,-9.68,-1.45,9.79
-0.24,-9.70,-1.46,9.81
-0.27,-9.68,-1.48,9.80
-0.30,-9.68,-1.38,9.78
-0.31,-9.67,-1.38,9.78
-0.27,-9.66,-1.47,9.77
-0.21,-9.69,-1.48,9.80
-0.21,-9.67,-1.42,9.77
-0.21,-9.73,-1.50,9.85
-0.23,-9.75,-1.69,9.89
-0.24,-9.73,-1.56,9.86
-0.27,-9.66,-1.55,9.78
-0.31,-9.69,-1.47,9.80
-0.30,-9.66,-1.36,9.76
-0.32,-9.64,-1.38,9.75
-0.26,-9.63,-1.38,9.73
-0.26,-9.65,-1.40,9.75
-0.24,-9.68,-1.49,9.80
-0.27,-9.70,-1.52,9.82
-0.25,-9.70,-1.54,9.83
-0.29,-9.71,-1.62,9.85
-0.30,-9.71,-1.48,9.83
-0.31,-9.72,-1.49,9.84
-0.33,-9.71,-1.47,9.83
-0.31,-9.72,-1.47,9.84
-0.29,-9.71,-1.44,9.82
