Ax,Ay,Az,Amag
-2.44,-9.50,1.24,9.88
-2.41,-9.46,1.26,9.84
-2.43,-9.44,1.24,9.83
-2.43,-9.44,1.25,9.83
-2.44,-9.40,1.23,9.79
-2.38,-9.43,1.25,9.81
-2.40,-9.39,1.22,9.77
-2.39,-9.38,1.21,9.76
-2.38,-9.40,1.23,9.77
-2.39,-9.41,1.24,9.78
-2.41,-9.43,1.22,9.81
-2.46,-9.45,1.21,9.84
-2.45,-9.43,1.22,9.82
-2.46,-9.43,1.22,9.83
-2.43,-9.44,1.22,9.82
-2.44,-9.44,1.15,9.82
-2.44,-9.44,1.21,9.82
-2.45,-9.47,1.31,9.87
-2.45,-9.44,1.36,9.84
-2.40,-9.40,1.26,9.78
-2.44,-9.44,1.24,9.83
-2.45,-9.46,1.23,9.85
-2.42,-9.45,1.51,9.87
-2.48,-9.42,1.15,9.81
-2.42,-9.37,1.21,9.75
-2.43,-9.43,1.24,9.81
-2.41,-9.44,1.22,9.82
-2.43,-9.42,1.23,9.80
-2.41,-9.44,1.26,9.83
-2.43,-9.42,1.24,9.81
-2.43,-9.43,1.20,9.81
-2.44,-9.47,1.24,9.85
-2.42,-9.47,1.22,9.85
-2.44,-9.45,1.25,9.84
-2.41,-9.41,1.24,9.80
-2.44,-9.44,1.26,9.83
-2.45,-9.41,1.24,9.80
-2.41,-9.43,1.25,9.82
-2.43,-9.42,1.25,9.81
-2.43,-9.45,1.24,9.84
-2.44,-9.42,1.24,9.81
-2.42,-9.45,1.26,9.84
-2.42,-9.45,1.25,9.83
-2.43,-9.47,1.24,9.86
-2.41,-9.46,1.23,9.84
-2.43,-9.45,1.25,9.83
-2.43,-9.41,1.25,9.80
-2.44,-9.43,1.23,9.81
-2.41,-9.43,1.24,9.81
-2.42,-9.42,1.26,9.80
-2.44,-9.40,1.27,9.79
-2.41,-9.40,1.25,9.78
-2.41,-9.42,1.23,9.80
-2.41,-9.41,1.23,9.79
-2.43,-9.43,1.22,9.81
-2.45,-9.43,1.24,9.82
-2.44,-9.44,1.24,9.83
-2.44,-9.45,1.23,9.83
-2.42,-9.43,1.25,9.82
-2.44,-9.43,1.27,9.83
-2.44,-9.44,1.23,9.83
-2.46,-9.44,1.24,9.83
-2.44,-9.46,1.24,9.85
-2.41,-9.44,1.25,9.82
-2.41,-9.42,1.25,9.80
-2.40,-9.44,1.26,9.82
-2.42,-9.43,1.25,9.81
-2.41,-9.42,1.26,9.80
-2.39,-9.43,1.24,9.81
-2.44,-9.44,1.24,9.83
-2.40,-9.41,1.23,9.79
-2.39,-9.42,1.19,9.79
-2.38,-9.43,1.20,9.80
-2.40,-9.44,1.24,9.82
-2.46,-9.46,1.41,9.88
-2.48,-9.45,1.31,9.85
-2.40,-9.41,1.22,9.79
-2.33,-9.47,1.09,9.81
-2.38,-9.56,1.20,9.93
-2.34,-9.55,1.44,9.94
-2.40,-9.40,1.16,9.77
-2.47,-9.42,1.44,9.85
-2.46,-9.35,1.46,9.78
-2.43,-9.36,1.49,9.78
-2.44,-9.37,1.13,9.75
-2.49,-9.41,1.19,9.81
-2.44,-9.45,1.21,9.84
-2.43,-9.44,1.19,9.82
-2.40,-9.45,1.19,9.82
-2.44,-9.46,1.18,9.84
-2.45,-9.49,1.21,9.87
-2.44,-9.52,1.26,9.90
-2.44,-9.47,1.28,9.87
-2.50,-9.43,1.14,9.83
-2.43,-9.43,1.23,9.82
-2.46,-9.45,1.24,9.84
-2.42,-9.42,1.26,9.81
-2.42,-9.40,1.27,9.79
-2.42,-9.39,1.26,9.78
-2.43,-9.37,1.27,9.77
-2.43,-9.37,1.24,9.76
-2.42,-9.40,1.23,9.79
-2.43,-9.40,1.24,9.79
-2.46,-9.40,1.22,9.79
-2.41,-9.41,1.22,9.79
-2.46,-9.42,1.23,9.81
-2.40,-9.39,1.17,9.76
-2.42,-9.45,1.29,9.84
-2.43,-9.44,1.26,9.83
-2.44,-9.42,1.17,9.80
-2.42,-9.46,1.24,9.84
-2.44,-9.45,1.29,9.85
-2.45,-9.45,1.37,9.86
-2.41,-9.38,1.26,9.77
-2.44,-9.41,1.25,9.80
-2.41,-9.44,1.24,9.82
-2.38,-9.45,1.22,9.82
-2.36,-9.46,1.23,9.82
-2.36,-9.44,1.23,9.80
-2.35,-9.44,1.18,9.80
-2.40,-9.45,1.19,9.82
-2.42,-9.45,1.22,9.83
-2.46,-9.45,1.20,9.84
-2.43,-9.45,1.23,9.83
-2.53,-9.43,1.23,9.84
-2.53,-9.43,1.26,9.85
-2.51,-9.44,1.29,9.86
-2.54,-9.41,1.27,9.83
-2.58,-9.40,1.00,9.80
-2.44,-9.45,1.34,9.85
-2.48,-9.40,1.26,9.80
-2.46,-9.44,1.23,9.83
-2.46,-9.48,1.32,9.88
-2.43,-9.43,1.28,9.82
-2.43,-9.42,1.26,9.81
-2.41,-9.44,1.28,9.83
-2.42,-9.42,1.30,9.81
-2.39,-9.43,1.26,9.81
-2.35,-9.41,1.24,9.78
-2.38,-9.42,1.23,9.79
-2.34,-9.42,1.24,9.78
-2.33,-9.42,1.22,9.78
-2.34,-9.42,1.21,9.78
-2.34,-9.42,1.21,9.78
-2.35,-9.39,1.23,9.76
-2.40,-9.36,1.06,9.72
-2.31,-9.41,1.18,9.76
-2.37,-9.43,1.24,9.80
-2.35,-9.42,1.18,9.78
-2.36,-9.41,1.14,9.77
-2.35,-9.47,1.17,9.83
-2.40,-9.50,1.18,9.87
-2.42,-9.49,1.17,9.86
-2.48,-9.48,1.24,9.87
-2.48,-9.48,1.22,9.88
-2.53,-9.46,1.25,9.87
-2.53,-9.46,1.29,9.88
-2.50,-9.43,1.25,9.83
-2.46,-9.43,1.22,9.82
-2.40,-9.43,1.22,9.81
-2.41,-9.45,1.28,9.83
-2.41,-9.42,1.28,9.81
-2.43,-9.45,1.40,9.86
-2.47,-9.44,1.31,9.84
-2.37,-9.40,1.26,9.78
-2.36,-9.41,1.17,9.77
-2.40,-9.50,1.22,9.88
-2.43,-9.50,1.18,9.87
-2.43,-9.35,1.29,9.75
-2.40,-9.37,1.54,9.79
-2.41,-9.29,1.49,9.72
-2.43,-9.32,1.34,9.72
-2.42,-9.35,1.27,9.75
-2.43,-9.39,1.19,9.77
-2.44,-9.40,1.24,9.79
-2.46,-9.44,1.20,9.83
-2.44,-9.41,1.18,9.79
-2.49,-9.45,1.17,9.84
-2.52,-9.45,1.17,9.85
-2.48,-9.44,1.20,9.84
-2.49,-9.47,1.25,9.87
-2.44,-9.48,1.25,9.87
-2.44,-9.50,1.23,9.88
-2.45,-9.49,1.22,9.88
-2.45,-9.51,1.25,9.90
-2.46,-9.47,1.27,9.86
-2.45,-9.45,1.26,9.84
-2.46,-9.45,1.26,9.84
-2.48,-9.41,1.17,9.80
-2.49,-9.46,1.38,9.88
-2.46,-9.41,1.21,9.80
-2.44,-9.42,1.21,9.80
-2.46,-9.41,1.27,9.81
-2.42,-9.40,1.17,9.78
-2.42,-9.41,1.23,9.79
-2.43,-9.40,1.16,9.77
-2.42,-9.40,1.11,9.76
-2.42,-9.40,1.20,9.78
-2.43,-9.42,1.30,9.82
-2.45,-9.41,1.32,9.81
-2.43,-9.35,1.28,9.74
-2.41,-9.38,1.33,9.78
-2.40,-9.40,1.26,9.78
-2.40,-9.36,1.23,9.75
-2.40,-9.41,1.21,9.78
-2.39,-9.43,1.19,9.80
-2.38,-9.44,1.16,9.80
-2.39,-9.46,1.18,9.83
-2.41,-9.48,1.26,9.86
-2.40,-9.46,1.18,9.83
-2.41,-9.44,1.24,9.82
-2.43,-9.48,1.23,9.86
-2.41,-9.50,1.21,9.87
-2.41,-9.52,1.16,9.88
-2.39,-9.52,1.17,9.89
-2.34,-9.51,1.21,9.86
-2.35,-9.51,1.18,9.87
-2.35,-9.51,1.21,9.87
-2.35,-9.48,1.23,9.85
-2.36,-9.48,1.22,9.84
-2.39,-9.49,1.21,9.86
-2.41,-9.49,1.21,9.87
-2.39,-9.49,1.19,9.85
-2.40,-9.49,1.21,9.86
-2.38,-9.46,1.22,9.83
-2.34,-9.46,1.22,9.82
-2.33,-9.44,1.20,9.80
-2.35,-9.42,1.20,9.78
-2.33,-9.42,1.22,9.78
-2.34,-9.41,1.22,9.77
-2.33,-9.41,1.47,9.81
-2.42,-9.42,1.27,9.80
-2.37,-9.38,1.20,9.75
-2.41,-9.40,1.22,9.78
-2.41,-9.41,1.23,9.79
-2.42,-9.40,1.24,9.78
-2.39,-9.43,1.23,9.80
-2.43,-9.44,1.25,9.83
-2.42,-9.47,1.24,9.85
-2.44,-9.42,1.20,9.81
-2.47,-9.44,1.23,9.84
-2.49,-9.44,1.21,9.84
-2.51,-9.46,1.33,9.88
-2.52,-9.47,1.40,9.90
-2.50,-9.48,1.41,9.90
-2.46,-9.38,1.10,9.76
-2.34,-9.38,0.95,9.71
-2.35,-9.56,1.14,9.91
-2.32,-9.60,1.09,9.93
-2.32,-9.43,1.21,9.78
-2.36,-9.38,1.42,9.77
-2.41,-9.37,1.38,9.77
-2.46,-9.40,1.40,9.82
-2.47,-9.39,1.11,9.77
-2.43,-9.44,1.18,9.82
-2.43,-9.52,1.26,9.90
-2.39,-9.47,1.16,9.84
-2.40,-9.47,1.19,9.84
-2.43,-9.48,1.21,9.86
-2.48,-9.51,1.23,9.91
-2.47,-9.51,1.26,9.91
-2.47,-9.52,1.29,9.91
-2.48,-9.46,1.31,9.87
-2.46,-9.44,1.32,9.84
-2.42,-9.40,1.34,9.80
-2.38,-9.37,1.31,9.76
-2.37,-9.34,1.30,9.72
-2.34,-9.34,1.25,9.71
-2.32,-9.38,1.28,9.75
-2.28,-9.41,1.48,9.79
-2.34,-9.36,1.09,9.71
-2.41,-9.40,1.24,9.78
-2.41,-9.42,1.32,9.81
-2.46,-9.43,1.24,9.82
-2.47,-9.46,1.30,9.86
-2.44,-9.48,1.33,9.88
-2.40,-9.44,1.26,9.82
-2.38,-9.46,1.24,9.83
-2.42,-9.49,1.31,9.88
-2.41,-9.46,1.37,9.86
-2.43,-9.38,1.22,9.77
-2.42,-9.39,1.26,9.77
-2.42,-9.43,1.26,9.81
-2.43,-9.40,1.20,9.78
-2.45,-9.41,1.22,9.80
-2.44,-9.42,1.20,9.81
-2.42,-9.42,1.25,9.80
-2.38,-9.43,1.27,9.81
-2.37,-9.48,1.26,9.86
-2.34,-9.47,1.28,9.84
-2.33,-9.46,1.26,9.82
-2.37,-9.49,1.22,9.85
-2.37,-9.49,1.26,9.86
-2.40,-9.47,1.25,9.84
-2.38,-9.42,1.25,9.79
-2.41,-9.41,1.26,9.79
-2.42,-9.41,1.25,9.80
-2.43,-9.40,1.22,9.79
-2.41,-9.42,1.24,9.80
-2.43,-9.43,1.28,9.82
-2.41,-9.43,1.29,9.82
-2.42,-9.42,1.25,9.81
-2.43,-9.41,1.28,9.81
-2.42,-9.41,1.23,9.79
-2.40,-9.39,1.24,9.77
-2.42,-9.42,1.36,9.82
-2.39,-9.42,1.29,9.81
-2.40,-9.41,1.23,9.79
-2.38,-9.42,1.24,9.80
-2.38,-9.42,1.23,9.79
-2.41,-9.43,1.19,9.80
-2.37,-9.44,1.25,9.81
-2.38,-9.48,1.24,9.86
-2.36,-9.47,1.23,9.84
-2.38,-9.46,1.20,9.83
-2.41,-9.45,1.26,9.83
-2.42,-9.45,1.23,9.83
-2.41,-9.49,1.36,9.88
-2.41,-9.50,1.42,9.90
-2.42,-9.48,1.39,9.89
-2.31,-9.41,0.97,9.74
-2.31,-9.47,1.20,9.82
-2.28,-9.54,1.36,9.90
-2.25,-9.36,1.32,9.71
-2.34,-9.40,1.31,9.78
-2.42,-9.45,1.29,9.84
-2.39,-9.40,1.28,9.78
-2.35,-9.43,1.23,9.80
-2.31,-9.47,1.20,9.82
-2.33,-9.49,1.19,9.84
-2.27,-9.49,1.07,9.81
-2.31,-9.50,1.18,9.84
-2.36,-9.47,1.13,9.83
-2.38,-9.48,1.16,9.84
-2.42,-9.52,1.21,9.89
-2.43,-9.50,1.26,9.88
-2.43,-9.49,1.28,9.88
-2.39,-9.46,1.29,9.84
-2.38,-9.44,1.32,9.82
-2.39,-9.44,1.27,9.82
-2.36,-9.40,1.25,9.77
-2.34,-9.40,1.22,9.77
-2.35,-9.39,1.26,9.76
-2.34,-9.41,1.21,9.77
-2.39,-9.40,1.24,9.78
-2.37,-9.41,1.24,9.78
-2.39,-9.43,1.22,9.81
-2.36,-9.45,1.25,9.82
-2.37,-9.47,1.28,9.85
-2.33,-9.46,1.17,9.81
-2.31,-9.46,1.11,9.80
-2.31,-9.48,1.17,9.83
-2.38,-9.49,1.31,9.87
-2.35,-9.42,1.25,9.79
-2.40,-9.41,1.27,9.79
-2.40,-9.46,1.26,9.84
-2.42,-9.47,1.33,9.87
-2.37,-9.38,1.26,9.76
-2.35,-9.44,1.20,9.80
-2.36,-9.47,1.18,9.83
-2.37,-9.43,1.24,9.80
-2.36,-9.41,1.23,9.78
-2.36,-9.39,1.25,9.76
-2.33,-9.42,1.27,9.79
-2.36,-9.42,1.22,9.79
-2.41,-9.45,1.22,9.83
-2.41,-9.46,1.25,9.84
-2.37,-9.45,1.26,9.83
-2.38,-9.46,1.27,9.84
-2.35,-9.42,1.25,9.79
-2.32,-9.48,1.25,9.84
-2.33,-9.48,1.26,9.85
-2.37,-9.49,1.27,9.86
-2.35,-9.46,1.28,9.83
-2.35,-9.46,1.31,9.83
-2.36,-9.43,1.30,9.81
-2.37,-9.44,1.27,9.81
-2.38,-9.47,1.27,9.85
-2.35,-9.44,1.24,9.81
-2.36,-9.48,1.24,9.85
-2.34,-9.44,1.27,9.81
-2.39,-9.46,1.27,9.84
-2.38,-9.43,1.30,9.81
-2.36,-9.45,1.25,9.82
-2.35,-9.41,1.23,9.77
-2.32,-9.43,1.25,9.79
-2.35,-9.43,1.27,9.80
-2.36,-9.41,1.28,9.79
-2.37,-9.42,1.33,9.80
-2.42,-9.41,1.48,9.83
-2.43,-9.44,1.33,9.84
-2.37,-9.39,1.01,9.74
-2.29,-9.47,1.17,9.81
-2.23,-9.45,1.36,9.80
-2.24,-9.36,1.26,9.71
-2.36,-9.45,1.26,9.82
-2.41,-9.38,1.38,9.78
-2.40,-9.38,1.36,9.78
-2.45,-9.45,1.32,9.86
-2.44,-9.45,1.20,9.83
-2.41,-9.47,1.17,9.84
-2.36,-9.51,1.19,9.87
-2.35,-9.48,1.23,9.84
-2.35,-9.47,1.28,9.84
-2.35,-9.53,1.26,9.89
-2.36,-9.57,1.23,9.93
-2.33,-9.55,1.29,9.91
-2.34,-9.48,1.26,9.84
-2.34,-9.46,1.27,9.83
-2.34,-9.43,1.26,9.79
-2.35,-9.40,1.23,9.77
-2.35,-9.41,1.27,9.78
-2.35,-9.41,1.28,9.78
-2.33,-9.46,1.25,9.82
-2.35,-9.47,1.27,9.84
-2.35,-9.48,1.30,9.86
-2.34,-9.50,1.32,9.87
-2.35,-9.51,1.33,9.89
-2.38,-9.50,1.32,9.88
-2.37,-9.50,1.42,9.89
-2.31,-9.42,1.24,9.78
-2.31,-9.41,1.26,9.78
-2.32,-9.42,1.24,9.78
-2.38,-9.40,1.31,9.79
-2.37,-9.34,1.27,9.72
-2.35,-9.34,1.22,9.70
-2.35,-9.39,1.32,9.77
-2.36,-9.32,1.21,9.69
-2.36,-9.32,1.24,9.70
-2.38,-9.39,1.20,9.76
-2.37,-9.42,1.18,9.79
-2.37,-9.43,1.25,9.80
-2.34,-9.40,1.26,9.76
-2.35,-9.41,1.27,9.78
-2.33,-9.42,1.29,9.79
-2.36,-9.43,1.28,9.81
-2.39,-9.47,1.29,9.86
-2.38,-9.48,1.27,9.86
-2.38,-9.47,1.27,9.85
-2.33,-9.47,1.25,9.83
-2.31,-9.43,1.24,9.79
-2.33,-9.47,1.29,9.84
-2.33,-9.45,1.28,9.82
-2.34,-9.45,1.26,9.81
-2.33,-9.44,1.25,9.80
-2.36,-9.45,1.23,9.82
-2.33,-9.44,1.24,9.80
-2.33,-9.48,1.24,9.84
-2.35,-9.48,1.23,9.84
-2.34,-9.42,1.24,9.79
-2.34,-9.48,1.26,9.84
-2.33,-9.47,1.25,9.83
-2.34,-9.49,1.22,9.85
-2.34,-9.47,1.18,9.83
-2.34,-9.49,1.20,9.85
-2.37,-9.46,1.26,9.84
-2.36,-9.46,1.28,9.83
-2.43,-9.44,1.47,9.86
-2.38,-9.44,1.34,9.83
-2.31,-9.41,1.15,9.76
-2.25,-9.49,1.02,9.80
-2.25,-9.46,1.28,9.81
-2.17,-9.33,1.32,9.67
-2.30,-9.33,1.35,9.71
-2.34,-9.36,1.40,9.75
-2.39,-9.34,1.39,9.74
-2.40,-9.39,1.24,9.77
-2.39,-9.41,1.25,9.79
-2.35,-9.47,1.22,9.83
-2.33,-9.47,1.19,9.83
-2.32,-9.45,1.19,9.80
-2.34,-9.48,1.21,9.84
-2.38,-9.50,1.21,9.87
-2.37,-9.52,1.24,9.89
-2.40,-9.55,1.28,9.93
-2.37,-9.52,1.30,9.90
-2.36,-9.48,1.30,9.85
-2.36,-9.48,1.27,9.85
-2.36,-9.44,1.23,9.81
-2.35,-9.43,1.23,9.80
-2.31,-9.39,1.18,9.74
-2.33,-9.42,1.16,9.77
-2.36,-9.43,1.28,9.81
-2.34,-9.45,1.22,9.82
-2.34,-9.46,1.28,9.82
-2.33,-9.47,1.22,9.83
-2.39,-9.46,1.26,9.84
-2.35,-9.45,1.26,9.82
-2.35,-9.45,1.31,9.82
-2.31,-9.44,1.14,9.78
-2.29,-9.41,1.19,9.76
-2.32,-9.40,1.22,9.76
-2.37,-9.44,1.30,9.81
-2.36,-9.40,1.23,9.76
-2.39,-9.42,1.23,9.80
-2.38,-9.46,1.37,9.85
-2.34,-9.43,1.26,9.80
-2.36,-9.42,1.25,9.79
-2.36,-9.50,1.24,9.87
-2.35,-9.43,1.23,9.80
-2.36,-9.44,1.24,9.81
-2.38,-9.47,1.26,9.85
-2.36,-9.47,1.27,9.84
-2.38,-9.46,1.28,9.83
-2.42,-9.49,1.31,9.88
-2.40,-9.47,1.33,9.86
-2.37,-9.43,1.32,9.81
-2.35,-9.43,1.29,9.81
-2.37,-9.42,1.30,9.80
-2.34,-9.44,1.28,9.81
-2.37,-9.43,1.30,9.80
-2.34,-9.43,1.29,9.80
-2.37,-9.44,1.32,9.82
-2.39,-9.44,1.32,9.82
-2.39,-9.44,1.31,9.82
-2.40,-9.44,1.31,9.83
-2.40,-9.44,1.28,9.83
-2.39,-9.43,1.31,9.82
-2.39,-9.41,1.29,9.79
-2.36,-9.42,1.30,9.79
-2.37,-9.42,1.27,9.80
-2.37,-9.42,1.25,9.80
-2.38,-9.42,1.28,9.80
-2.39,-9.42,1.29,9.80
-2.42,-9.41,1.39,9.81
-2.49,-9.41,1.47,9.84
-2.49,-9.42,1.39,9.84
-2.37,-9.40,1.07,9.75
-2.36,-9.58,1.19,9.94
-2.35,-9.56,1.18,9.91
-2.31,-9.32,1.27,9.68
-2.36,-9.37,1.49,9.78
-2.42,-9.41,1.42,9.82
-2.44,-9.41,1.34,9.81
-2.48,-9.44,1.25,9.84
-2.41,-9.46,1.24,9.84
-2.36,-9.48,1.25,9.85
-2.34,-9.48,1.24,9.84
-2.35,-9.47,1.24,9.84
-2.39,-9.49,1.24,9.86
-2.41,-9.52,1.23,9.89
-2.37,-9.47,1.19,9.84
-2.41,-9.47,1.36,9.87
-2.39,-9.46,1.28,9.84
-2.37,-9.44,1.31,9.82
-2.35,-9.41,1.28,9.78
-2.37,-9.40,1.24,9.77
-2.36,-9.38,1.24,9.76
-2.35,-9.42,1.25,9.78
-2.37,-9.43,1.24,9.80
-2.37,-9.46,1.41,9.85
-2.37,-9.43,1.30,9.81
-2.35,-9.40,1.28,9.78
-2.34,-9.45,1.29,9.82
-2.37,-9.46,1.28,9.83
-2.41,-9.47,1.27,9.85
-2.37,-9.48,1.26,9.85
-2.37,-9.45,1.23,9.82
-2.39,-9.44,1.18,9.81
-2.39,-9.41,1.26,9.79
-2.43,-9.45,1.35,9.85
-2.42,-9.45,1.36,9.85
-2.43,-9.42,1.38,9.82
-2.41,-9.40,1.38,9.81
-2.39,-9.41,1.32,9.80
-2.39,-9.43,1.37,9.83
-2.43,-9.42,1.34,9.82
-2.44,-9.37,1.27,9.76
-2.41,-9.38,1.26,9.77
-2.39,-9.39,1.26,9.77
-2.38,-9.42,1.29,9.80
-2.41,-9.41,1.29,9.80
-2.39,-9.41,1.30,9.80
-2.38,-9.45,1.29,9.83
-2.41,-9.42,1.32,9.82
-2.39,-9.44,1.25,9.82
-2.39,-9.44,1.37,9.84
-2.35,-9.43,1.29,9.80
-2.36,-9.42,1.30,9.80
-2.38,-9.40,1.31,9.79
-2.38,-9.42,1.32,9.81
-2.39,-9.42,1.31,9.80
-2.39,-9.43,1.32,9.82
-2.40,-9.44,1.29,9.82
-2.40,-9.45,1.28,9.83
-2.39,-9.47,1.26,9.85
-2.37,-9.47,1.30,9.85
-2.37,-9.44,1.30,9.82
-2.40,-9.44,1.32,9.83
-2.38,-9.43,1.29,9.81
-2.38,-9.43,1.29,9.81
-2.40,-9.42,1.26,9.80
-2.42,-9.41,1.26,9.80
-2.42,-9.39,1.13,9.76
-2.44,-9.43,1.39,9.85
-2.49,-9.42,1.56,9.87
-2.51,-9.44,1.53,9.88
-2.36,-9.35,1.24,9.72
-2.31,-9.44,1.18,9.79
-2.32,-9.51,1.24,9.87
-2.30,-9.47,1.15,9.81
-2.36,-9.45,1.43,9.84
-2.40,-9.40,1.54,9.82
-2.46,-9.33,1.46,9.76
-2.47,-9.34,1.36,9.75
-2.50,-9.38,1.30,9.80
-2.44,-9.44,1.29,9.84
-2.47,-9.45,1.19,9.84
-2.38,-9.42,1.18,9.79
-2.36,-9.41,1.20,9.77
-2.37,-9.43,1.24,9.81
-2.39,-9.48,1.27,9.86
-2.42,-9.49,1.30,9.88
-2.41,-9.50,1.31,9.89
-2.43,-9.47,1.32,9.87
-2.44,-9.50,1.31,9.90
-2.42,-9.47,1.31,9.86
-2.42,-9.45,1.28,9.84
-2.42,-9.40,1.28,9.79
-2.42,-9.42,1.30,9.81
-2.42,-9.39,1.30,9.79
-2.43,-9.38,1.28,9.77
-2.44,-9.39,1.31,9.79
-2.47,-9.43,1.29,9.83
-2.45,-9.40,1.29,9.80
-2.43,-9.42,1.29,9.81
-2.42,-9.40,1.27,9.79
-2.40,-9.43,1.26,9.81
-2.40,-9.45,1.30,9.84
-2.38,-9.40,1.16,9.77
-2.38,-9.46,1.21,9.83
-2.39,-9.47,1.30,9.85
-2.43,-9.47,1.34,9.87
-2.40,-9.40,1.21,9.77
-2.41,-9.42,1.25,9.81
-2.44,-9.47,1.31,9.86
-2.40,-9.43,1.29,9.81
-2.38,-9.40,1.30,9.79
-2.36,-9.42,1.30,9.80
-2.36,-9.40,1.23,9.77
-2.40,-9.48,1.20,9.85
-2.41,-9.46,1.24,9.84
-2.42,-9.47,1.24,9.85
-2.41,-9.46,1.22,9.84
-2.42,-9.47,1.23,9.86
-2.47,-9.49,1.25,9.88
-2.46,-9.47,1.26,9.87
-2.45,-9.48,1.31,9.88
-2.41,-9.47,1.25,9.85
-2.35,-9.42,1.26,9.79
-2.34,-9.44,1.24,9.80
-2.34,-9.43,1.25,9.80
-2.36,-9.43,1.25,9.80
-2.43,-9.42,1.26,9.81
-2.45,-9.43,1.27,9.83
-2.46,-9.44,1.26,9.84
-2.47,-9.47,1.28,9.87
-2.45,-9.48,1.27,9.87
-2.46,-9.45,1.30,9.85
-2.45,-9.43,1.28,9.83
-2.40,-9.43,1.27,9.81
-2.38,-9.38,1.29,9.77
-2.38,-9.41,1.27,9.79
-2.37,-9.41,1.27,9.78
-2.39,-9.39,1.26,9.77
-2.40,-9.40,1.26,9.78
-2.43,-9.40,1.23,9.78
-2.41,-9.43,1.26,9.81
-2.48,-9.43,1.17,9.82
-2.46,-9.46,1.22,9.85
-2.46,-9.43,1.28,9.83
-2.45,-9.44,1.29,9.84
-2.46,-9.46,1.32,9.87
-2.49,-9.44,1.48,9.87
-2.44,-9.46,1.72,9.92
-2.45,-9.33,1.32,9.74
-2.22,-9.35,1.16,9.68
-2.25,-9.51,1.19,9.85
-2.26,-9.49,1.02,9.80
-2.39,-9.44,1.10,9.79
-2.41,-9.47,1.38,9.87
-2.49,-9.47,1.58,9.92
-2.55,-9.35,1.41,9.80
-2.54,-9.32,1.21,9.74
-2.59,-9.41,1.23,9.84
-2.51,-9.45,1.26,9.86
-2.46,-9.44,1.20,9.83
-2.42,-9.45,1.18,9.83
-2.38,-9.49,1.18,9.85
-2.37,-9.47,1.20,9.84
-2.32,-9.50,1.24,9.86
-2.38,-9.48,1.29,9.86
-2.41,-9.47,1.26,9.86
-2.45,-9.48,1.30,9.87
-2.44,-9.49,1.32,9.89
-2.43,-9.44,1.28,9.84
-2.43,-9.43,1.28,9.82
-2.39,-9.41,1.31,9.80
-2.37,-9.42,1.29,9.80
-2.35,-9.39,1.30,9.77
-2.35,-9.40,1.26,9.77
-2.35,-9.38,1.25,9.75
-2.41,-9.41,1.21,9.79
-2.45,-9.41,1.24,9.80
-2.46,-9.42,1.24,9.81
-2.48,-9.42,1.27,9.82
-2.49,-9.43,1.32,9.84
-2.51,-9.45,1.26,9.86
