Ax,Ay,Az,Amag
0.04,-9.39,2.96,9.84
0.03,-9.38,2.92,9.83
0.03,-9.33,2.88,9.77
0.05,-9.37,2.85,9.80
0.08,-9.34,2.85,9.76
0.09,-9.37,2.88,9.80
0.12,-9.37,2.90,9.81
0.12,-9.38,2.94,9.83
0.11,-9.40,2.99,9.87
0.08,-9.40,2.99,9.86
0.08,-9.41,3.02,9.88
0.11,-9.39,3.05,9.88
0.10,-9.40,3.03,9.87
0.10,-9.37,3.02,9.84
0.11,-9.38,2.99,9.85
0.07,-9.41,3.00,9.88
0.09,-9.36,2.99,9.83
0.08,-9.40,3.04,9.88
0.05,-9.39,3.04,9.87
0.06,-9.41,3.04,9.89
0.07,-9.38,3.02,9.85
0.06,-9.40,3.02,9.87
0.09,-9.36,2.99,9.83
0.10,-9.35,3.01,9.82
0.09,-9.38,3.02,9.86
0.11,-9.39,3.02,9.86
0.10,-9.37,3.02,9.85
0.09,-9.36,3.03,9.84
0.07,-9.38,3.06,9.86
0.05,-9.36,3.03,9.84
0.05,-9.34,3.00,9.81
0.06,-9.33,3.02,9.81
0.08,-9.37,3.04,9.85
0.07,-9.40,3.06,9.89
0.10,-9.41,3.08,9.90
0.07,-9.36,3.13,9.87
0.10,-9.41,3.13,9.92
0.14,-9.44,3.10,9.93
0.13,-9.41,3.09,9.90
0.13,-9.40,3.04,9.88
0.19,-9.40,3.00,9.87
0.16,-9.35,2.98,9.82
0.14,-9.34,2.98,9.80
0.12,-9.32,3.00,9.79
0.08,-9.28,2.99,9.75
0.07,-9.27,3.00,9.75
0.04,-9.28,3.05,9.77
-0.02,-9.29,3.05,9.78
0.01,-9.31,3.03,9.79
0.02,-9.36,3.04,9.84
0.06,-9.40,3.02,9.88
0.07,-9.39,3.03,9.87
0.07,-9.40,3.02,9.88
0.06,-9.40,3.00,9.87
0.08,-9.40,2.99,9.86
0.03,-9.37,3.06,9.86
0.03,-9.39,3.07,9.88
0.06,-9.41,3.07,9.90
0.05,-9.43,3.08,9.92
0.05,-9.42,3.14,9.93
0.06,-9.36,3.13,9.87
0.04,-9.31,3.06,9.80
0.04,-9.27,2.99,9.74
0.04,-9.27,2.98,9.74
0.02,-9.26,2.96,9.72
-0.01,-9.29,2.98,9.76
0.03,-9.34,3.04,9.83
0.02,-9.38,3.10,9.88
0.01,-9.40,3.13,9.91
0.05,-9.46,3.08,9.95
0.08,-9.50,3.08,9.98
0.08,-9.48,3.10,9.98
0.11,-9.46,3.10,9.95
0.12,-9.41,3.13,9.92
0.14,-9.36,3.15,9.88
0.11,-9.37,3.12,9.88
0.09,-9.35,3.10,9.85
0.06,-9.34,3.11,9.85
0.04,-9.33,3.07,9.83
0.06,-9.32,3.01,9.80
0.06,-9.31,3.01,9.78
0.03,-9.29,2.97,9.76
0.04,-9.31,2.99,9.78
0.03,-9.30,2.99,9.77
0.04,-9.32,3.02,9.80
0.05,-9.32,3.07,9.82
0.06,-9.33,3.08,9.82
0.11,-9.32,3.05,9.80
0.08,-9.34,3.08,9.84
0.09,-9.33,3.08,9.83
0.09,-9.32,3.07,9.81
0.04,-9.34,3.07,9.83
0.06,-9.34,3.04,9.82
0.05,-9.36,3.05,9.85
0.08,-9.38,3.05,9.86
0.03,-9.36,3.09,9.86
0.04,-9.37,3.10,9.87
0.04,-9.38,3.09,9.88
0.06,-9.41,3.08,9.90
0.08,-9.41,3.06,9.90
0.10,-9.40,3.04,9.88
0.07,-9.38,3.03,9.86
0.10,-9.40,3.02,9.88
0.11,-9.40,3.03,9.88
0.08,-9.35,3.03,9.83
0.06,-9.37,3.06,9.85
0.03,-9.38,3.05,9.86
0.04,-9.37,3.06,9.86
0.06,-9.35,3.02,9.83
0.07,-9.34,3.05,9.82
0.07,-9.36,3.03,9.84
0.07,-9.36,3.04,9.85
0.11,-9.36,3.03,9.84
0.08,-9.39,3.04,9.87
0.07,-9.40,3.07,9.89
0.10,-9.41,3.09,9.90
0.11,-9.42,3.09,9.91
0.06,-9.38,3.10,9.88
0.08,-9.35,3.10,9.85
0.11,-9.31,3.10,9.81
0.08,-9.32,3.07,9.81
0.10,-9.33,3.05,9.82
0.07,-9.32,3.05,9.81
0.06,-9.31,3.04,9.79
0.05,-9.30,3.05,9.79
0.05,-9.35,3.01,9.82
0.09,-9.39,3.01,9.86
0.11,-9.41,3.03,9.88
0.10,-9.43,3.06,9.92
0.12,-9.47,3.09,9.96
0.12,-9.48,3.11,9.98
0.09,-9.44,3.18,9.96
0.10,-9.39,3.13,9.90
0.06,-9.36,3.08,9.85
0.08,-9.32,3.03,9.80
0.10,-9.31,2.99,9.78
0.10,-9.28,3.00,9.76
0.10,-9.32,3.04,9.80
0.07,-9.30,3.07,9.80
0.05,-9.33,3.04,9.81
0.03,-9.36,3.02,9.83
0.06,-9.38,3.01,9.85
0.08,-9.37,2.98,9.83
0.08,-9.40,3.00,9.87
0.11,-9.40,2.98,9.87
0.10,-9.37,3.03,9.85
0.06,-9.36,3.07,9.85
0.06,-9.37,3.08,9.86
0.02,-9.35,3.11,9.85
0.03,-9.35,3.12,9.86
0.03,-9.36,3.10,9.86
0.09,-9.38,3.05,9.87
0.13,-9.45,3.03,9.92
0.14,-9.44,2.98,9.90
0.15,-9.44,2.97,9.89
0.13,-9.41,2.95,9.86
0.12,-9.42,2.94,9.87
0.09,-9.39,2.92,9.83
0.08,-9.36,2.96,9.81
0.05,-9.31,2.94,9.76
-0.00,-9.27,2.94,9.73
-0.04,-9.26,2.95,9.72
-0.03,-9.29,2.96,9.75
-0.06,-9.26,2.98,9.73
-0.02,-9.32,2.98,9.79
0.03,-9.33,2.98,9.79
0.07,-9.39,3.00,9.86
0.08,-9.45,3.04,9.93
0.06,-9.45,3.10,9.94
0.08,-9.50,3.14,10.01
0.09,-9.52,3.18,10.04
0.10,-9.53,3.19,10.05
0.14,-9.52,3.20,10.05
0.14,-9.52,3.20,10.05
0.17,-9.46,3.15,9.97
0.21,-9.39,3.13,9.90
0.24,-9.35,3.09,9.85
0.22,-9.28,3.03,9.77
0.18,-9.25,2.98,9.72
0.19,-9.25,2.97,9.71
0.17,-9.25,2.94,9.71
0.16,-9.26,2.93,9.71
0.17,-9.27,2.94,9.73
0.14,-9.29,2.94,9.74
0.16,-9.35,2.97,9.81
0.13,-9.38,2.99,9.85
0.16,-9.42,3.02,9.90
0.09,-9.45,3.05,9.93
0.10,-9.46,3.04,9.93
0.05,-9.49,3.03,9.96
0.08,-9.50,3.00,9.96
0.09,-9.49,3.02,9.95
0.09,-9.49,2.99,9.95
0.04,-9.48,3.00,9.94
0.07,-9.43,3.00,9.90
0.02,-9.39,2.98,9.85
0.03,-9.37,2.98,9.83
0.00,-9.35,2.99,9.81
0.03,-9.34,2.93,9.79
0.09,-9.36,2.99,9.83
0.08,-9.35,2.96,9.81
0.09,-9.33,2.97,9.79
0.09,-9.28,2.95,9.74
0.06,-9.26,2.90,9.70
0.03,-9.32,2.84,9.74
0.02,-9.33,2.85,9.75
-0.01,-9.32,2.85,9.75
-0.03,-9.41,2.91,9.85
-0.04,-9.45,2.98,9.91
-0.01,-9.47,3.02,9.94
-0.04,-9.50,3.07,9.98
-0.03,-9.51,3.06,9.99
0.03,-9.50,2.99,9.96
0.07,-9.47,3.01,9.93
0.09,-9.48,2.99,9.94
0.11,-9.40,2.97,9.86
0.11,-9.35,2.93,9.80
0.11,-9.34,2.95,9.80
0.09,-9.34,2.97,9.80
0.11,-9.34,2.93,9.79
0.09,-9.32,2.93,9.77
0.04,-9.33,2.92,9.78
0.05,-9.35,2.90,9.79
0.05,-9.34,2.88,9.78
0.05,-9.36,2.86,9.79
0.06,-9.36,2.87,9.79
0.07,-9.38,2.86,9.81
0.07,-9.42,2.88,9.85
0.07,-9.47,2.91,9.91
0.08,-9.45,2.91,9.89
0.07,-9.44,2.94,9.89
0.06,-9.44,2.94,9.89
0.09,-9.41,2.94,9.86
0.08,-9.38,2.92,9.82
0.06,-9.39,2.92,9.83
0.07,-9.38,2.92,9.82
0.08,-9.38,2.90,9.82
0.08,-9.43,2.88,9.86
0.08,-9.45,2.89,9.89
0.03,-9.46,2.90,9.90
0.03,-9.45,2.92,9.89
0.01,-9.43,2.90,9.87
0.03,-9.44,2.87,9.86
0.03,-9.44,2.87,9.86
0.03,-9.44,2.83,9.86
0.07,-9.45,2.84,9.87
0.07,-9.46,2.85,9.89
0.07,-9.42,2.84,9.84
0.08,-9.44,2.84,9.85
0.08,-9.41,2.84,9.83
0.06,-9.41,2.83,9.83
0.02,-9.40,2.85,9.83
0.02,-9.37,2.83,9.79
0.01,-9.40,2.84,9.82
0.04,-9.40,2.83,9.82
0.01,-9.40,2.83,9.82
0.03,-9.44,2.83,9.86
0.03,-9.47,2.84,9.89
0.05,-9.48,2.85,9.90
0.05,-9.48,2.85,9.90
0.08,-9.49,2.83,9.90
0.08,-9.47,2.84,9.88
0.10,-9.47,2.84,9.89
0.06,-9.41,2.82,9.82
0.08,-9.42,2.82,9.83
0.06,-9.42,2.78,9.82
0.05,-9.37,2.78,9.77
0.03,-9.40,2.77,9.80
0.00,-9.43,2.79,9.83
0.08,-9.45,2.81,9.86
0.06,-9.48,2.85,9.89
0.10,-9.49,2.85,9.91
0.09,-9.44,2.84,9.86
0.08,-9.38,2.81,9.80
0.11,-9.42,2.74,9.82
0.08,-9.44,2.77,9.84
0.08,-9.46,2.78,9.86
0.08,-9.47,2.84,9.89
0.05,-9.50,2.85,9.92
0.03,-9.49,2.87,9.91
-0.01,-9.48,2.81,9.89
0.04,-9.49,2.73,9.88
0.04,-9.43,2.71,9.81
0.04,-9.44,2.74,9.83
0.08,-9.41,2.72,9.80
0.10,-9.43,2.72,9.82
0.12,-9.46,2.73,9.85
0.09,-9.46,2.73,9.84
0.08,-9.50,2.78,9.90
0.06,-9.51,2.81,9.92
0.05,-9.50,2.81,9.91
0.03,-9.48,2.83,9.89
0.04,-9.50,2.79,9.90
0.06,-9.47,2.80,9.88
0.04,-9.45,2.75,9.84
0.05,-9.44,2.72,9.83
0.07,-9.42,2.71,9.80
0.07,-9.41,2.69,9.79
0.06,-9.40,2.70,9.78
0.05,-9.42,2.70,9.80
0.06,-9.42,2.71,9.80
-0.00,-9.43,2.72,9.81
-0.03,-9.43,2.70,9.81
0.01,-9.47,2.72,9.85
0.00,-9.49,2.73,9.87
0.03,-9.50,2.73,9.89
0.04,-9.51,2.73,9.89
0.03,-9.54,2.77,9.93
0.06,-9.54,2.77,9.93
0.03,-9.53,2.76,9.92
0.03,-9.49,2.71,9.87
0.05,-9.49,2.70,9.87
0.02,-9.47,2.67,9.84
0.00,-9.48,2.65,9.85
0.02,-9.51,2.67,9.87
0.03,-9.48,2.65,9.85
0.05,-9.48,2.66,9.84
0.05,-9.50,2.66,9.86
0.05,-9.47,2.69,9.85
0.05,-9.46,2.70,9.84
0.03,-9.44,2.69,9.82
0.01,-9.44,2.70,9.82
0.02,-9.42,2.69,9.80
0.03,-9.46,2.69,9.83
-0.01,-9.43,2.67,9.80
0.03,-9.43,2.68,9.80
-0.02,-9.46,2.69,9.84
0.01,-9.47,2.70,9.85
-0.01,-9.49,2.69,9.87
0.02,-9.50,2.72,9.88
0.03,-9.50,2.71,9.87
0.02,-9.52,2.72,9.90
0.06,-9.50,2.71,9.88
0.03,-9.48,2.68,9.86
0.05,-9.49,2.71,9.87
0.03,-9.46,2.68,9.83
0.03,-9.43,2.65,9.79
0.01,-9.44,2.64,9.80
-0.00,-9.40,2.63,9.76
-0.01,-9.43,2.62,9.79
0.04,-9.45,2.63,9.81
0.05,-9.54,2.67,9.90
0.01,-9.55,2.73,9.93
0.01,-9.52,2.72,9.90
0.02,-9.52,2.71,9.90
0.03,-9.50,2.67,9.87
0.04,-9.49,2.65,9.85
0.06,-9.49,2.65,9.85
0.05,-9.50,2.68,9.87
0.02,-9.49,2.69,9.87
0.02,-9.47,2.74,9.85
0.01,-9.45,2.73,9.83
-0.03,-9.47,2.70,9.85
0.02,-9.44,2.62,9.79
0.01,-9.43,2.59,9.78
0.02,-9.45,2.60,9.80
0.07,-9.47,2.60,9.82
0.05,-9.48,2.62,9.83
0.08,-9.51,2.67,9.87
0.05,-9.52,2.71,9.90
0.04,-9.53,2.72,9.91
0.05,-9.51,2.75,9.90
0.01,-9.52,2.72,9.90
0.01,-9.50,2.71,9.88
0.00,-9.50,2.69,9.88
-0.01,-9.47,2.64,9.83
0.03,-9.46,2.62,9.82
-0.01,-9.45,2.62,9.80
0.05,-9.46,2.61,9.82
0.02,-9.44,2.60,9.79
0.02,-9.46,2.62,9.82
0.01,-9.45,2.64,9.81
0.03,-9.45,2.64,9.81
0.03,-9.48,2.65,9.84
0.02,-9.49,2.64,9.85
-0.00,-9.49,2.64,9.85
0.00,-9.49,2.69,9.86
0.06,-9.52,2.67,9.89
0.06,-9.52,2.67,9.89
0.05,-9.53,2.67,9.90
0.03,-9.52,2.65,9.88
0.03,-9.49,2.68,9.86
0.01,-9.46,2.63,9.82
0.03,-9.47,2.62,9.82
0.00,-9.46,2.61,9.81
-0.01,-9.47,2.61,9.83
0.01,-9.50,2.64,9.86
0.01,-9.49,2.64,9.85
0.01,-9.48,2.65,9.84
0.03,-9.49,2.61,9.84
0.07,-9.49,2.62,9.85
0.03,-9.45,2.65,9.82
0.03,-9.44,2.62,9.80
0.03,-9.43,2.62,9.78
0.03,-9.46,2.61,9.81
0.04,-9.45,2.62,9.80
0.02,-9.47,2.61,9.82
0.01,-9.47,2.62,9.83
0.01,-9.50,2.63,9.85
0.02,-9.50,2.63,9.86
0.01,-9.52,2.65,9.88
0.04,-9.54,2.63,9.89
0.05,-9.54,2.67,9.91
0.05,-9.53,2.63,9.89
0.05,-9.52,2.63,9.88
0.06,-9.52,2.63,9.87
0.06,-9.48,2.65,9.84
0.05,-9.48,2.60,9.83
0.00,-9.46,2.61,9.82
-0.04,-9.46,2.61,9.81
-0.02,-9.43,2.60,9.79
-0.05,-9.44,2.59,9.79
-0.04,-9.43,2.59,9.78
-0.05,-9.47,2.57,9.81
-0.03,-9.50,2.56,9.84
-0.02,-9.54,2.59,9.88
-0.01,-9.55,2.65,9.91
-0.00,-9.56,2.71,9.94
-0.02,-9.55,2.72,9.93
0.00,-9.51,2.70,9.89
-0.03,-9.46,2.66,9.83
0.03,-9.51,2.61,9.87
0.02,-9.49,2.61,9.84
0.03,-9.49,2.60,9.84
0.03,-9.49,2.63,9.85
0.03,-9.47,2.67,9.84
-0.03,-9.46,2.69,9.84
-0.05,-9.49,2.67,9.86
-0.02,-9.47,2.62,9.82
-0.01,-9.46,2.56,9.80
-0.03,-9.48,2.55,9.81
0.00,-9.50,2.56,9.84
0.01,-9.51,2.58,9.85
0.02,-9.54,2.61,9.89
0.01,-9.52,2.66,9.88
0.04,-9.55,2.70,9.92
0.03,-9.54,2.69,9.92
0.01,-9.50,2.69,9.88
-0.01,-9.48,2.67,9.85
-0.01,-9.49,2.63,9.85
0.02,-9.46,2.60,9.81
0.01,-9.48,2.58,9.83
-0.01,-9.45,2.56,9.79
0.01,-9.44,2.59,9.79
0.03,-9.43,2.61,9.79
0.01,-9.47,2.62,9.82
0.01,-9.44,2.61,9.79
0.01,-9.45,2.61,9.81
-0.00,-9.46,2.60,9.81
-0.01,-9.47,2.60,9.82
0.00,-9.49,2.64,9.85
-0.00,-9.49,2.65,9.85
0.01,-9.50,2.64,9.86
0.02,-9.53,2.62,9.89
0.03,-9.55,2.63,9.90
0.00,-9.52,2.64,9.88
-0.01,-9.51,2.65,9.87
-0.03,-9.49,2.64,9.85
-0.03,-9.51,2.61,9.86
-0.03,-9.52,2.58,9.86
-0.01,-9.50,2.57,9.85
-0.02,-9.50,2.57,9.84
-0.01,-9.48,2.58,9.82
0.01,-9.50,2.58,9.84
0.03,-9.52,2.56,9.86
0.02,-9.53,2.58,9.87
0.02,-9.52,2.57,9.86
0.01,-9.49,2.59,9.84
0.02,-9.49,2.61,9.84
0.02,-9.50,2.59,9.85
-0.02,-9.49,2.60,9.84
-0.03,-9.50,2.59,9.85
-0.01,-9.48,2.59,9.83
-0.03,-9.49,2.60,9.83
-0.03,-9.51,2.60,9.86
-0.02,-9.51,2.62,9.86
0.01,-9.50,2.62,9.85
-0.02,-9.49,2.65,9.86
0.01,-9.49,2.64,9.85
0.00,-9.52,2.65,9.88
0.02,-9.52,2.63,9.87
0.02,-9.49,2.62,9.85
0.03,-9.47,2.62,9.83
0.01,-9.49,2.59,9.84
0.01,-9.46,2.62,9.82
-0.01,-9.46,2.62,9.82
0.02,-9.49,2.64,9.85
0.01,-9.49,2.62,9.84
0.00,-9.49,2.61,9.85
-0.03,-9.50,2.63,9.86
-0.02,-9.51,2.66,9.88
-0.00,-9.52,2.61,9.87
-0.01,-9.52,2.64,9.88
0.00,-9.49,2.60,9.84
-0.02,-9.47,2.60,9.82
-0.03,-9.49,2.57,9.83
0.00,-9.46,2.58,9.80
0.02,-9.46,2.58,9.81
0.05,-9.49,2.64,9.85
0.05,-9.54,2.70,9.92
0.07,-9.53,2.74,9.92
0.04,-9.55,2.74,9.94
0.01,-9.49,2.71,9.87
0.03,-9.46,2.70,9.84
0.06,-9.48,2.66,9.84
0.03,-9.46,2.67,9.83
0.03,-9.44,2.68,9.81
0.01,-9.46,2.71,9.84
-0.03,-9.49,2.75,9.88
-0.00,-9.44,2.73,9.83
-0.02,-9.45,2.69,9.83
-0.01,-9.44,2.64,9.81
0.00,-9.44,2.65,9.80
0.06,-9.48,2.68,9.85
0.06,-9.48,2.68,9.85
0.06,-9.48,2.69,9.85
0.06,-9.48,2.73,9.87
0.04,-9.51,2.78,9.91
0.01,-9.52,2.81,9.93
-0.01,-9.50,2.78,9.90
0.00,-9.46,2.75,9.85
-0.04,-9.41,2.71,9.79
-0.02,-9.41,2.68,9.79
0.00,-9.41,2.69,9.79
-0.02,-9.40,2.65,9.76
0.00,-9.45,2.66,9.82
0.01,-9.46,2.69,9.84
-0.00,-9.44,2.70,9.82
0.05,-9.47,2.70,9.84
0.08,-9.47,2.70,9.85
0.05,-9.47,2.73,9.85
0.04,-9.46,2.71,9.84
0.03,-9.44,2.74,9.83
0.01,-9.46,2.76,9.85
0.03,-9.44,2.76,9.83
0.03,-9.45,2.76,9.84
0.04,-9.46,2.73,9.85
0.02,-9.50,2.75,9.89
0.03,-9.51,2.79,9.91
0.03,-9.48,2.83,9.89
0.01,-9.47,2.78,9.87
-0.01,-9.45,2.79,9.86
0.00,-9.45,2.76,9.85
0.02,-9.45,2.77,9.85
0.05,-9.46,2.76,9.85
0.07,-9.44,2.76,9.83
0.02,-9.45,2.76,9.85
0.04,-9.46,2.74,9.85
0.03,-9.41,2.74,9.81
0.02,-9.42,2.76,9.82
0.01,-9.42,2.75,9.81
0.02,-9.42,2.76,9.82
-0.00,-9.45,2.74,9.84
0.03,-9.48,2.76,9.88
0.06,-9.47,2.76,9.87
0.05,-9.48,2.79,9.88
0.06,-9.48,2.81,9.89
0.06,-9.45,2.83,9.87
0.02,-9.47,2.82,9.88
0.03,-9.46,2.84,9.88
0.04,-9.44,2.83,9.86
0.00,-9.41,2.82,9.82
0.01,-9.39,2.84,9.81
0.02,-9.41,2.85,9.83
0.06,-9.41,2.86,9.84
0.05,-9.39,2.84,9.81
0.06,-9.36,2.82,9.78
0.06,-9.40,2.87,9.83
0.05,-9.39,2.87,9.82
0.03,-9.41,2.88,9.84
0.04,-9.41,2.88,9.84
0.07,-9.45,2.88,9.88
0.02,-9.44,2.90,9.88
0.04,-9.46,2.90,9.90
0.03,-9.45,2.91,9.89
-0.00,-9.46,2.89,9.89
0.01,-9.44,2.90,9.88
-0.02,-9.40,2.89,9.83
-0.00,-9.38,2.89,9.82
-0.01,-9.38,2.87,9.81
0.02,-9.37,2.89,9.81
0.04,-9.39,2.88,9.82
0.02,-9.40,2.90,9.84
0.03,-9.47,2.96,9.92
0.04,-9.48,3.01,9.95
0.05,-9.46,3.03,9.94
0.07,-9.42,2.98,9.88
0.04,-9.40,2.92,9.84
0.06,-9.37,2.90,9.81
0.05,-9.34,2.89,9.77
0.04,-9.37,2.90,9.81
0.04,-9.38,2.93,9.83
0.02,-9.38,2.94,9.83
-0.01,-9.40,2.94,9.85
-0.03,-9.44,2.91,9.87
0.04,-9.42,2.91,9.86
0.05,-9.38,2.96,9.84
0.04,-9.43,2.98,9.89
0.05,-9.39,2.98,9.85
0.08,-9.41,3.02,9.88
0.08,-9.41,3.06,9.90
0.06,-9.43,3.07,9.92
0.03,-9.41,3.08,9.90
0.04,-9.39,3.07,9.88
0.02,-9.36,3.01,9.83
0.03,-9.35,2.95,9.81
0.02,-9.34,2.95,9.80
0.02,-9.31,2.92,9.75
0.04,-9.32,2.92,9.77
0.04,-9.31,2.93,9.76
0.00,-9.33,2.98,9.79
0.02,-9.35,2.99,9.82
0.03,-9.37,3.01,9.84
0.02,-9.37,3.05,9.85
0.02,-9.34,3.07,9.83
0.01,-9.37,3.07,9.86
0.06,-9.37,3.07,9.86
0.05,-9.38,3.09,9.87
0.06,-9.36,3.06,9.85
0.08,-9.43,3.07,9.92
0.07,-9.40,3.09,9.90
-0.04,-9.53,3.10,10.02
0.02,-9.35,3.10,9.85
0.01,-9.35,3.09,9.85
-0.01,-9.39,3.06,9.88
0.02,-9.37,3.03,9.84
0.00,-9.38,3.04,9.86
0.04,-9.36,3.04,9.84
0.06,-9.35,3.04,9.83
0.03,-9.34,3.05,9.83
0.02,-9.36,3.06,9.84
-0.01,-9.37,3.08,9.86
0.02,-9.35,3.07,9.84
0.03,-9.37,3.07,9.86
0.02,-9.34,3.07,9.83
0.03,-9.38,3.10,9.88
-0.07,-9.59,3.07,10.07
0.06,-9.32,3.10,9.82
0.09,-9.35,3.12,9.85
0.07,-9.34,3.17,9.87
0.08,-9.37,3.17,9.89
0.08,-9.36,3.18,9.89
0.05,-9.35,3.21,9.88
0.07,-9.34,3.18,9.87
0.07,-9.33,3.16,9.85
0.09,-9.28,3.14,9.79
0.10,-9.31,3.11,9.81
0.05,-9.30,3.14,9.81
0.02,-9.29,3.13,9.81
0.02,-9.31,3.11,9.81
0.03,-9.32,3.12,9.83
-0.01,-9.31,3.16,9.83
0.05,-9.34,3.16,9.86
0.04,-9.36,3.15,9.88
0.05,-9.35,3.14,9.86
0.02,-9.34,3.14,9.85
0.02,-9.34,3.17,9.86
0.08,-9.30,3.17,9.83
0.03,-9.29,3.15,9.81
0.03,-9.27,3.12,9.78
0.03,-9.29,3.14,9.80
0.04,-9.33,3.16,9.86
0.06,-9.35,3.16,9.87
0.09,-9.42,3.22,9.96
0.10,-9.42,3.25,9.96
0.09,-9.41,3.29,9.97
0.10,-9.38,3.25,9.92
0.12,-9.34,3.18,9.87
0.16,-9.29,3.13,9.81
0.12,-9.24,3.14,9.76
0.10,-9.27,3.14,9.79
0.08,-9.28,3.18,9.81
0.07,-9.32,3.16,9.84
0.04,-9.34,3.19,9.87
0.05,-9.35,3.13,9.86
0.07,-9.36,3.15,9.87
0.07,-9.39,3.15,9.91
0.11,-9.38,3.15,9.89
0.09,-9.37,3.17,9.89
0.07,-9.36,3.21,9.89
0.05,-9.36,3.26,9.91
0.06,-9.31,3.28,9.87
0.03,-9.32,3.29,9.89
0.03,-9.30,3.28,9.86
0.05,-9.29,3.18,9.82
0.01,-9.27,3.18,9.80
0.01,-9.28,3.18,9.81
0.04,-9.24,3.12,9.76
0.04,-9.28,3.14,9.80
0.04,-9.28,3.15,9.80
0.04,-9.29,3.15,9.82
0.06,-9.33,3.18,9.86
0.05,-9.33,3.20,9.86
0.04,-9.31,3.22,9.85
0.05,-9.30,3.25,9.85
0.04,-9.31,3.25,9.86
0.04,-9.31,3.27,9.87
0.09,-9.30,3.23,9.84
0.07,-9.34,3.24,9.88
0.09,-9.37,3.25,9.92
0.06,-9.31,3.24,9.86
0.03,-9.31,3.25,9.86
-0.01,-9.31,3.25,9.86
0.01,-9.34,3.24,9.89
0.04,-9.32,3.19,9.85
0.04,-9.31,3.17,9.84
0.07,-9.30,3.12,9.81
0.07,-9.31,3.11,9.82
0.07,-9.29,3.11,9.80
0.10,-9.29,3.09,9.80
0.03,-9.30,3.13,9.81
0.03,-9.32,3.14,9.83
0.03,-9.33,3.15,9.85
0.02,-9.35,3.16,9.87
0.04,-9.36,3.18,9.89
0.09,-9.37,3.18,9.90
0.06,-9.39,3.21,9.93
0.05,-9.38,3.20,9.91
0.06,-9.38,3.21,9.91
0.05,-9.38,3.19,9.90
0.04,-9.36,3.19,9.89
0.01,-9.33,3.16,9.85
0.02,-9.31,3.16,9.83
0.04,-9.28,3.16,9.81
0.04,-9.31,3.14,9.83
0.07,-9.29,3.14,9.80
0.08,-9.29,3.15,9.81
0.06,-9.30,3.14,9.82
0.04,-9.30,3.20,9.84
0.03,-9.29,3.20,9.83
0.01,-9.32,3.20,9.86
0.03,-9.33,3.21,9.87
0.04,-9.31,3.21,9.85
0.03,-9.33,3.19,9.86
0.02,-9.34,3.18,9.87
0.02,-9.31,3.18,9.84
0.03,-9.28,3.16,9.81
0.04,-9.31,3.13,9.82
0.09,-9.28,3.14,9.80
0.06,-9.35,3.16,9.86
0.08,-9.35,3.17,9.88
0.09,-9.41,3.19,9.94
0.08,-9.45,3.25,10.00
0.06,-9.43,3.29,9.99
0.06,-9.37,3.27,9.92
0.06,-9.32,3.19,9.85
0.07,-9.29,3.13,9.80
0.07,-9.26,3.12,9.78
0.04,-9.27,3.12,9.78
