Ax,Ay,Az,Amag,Ax2,Ay2,Az2,Amag2
-1.74,-9.65,0.00,9.81,-9.64,0.01,-1.87,9.82
-1.71,-9.57,-0.03,9.72,-9.66,-0.01,-1.83,9.83
-1.73,-9.62,0.04,9.78,-9.64,-0.02,-1.84,9.81
-1.74,-9.60,0.05,9.76,-9.63,-0.01,-1.82,9.80
-1.72,-9.64,0.06,9.79,-9.62,0.01,-1.75,9.77
-1.77,-9.64,0.09,9.80,-9.66,0.01,-1.80,9.83
-1.76,-9.64,0.07,9.80,-9.69,-0.01,-1.86,9.87
-1.76,-9.65,0.02,9.81,-9.71,0.00,-1.88,9.89
-1.73,-9.64,-0.09,9.79,-9.67,0.01,-1.86,9.85
-1.72,-9.70,0.02,9.86,-9.67,-0.00,-1.86,9.85
-1.69,-9.72,-0.07,9.86,-9.69,-0.02,-1.87,9.87
-1.69,-9.72,-0.01,9.87,-9.70,-0.03,-1.85,9.88
-1.69,-9.67,-0.01,9.81,-9.65,-0.01,-1.89,9.84
-1.72,-9.65,0.01,9.80,-9.68,-0.04,-1.85,9.86
-1.72,-9.66,0.05,9.81,-9.68,-0.00,-1.86,9.86
-1.76,-9.66,0.04,9.82,-9.70,0.01,-1.87,9.88
-1.78,-9.68,0.06,9.85,-9.69,0.01,-1.83,9.86
-1.78,-9.61,-0.01,9.78,-9.68,0.04,-1.88,9.87
-1.83,-9.64,-0.00,9.82,-9.71,0.07,-1.84,9.88
-1.80,-9.64,0.01,9.81,-9.71,0.06,-1.86,9.89
-1.78,-9.65,0.07,9.81,-9.70,0.01,-1.84,9.87
-1.79,-9.65,0.01,9.82,-9.71,-0.03,-1.84,9.88
-1.77,-9.68,0.09,9.84,-9.66,-0.02,-1.85,9.84
-1.79,-9.66,0.04,9.83,-9.70,-0.02,-1.86,9.88
-1.74,-9.67,0.00,9.82,-9.69,-0.01,-1.85,9.86
-1.75,-9.67,0.02,9.83,-9.73,0.04,-1.82,9.90
-1.77,-9.66,-0.01,9.82,-9.72,0.04,-1.84,9.89
-1.76,-9.64,-0.02,9.80,-9.73,0.04,-1.85,9.90
-1.74,-9.66,0.05,9.81,-9.72,-0.04,-1.88,9.90
-1.68,-9.66,-0.02,9.81,-9.69,-0.05,-1.87,9.87
-1.67,-9.69,-0.00,9.83,-9.68,-0.05,-1.94,9.87
-1.65,-9.67,-0.03,9.81,-9.68,-0.00,-1.95,9.88
-1.64,-9.66,-0.05,9.80,-9.70,0.03,-1.90,9.88
-1.63,-9.68,-0.06,9.81,-9.70,0.00,-1.93,9.89
-1.73,-9.65,-0.02,9.80,-9.69,0.00,-1.85,9.87
-1.78,-9.66,0.01,9.83,-9.70,-0.01,-1.87,9.88
-1.84,-9.66,0.03,9.83,-9.70,-0.02,-1.86,9.88
-1.90,-9.66,0.03,9.84,-9.70,-0.05,-1.91,9.88
-1.92,-9.65,0.02,9.84,-9.62,-0.07,-1.90,9.81
-1.77,-9.62,0.00,9.78,-9.64,-0.07,-1.95,9.84
-1.74,-9.64,0.00,9.79,-9.64,-0.07,-1.97,9.84
-1.73,-9.66,-0.03,9.82,-9.58,-0.04,-1.99,9.78
-1.67,-9.65,0.11,9.79,-9.49,-0.05,-1.90,9.68
-1.66,-9.51,-0.00,9.65,-9.56,-0.03,-1.93,9.75
-1.61,-9.51,-0.16,9.65,-9.62,-0.01,-2.06,9.84
-1.59,-9.69,-0.13,9.82,-9.64,-0.03,-1.81,9.81
-1.63,-9.74,-0.14,9.87,-9.74,-0.04,-1.92,9.93
-1.74,-9.75,-0.11,9.90,-9.75,-0.07,-1.99,9.95
-1.87,-9.73,0.05,9.91,-9.73,-0.03,-2.07,9.95
-1.80,-9.70,-0.09,9.86,-9.67,-0.00,-2.05,9.88
-1.74,-9.59,-0.06,9.74,-9.63,0.01,-2.01,9.84
-1.79,-9.68,0.02,9.85,-9.64,0.02,-2.03,9.85
-1.77,-9.66,-0.14,9.83,-9.72,0.01,-1.97,9.92
-1.78,-9.68,-0.04,9.85,-9.72,0.03,-1.94,9.91
-1.77,-9.72,-0.05,9.88,-9.74,0.01,-1.89,9.92
-1.77,-9.72,-0.05,9.88,-9.77,-0.01,-1.86,9.95
-1.85,-9.71,0.02,9.89,-9.77,-0.02,-1.85,9.94
-1.86,-9.70,0.02,9.88,-9.64,-0.06,-1.86,9.82
-1.81,-9.63,0.02,9.80,-9.67,-0.03,-1.96,9.87
-1.79,-9.60,0.03,9.77,-9.56,0.02,-1.90,9.75
-1.75,-9.56,-0.01,9.72,-9.57,0.02,-1.92,9.77
-1.71,-9.55,-0.03,9.70,-9.60,0.02,-1.87,9.79
-1.74,-9.60,0.01,9.75,-9.61,0.02,-1.91,9.80
-1.77,-9.58,0.08,9.75,-9.67,-0.03,-1.87,9.85
-1.80,-9.60,0.11,9.77,-9.68,-0.07,-1.85,9.86
-1.81,-9.61,0.14,9.78,-9.71,-0.05,-1.85,9.89
-1.84,-9.65,0.15,9.82,-9.74,-0.06,-1.87,9.92
-1.87,-9.68,0.09,9.86,-9.73,-0.01,-1.85,9.90
-1.82,-9.71,0.11,9.88,-9.75,-0.00,-1.81,9.91
-1.84,-9.75,0.23,9.93,-9.70,0.00,-1.84,9.87
-1.79,-9.65,0.05,9.82,-9.76,-0.01,-1.87,9.94
-1.75,-9.70,0.16,9.86,-9.68,-0.09,-1.84,9.86
-1.65,-9.71,0.05,9.85,-9.71,-0.07,-1.85,9.88
-1.66,-9.63,0.05,9.77,-9.64,-0.11,-1.91,9.83
-1.65,-9.62,0.04,9.76,-9.60,-0.11,-1.93,9.80
-1.71,-9.65,0.02,9.80,-9.61,-0.07,-1.86,9.79
-1.75,-9.64,0.05,9.80,-9.67,-0.06,-1.92,9.86
-1.74,-9.68,0.01,9.83,-9.66,-0.03,-1.95,9.86
-1.68,-9.49,-0.10,9.64,-9.62,-0.06,-1.93,9.81
-1.76,-9.66,0.25,9.82,-9.65,-0.03,-1.94,9.84
-1.73,-9.66,-0.01,9.81,-9.68,-0.03,-1.95,9.87
-1.69,-9.61,-0.10,9.76,-9.59,-0.01,-2.05,9.80
-1.72,-9.63,-0.06,9.78,-9.59,0.00,-2.05,9.81
-1.71,-9.63,-0.07,9.78,-9.61,-0.01,-2.09,9.84
-1.76,-9.63,-0.05,9.79,-9.58,-0.01,-2.01,9.78
-1.79,-9.69,-0.07,9.85,-9.71,-0.02,-2.05,9.92
-1.81,-9.60,-0.05,9.77,-9.71,-0.03,-1.99,9.91
-1.86,-9.74,0.07,9.91,-9.74,-0.07,-1.99,9.94
-1.85,-9.68,-0.03,9.85,-9.76,-0.04,-2.00,9.96
-1.85,-9.72,0.01,9.90,-9.78,-0.09,-2.05,10.00
-1.83,-9.72,0.05,9.89,-9.70,-0.06,-2.12,9.93
-1.77,-9.70,0.05,9.86,-9.65,-0.07,-2.12,9.88
-1.74,-9.68,0.04,9.83,-9.59,-0.04,-2.08,9.81
-1.72,-9.64,-0.03,9.79,-9.59,0.00,-2.09,9.82
-1.72,-9.62,-0.01,9.77,-9.64,0.08,-1.98,9.84
-1.73,-9.58,-0.00,9.74,-9.67,0.04,-1.93,9.86
-1.77,-9.57,-0.00,9.74,-9.65,-0.01,-2.01,9.86
-1.81,-9.59,0.02,9.76,-9.66,-0.04,-1.94,9.85
-1.84,-9.65,0.08,9.82,-9.64,-0.10,-2.04,9.86
-1.85,-9.67,0.10,9.85,-9.63,-0.13,-2.04,9.85
-1.84,-9.63,0.12,9.80,-9.58,-0.18,-2.07,9.81
-1.76,-9.61,0.08,9.77,-9.54,-0.16,-2.08,9.76
-1.67,-9.60,0.10,9.74,-9.56,-0.13,-2.13,9.80
-1.58,-9.59,0.06,9.72,-9.55,-0.13,-2.07,9.77
-1.56,-9.58,0.08,9.71,-9.61,-0.13,-2.08,9.83
-1.53,-9.63,0.09,9.75,-9.62,-0.08,-2.09,9.85
-1.57,-9.69,0.07,9.81,-9.67,-0.07,-2.02,9.88
-1.64,-9.72,0.07,9.86,-9.76,-0.03,-2.01,9.96
-1.76,-9.76,0.06,9.92,-9.80,-0.05,-2.01,10.00
-1.81,-9.76,0.04,9.93,-9.83,-0.07,-2.02,10.04
-1.91,-9.76,0.03,9.95,-9.85,-0.07,-2.02,10.05
-1.90,-9.73,-0.00,9.91,-9.77,-0.12,-1.97,9.97
-1.86,-9.76,0.08,9.93,-9.75,-0.11,-2.11,9.98
-1.83,-9.77,0.11,9.94,-9.65,-0.12,-2.04,9.86
-1.76,-9.66,0.11,9.82,-9.56,-0.14,-2.11,9.79
-1.65,-9.57,0.15,9.71,-9.51,-0.07,-2.07,9.73
-1.63,-9.55,0.21,9.69,-9.49,-0.03,-2.07,9.71
-1.62,-9.54,0.07,9.68,-9.52,0.00,-2.00,9.73
-1.69,-9.54,0.21,9.69,-9.56,0.01,-2.05,9.78
-1.72,-9.56,0.16,9.72,-9.57,-0.03,-1.95,9.77
-1.78,-9.63,0.18,9.79,-9.63,-0.11,-2.11,9.86
-1.72,-9.66,0.28,9.81,-9.59,-0.18,-2.06,9.81
-1.71,-9.67,0.23,9.82,-9.56,-0.17,-1.97,9.76
-1.64,-9.54,0.07,9.68,-9.61,-0.17,-2.20,9.86
-1.64,-9.72,0.03,9.86,-9.62,-0.12,-1.94,9.82
-1.58,-9.70,0.07,9.83,-9.72,-0.09,-2.07,9.93
-1.66,-9.74,0.17,9.88,-9.72,-0.08,-2.18,9.96
-1.77,-9.75,0.24,9.91,-9.71,-0.13,-2.08,9.93
-1.81,-9.71,0.27,9.89,-9.81,-0.07,-2.07,10.02
-1.88,-9.73,0.11,9.91,-9.84,-0.10,-2.00,10.05
-1.92,-9.77,0.04,9.95,-9.81,-0.10,-1.99,10.01
-1.99,-9.90,0.25,10.10,-9.80,-0.04,-1.99,10.00
-1.93,-9.77,0.09,9.96,-9.75,-0.05,-2.06,9.97
-1.82,-9.77,0.11,9.94,-9.60,-0.05,-2.17,9.84
-1.66,-9.59,0.25,9.73,-9.48,-0.03,-2.14,9.72
-1.55,-9.56,0.16,9.68,-9.49,0.01,-2.11,9.72
-1.52,-9.51,0.16,9.64,-9.41,-0.04,-2.19,9.66
-1.55,-9.44,0.11,9.56,-9.39,-0.02,-2.12,9.63
-1.58,-9.45,0.10,9.58,-9.49,-0.06,-2.06,9.71
-1.68,-9.49,0.22,9.64,-9.51,-0.13,-2.09,9.74
-1.77,-9.59,0.18,9.75,-9.60,-0.12,-2.05,9.82
-1.78,-9.64,0.12,9.81,-9.66,-0.10,-2.06,9.88
-1.84,-9.69,0.13,9.87,-9.73,-0.07,-2.08,9.95
-1.87,-9.70,0.13,9.88,-9.73,-0.02,-2.12,9.96
-1.86,-9.71,0.11,9.89,-9.74,0.02,-2.12,9.96
-1.84,-9.70,0.11,9.87,-9.71,0.00,-2.13,9.94
-1.84,-9.71,0.17,9.88,-9.65,-0.10,-2.16,9.89
-1.72,-9.69,0.18,9.85,-9.63,-0.11,-2.10,9.86
-1.67,-9.68,0.15,9.82,-9.58,-0.09,-2.07,9.80
-1.68,-9.68,0.22,9.82,-9.64,-0.09,-2.20,9.89
-1.65,-9.68,0.20,9.82,-9.60,-0.11,-2.09,9.83
-1.67,-9.62,0.13,9.77,-9.64,-0.05,-2.05,9.85
-1.72,-9.61,0.13,9.76,-9.64,-0.11,-2.10,9.86
-1.72,-9.54,0.16,9.69,-9.63,-0.10,-2.14,9.86
-1.79,-9.71,0.26,9.88,-9.62,-0.09,-2.08,9.84
-1.74,-9.67,0.06,9.82,-9.62,-0.01,-2.07,9.84
-1.71,-9.64,-0.03,9.79,-9.67,-0.03,-2.14,9.90
-1.77,-9.69,0.02,9.85,-9.68,-0.02,-2.17,9.92
-1.80,-9.65,0.05,9.82,-9.72,-0.02,-2.18,9.96
-1.78,-9.69,0.04,9.85,-9.66,-0.04,-2.15,9.90
-1.78,-9.69,0.09,9.86,-9.63,-0.04,-2.15,9.87
-1.74,-9.70,0.09,9.85,-9.60,-0.04,-2.20,9.85
-1.79,-9.65,0.24,9.81,-9.62,-0.02,-2.21,9.87
-1.84,-9.63,0.30,9.81,-9.59,0.01,-2.11,9.82
-1.81,-9.59,0.28,9.76,-9.62,0.04,-2.07,9.84
-1.85,-9.57,0.22,9.75,-9.67,0.04,-2.10,9.90
-1.88,-9.59,0.23,9.78,-9.65,0.01,-2.08,9.88
-1.81,-9.59,0.25,9.76,-9.62,-0.02,-2.06,9.84
-1.80,-9.59,0.23,9.76,-9.61,-0.04,-2.03,9.82
-1.80,-9.60,0.26,9.77,-9.63,-0.08,-2.04,9.85
-1.78,-9.61,0.25,9.78,-9.61,-0.08,-2.06,9.83
-1.75,-9.64,0.22,9.80,-9.59,-0.09,-2.07,9.81
-1.71,-9.65,0.22,9.80,-9.61,-0.10,-2.09,9.84
-1.69,-9.67,0.16,9.81,-9.66,-0.10,-2.05,9.88
-1.71,-9.68,0.17,9.83,-9.64,-0.09,-2.06,9.86
-1.73,-9.67,0.12,9.83,-9.66,-0.08,-2.02,9.87
-1.72,-9.66,0.18,9.81,-9.66,-0.06,-2.06,9.88
-1.81,-9.69,0.20,9.86,-9.67,-0.01,-2.07,9.89
-1.80,-9.68,0.21,9.85,-9.68,0.01,-2.09,9.91
-1.80,-9.66,0.16,9.83,-9.67,0.00,-2.11,9.89
-1.84,-9.62,0.12,9.80,-9.64,0.03,-2.13,9.87
-1.82,-9.62,0.09,9.79,-9.63,0.01,-2.13,9.86
-1.81,-9.64,0.08,9.81,-9.65,0.01,-2.11,9.88
-1.82,-9.65,0.11,9.82,-9.65,-0.04,-2.10,9.87
-1.79,-9.67,0.14,9.83,-9.66,-0.07,-2.16,9.90
-1.80,-9.71,0.19,9.87,-9.66,-0.06,-2.10,9.88
-1.82,-9.72,0.13,9.89,-9.62,-0.09,-2.18,9.86
-1.76,-9.67,0.12,9.83,-9.60,-0.06,-2.15,9.84
-1.76,-9.65,0.12,9.81,-9.60,-0.07,-2.18,9.85
-1.75,-9.62,0.09,9.78,-9.52,-0.06,-2.20,9.77
-1.70,-9.56,0.05,9.71,-9.49,-0.04,-2.16,9.73
-1.69,-9.57,0.06,9.71,-9.53,-0.01,-2.19,9.77
-1.75,-9.62,0.09,9.78,-9.56,-0.00,-2.24,9.82
-1.77,-9.64,0.25,9.80,-9.60,-0.01,-2.24,9.85
-1.81,-9.61,0.20,9.78,-9.55,0.00,-2.08,9.77
-1.79,-9.55,0.04,9.72,-9.62,0.04,-2.18,9.86
-1.87,-9.69,-0.00,9.87,-9.68,0.05,-2.16,9.92
-1.87,-9.69,0.15,9.87,-9.68,0.06,-2.08,9.90
-1.88,-9.63,0.16,9.82,-9.69,0.06,-2.16,9.93
-1.93,-9.65,0.21,9.84,-9.60,0.09,-2.16,9.85
-1.92,-9.61,0.18,9.80,-9.59,0.12,-2.17,9.83
-1.90,-9.54,0.11,9.73,-9.61,0.13,-2.12,9.84
-1.88,-9.60,0.03,9.78,-9.60,0.09,-2.10,9.82
-1.86,-9.64,0.03,9.82,-9.59,0.07,-2.12,9.82
-1.83,-9.65,0.08,9.82,-9.61,0.07,-2.12,9.84
-1.76,-9.64,0.11,9.80,-9.64,0.03,-2.10,9.86
-1.71,-9.64,0.02,9.79,-9.64,0.00,-2.07,9.86
-1.72,-9.60,0.04,9.76,-9.60,-0.02,-2.07,9.82
-1.77,-9.65,0.18,9.81,-9.63,-0.04,-2.04,9.84
-1.77,-9.68,0.14,9.84,-9.64,-0.05,-2.03,9.85
-1.81,-9.67,0.15,9.84,-9.63,-0.04,-2.01,9.84
-1.82,-9.63,0.17,9.81,-9.61,-0.05,-2.02,9.82
-1.80,-9.61,0.20,9.78,-9.63,-0.03,-2.01,9.84
-1.78,-9.54,0.15,9.71,-9.65,-0.02,-2.04,9.86
-1.77,-9.63,0.07,9.80,-9.66,0.02,-2.04,9.87
-1.76,-9.61,0.17,9.77,-9.65,-0.02,-2.07,9.87
-1.79,-9.65,-0.01,9.81,-9.69,-0.02,-2.07,9.91
-1.79,-9.66,0.05,9.83,-9.69,0.00,-2.07,9.91
-1.82,-9.67,0.02,9.84,-9.70,0.01,-2.10,9.92
-1.80,-9.67,0.03,9.84,-9.70,-0.01,-2.07,9.92
-1.82,-9.69,0.07,9.86,-9.67,-0.02,-2.04,9.88
-1.83,-9.67,-0.00,9.84,-9.70,-0.00,-2.18,9.94
-1.87,-9.72,0.16,9.90,-9.66,-0.03,-2.05,9.87
-1.83,-9.68,0.10,9.85,-9.69,-0.03,-2.07,9.91
-1.82,-9.61,0.13,9.78,-9.65,-0.06,-2.02,9.86
-1.81,-9.63,0.16,9.80,-9.61,-0.04,-2.10,9.83
-1.82,-9.61,0.17,9.79,-9.62,0.01,-2.10,9.85
-1.81,-9.60,0.06,9.77,-9.61,-0.01,-2.05,9.83
-1.80,-9.65,0.06,9.81,-9.59,-0.01,-2.02,9.80
-1.79,-9.58,0.07,9.74,-9.64,-0.04,-2.04,9.85
-1.76,-9.61,0.11,9.77,-9.63,-0.02,-2.05,9.84
-1.74,-9.59,-0.07,9.75,-9.62,-0.01,-2.07,9.84
-1.76,-9.61,0.05,9.77,-9.59,-0.01,-2.05,9.80
-1.79,-9.62,0.09,9.79,-9.64,0.02,-2.05,9.85
-1.80,-9.65,0.07,9.81,-9.62,-0.00,-2.06,9.84
-1.76,-9.62,0.11,9.78,-9.64,-0.02,-2.07,9.86
-1.81,-9.66,0.10,9.83,-9.66,-0.01,-2.03,9.88
-1.77,-9.58,-0.11,9.74,-9.66,-0.01,-2.02,9.87
-1.78,-9.66,0.07,9.82,-9.68,-0.04,-2.02,9.89
-1.78,-9.66,0.07,9.82,-9.64,-0.07,-2.00,9.85
-1.76,-9.68,0.08,9.84,-9.68,-0.04,-2.03,9.89
-1.79,-9.68,0.08,9.85,-9.66,-0.03,-2.03,9.87
-1.81,-9.64,0.08,9.81,-9.68,-0.03,-2.06,9.90
-1.80,-9.68,0.09,9.84,-9.66,-0.03,-2.03,9.87
-1.78,-9.65,0.12,9.82,-9.67,-0.03,-2.06,9.89
-1.80,-9.66,0.08,9.82,-9.64,-0.04,-2.03,9.85
-1.77,-9.65,0.05,9.81,-9.66,-0.03,-2.04,9.87
-1.80,-9.66,0.06,9.83,-9.63,-0.00,-2.05,9.84
-1.80,-9.63,0.09,9.80,-9.60,-0.04,-2.07,9.82
-1.78,-9.58,0.10,9.75,-9.61,-0.03,-2.07,9.83
-1.80,-9.66,0.16,9.82,-9.64,-0.02,-2.07,9.86
-1.77,-9.65,0.08,9.81,-9.64,0.00,-2.03,9.85
-1.78,-9.63,0.05,9.80,-9.65,-0.05,-2.03,9.86
-1.78,-9.64,0.03,9.80,-9.64,-0.05,-2.05,9.86
-1.79,-9.65,0.08,9.81,-9.65,-0.05,-2.07,9.86
-1.80,-9.67,0.08,9.83,-9.66,-0.02,-2.05,9.87
-1.78,-9.64,0.11,9.80,-9.64,-0.02,-2.05,9.85
-1.80,-9.66,-0.06,9.83,-9.68,-0.00,-2.04,9.89
-1.84,-9.67,0.09,9.85,-9.66,0.00,-2.03,9.87
-1.84,-9.65,0.04,9.82,-9.67,0.01,-2.05,9.88
-1.84,-9.65,0.07,9.82,-9.65,-0.00,-2.02,9.86
-1.85,-9.66,0.03,9.83,-9.64,0.02,-2.08,9.86
-1.83,-9.66,0.06,9.83,-9.64,-0.01,-2.04,9.85
-1.78,-9.67,0.03,9.83,-9.64,0.01,-2.03,9.85
-1.79,-9.67,0.03,9.83,-9.66,-0.03,-2.03,9.87
-1.86,-9.71,0.13,9.89,-9.67,-0.02,-2.12,9.90
-1.81,-9.67,0.25,9.85,-9.64,-0.02,-2.00,9.85
-1.77,-9.54,0.04,9.70,-9.60,-0.03,-1.98,9.81
-1.68,-9.57,-0.06,9.72,-9.65,-0.03,-2.15,9.89
-1.76,-9.67,0.02,9.83,-9.59,-0.06,-1.94,9.78
-1.72,-9.68,-0.03,9.83,-9.64,-0.02,-2.02,9.85
-1.77,-9.69,0.11,9.85,-9.67,-0.02,-2.15,9.91
-1.82,-9.66,0.19,9.84,-9.63,-0.03,-2.11,9.86
-1.78,-9.59,0.13,9.75,-9.65,-0.05,-2.01,9.86
-1.78,-9.55,0.04,9.72,-9.60,-0.01,-2.04,9.81
-1.78,-9.56,-0.02,9.72,-9.61,-0.03,-2.09,9.83
-1.85,-9.64,0.00,9.81,-9.63,-0.01,-2.09,9.86
-1.78,-9.65,0.05,9.81,-9.67,-0.01,-2.09,9.89
-1.78,-9.69,0.06,9.85,-9.70,-0.03,-2.07,9.92
-1.77,-9.67,0.06,9.83,-9.70,-0.03,-2.07,9.92
-1.76,-9.68,0.02,9.84,-9.72,-0.02,-2.04,9.93
-1.83,-9.68,0.04,9.85,-9.66,-0.02,-2.03,9.87
-1.80,-9.64,0.03,9.80,-9.66,0.01,-1.98,9.86
-1.81,-9.63,0.02,9.80,-9.64,-0.01,-2.05,9.86
-1.81,-9.61,0.04,9.78,-9.66,-0.02,-2.00,9.86
-1.82,-9.65,0.01,9.82,-9.65,-0.02,-2.01,9.86
