Ax,Ay,Az,Amag,Ax2,Ay2,Az2,Amag2
-0.05,-9.13,3.73,9.86,-4.87,-8.48,-1.45,9.89
-0.05,-9.09,3.73,9.83,-4.85,-8.44,-1.48,9.85
-0.03,-9.13,3.73,9.86,-4.84,-8.45,-1.51,9.86
-0.02,-9.11,3.71,9.84,-4.87,-8.48,-1.48,9.89
-0.03,-9.11,3.73,9.85,-4.89,-8.44,-1.48,9.87
-0.04,-9.13,3.72,9.86,-4.90,-8.44,-1.47,9.87
-0.02,-9.13,3.71,9.85,-4.89,-8.43,-1.51,9.86
-0.03,-9.13,3.71,9.85,-4.89,-8.45,-1.45,9.87
-0.02,-9.13,3.71,9.86,-4.84,-8.46,-1.50,9.86
-0.02,-9.13,3.71,9.86,-4.87,-8.44,-1.47,9.85
-0.02,-9.13,3.70,9.85,-4.89,-8.42,-1.51,9.86
-0.00,-9.15,3.70,9.87,-4.88,-8.46,-1.49,9.88
-0.05,-9.12,3.73,9.85,-4.91,-8.45,-1.51,9.89
-0.05,-9.12,3.71,9.85,-4.84,-8.44,-1.49,9.84
-0.04,-9.13,3.70,9.86,-4.88,-8.42,-1.50,9.85
-0.04,-9.12,3.71,9.84,-4.90,-8.46,-1.53,9.89
-0.05,-9.13,3.72,9.86,-4.89,-8.44,-1.47,9.86
-0.05,-9.13,3.70,9.85,-4.89,-8.46,-1.48,9.89
-0.05,-9.12,3.72,9.84,-4.88,-8.44,-1.49,9.87
-0.06,-9.12,3.73,9.85,-4.89,-8.45,-1.49,9.87
-0.04,-9.13,3.71,9.86,-4.89,-8.45,-1.48,9.88
0.00,-9.13,3.70,9.85,-4.88,-8.42,-1.52,9.85
-0.03,-9.13,3.70,9.85,-4.87,-8.45,-1.49,9.86
-0.01,-9.11,3.72,9.84,-4.88,-8.47,-1.49,9.89
-0.02,-9.12,3.72,9.85,-4.88,-8.46,-1.49,9.88
-0.02,-9.12,3.72,9.85,-4.90,-8.46,-1.48,9.89
-0.02,-9.11,3.74,9.85,-4.85,-8.46,-1.47,9.87
-0.03,-9.16,3.72,9.89,-4.87,-8.45,-1.51,9.87
-0.05,-9.13,3.72,9.86,-4.88,-8.47,-1.47,9.88
-0.04,-9.13,3.71,9.85,-4.88,-8.47,-1.45,9.88
-0.02,-9.12,3.72,9.85,-4.87,-8.46,-1.50,9.87
-0.04,-9.15,3.70,9.87,-4.88,-8.44,-1.49,9.86
-0.01,-9.12,3.72,9.85,-4.88,-8.44,-1.51,9.86
-0.05,-9.15,3.71,9.87,-4.88,-8.44,-1.55,9.87
-0.02,-9.12,3.68,9.84,-4.92,-8.45,-1.49,9.89
-0.03,-9.11,3.71,9.83,-4.89,-8.46,-1.50,9.88
-0.06,-9.12,3.72,9.85,-4.89,-8.44,-1.50,9.87
-0.04,-9.12,3.69,9.84,-4.91,-8.43,-1.49,9.87
-0.05,-9.13,3.71,9.86,-4.89,-8.43,-1.46,9.85
-0.04,-9.14,3.70,9.86,-4.90,-8.43,-1.50,9.86
-0.02,-9.11,3.71,9.84,-4.88,-8.42,-1.50,9.85
-0.03,-9.14,3.71,9.86,-4.89,-8.43,-1.47,9.86
-0.03,-9.12,3.70,9.85,-4.91,-8.46,-1.50,9.89
-0.05,-9.11,3.72,9.85,-4.90,-8.43,-1.48,9.86
-0.02,-9.14,3.72,9.86,-4.90,-8.44,-1.53,9.88
-0.02,-9.14,3.73,9.88,-4.90,-8.43,-1.52,9.87
-0.05,-9.14,3.74,9.88,-4.90,-8.42,-1.49,9.86
-0.03,-9.14,3.71,9.86,-4.89,-8.45,-1.45,9.87
-0.02,-9.13,3.73,9.86,-4.87,-8.45,-1.48,9.87
-0.03,-9.11,3.74,9.84,-4.87,-8.45,-1.48,9.87
-0.01,-9.14,3.71,9.86,-4.88,-8.42,-1.48,9.85
-0.04,-9.15,3.73,9.88,-4.88,-8.45,-1.49,9.87
-0.03,-9.10,3.74,9.84,-4.89,-8.46,-1.47,9.88
-0.04,-9.10,3.73,9.83,-4.88,-8.47,-1.48,9.88
-0.04,-9.10,3.74,9.84,-4.88,-8.45,-1.50,9.87
-0.04,-9.12,3.72,9.85,-4.92,-8.46,-1.48,9.90
-0.03,-9.15,3.69,9.86,-4.88,-8.43,-1.48,9.86
-0.02,-9.13,3.72,9.86,-4.91,-8.43,-1.48,9.87
-0.03,-9.13,3.72,9.86,-4.91,-8.43,-1.49,9.87
-0.02,-9.10,3.70,9.82,-4.92,-8.42,-1.49,9.86
-0.04,-9.14,3.71,9.87,-4.88,-8.41,-1.54,9.84
-0.03,-9.11,3.72,9.84,-4.87,-8.43,-1.48,9.85
-0.05,-9.14,3.70,9.86,-4.90,-8.42,-1.51,9.86
-0.02,-9.12,3.71,9.85,-4.91,-8.43,-1.46,9.87
-0.04,-9.13,3.71,9.86,-4.93,-8.43,-1.53,9.89
-0.03,-9.11,3.67,9.82,-4.90,-8.44,-1.50,9.88
-0.04,-9.12,3.70,9.84,-4.89,-8.43,-1.49,9.86
-0.02,-9.11,3.70,9.84,-4.88,-8.42,-1.48,9.84
-0.02,-9.14,3.71,9.86,-4.88,-8.47,-1.49,9.89
-0.06,-9.15,3.75,9.89,-4.91,-8.46,-1.48,9.89
-0.03,-9.13,3.72,9.86,-4.90,-8.45,-1.48,9.88
-0.03,-9.10,3.72,9.83,-4.89,-8.44,-1.47,9.86
-0.05,-9.13,3.73,9.86,-4.88,-8.44,-1.49,9.86
-0.03,-9.13,3.72,9.86,-4.89,-8.44,-1.46,9.86
-0.05,-9.13,3.71,9.85,-4.89,-8.46,-1.48,9.88
-0.02,-9.13,3.72,9.86,-4.89,-8.44,-1.48,9.87
-0.02,-9.10,3.71,9.83,-4.90,-8.45,-1.48,9.88
-0.03,-9.11,3.71,9.83,-4.90,-8.44,-1.49,9.87
-0.02,-9.13,3.73,9.86,-4.88,-8.47,-1.48,9.88
-0.02,-9.13,3.72,9.86,-4.89,-8.42,-1.49,9.85
-0.06,-9.13,3.73,9.86,-4.87,-8.43,-1.49,9.85
-0.02,-9.13,3.71,9.86,-4.91,-8.41,-1.45,9.84
-0.03,-9.12,3.72,9.85,-4.90,-8.45,-1.45,9.87
-0.05,-9.13,3.73,9.86,-4.91,-8.40,-1.51,9.85
-0.02,-9.13,3.71,9.86,-4.91,-8.44,-1.50,9.88
-0.03,-9.13,3.71,9.86,-4.95,-8.40,-1.48,9.86
-0.02,-9.14,3.71,9.86,-4.94,-8.43,-1.47,9.88
-0.02,-9.13,3.72,9.85,-4.91,-8.45,-1.48,9.88
-0.04,-9.11,3.71,9.83,-4.91,-8.41,-1.50,9.85
-0.02,-9.12,3.71,9.85,-4.92,-8.41,-1.49,9.86
-0.05,-9.14,3.72,9.87,-4.88,-8.41,-1.50,9.84
-0.04,-9.13,3.70,9.86,-4.94,-8.43,-1.45,9.88
-0.00,-9.14,3.71,9.86,-4.91,-8.41,-1.48,9.85
-0.04,-9.13,3.71,9.86,-4.89,-8.44,-1.49,9.86
-0.02,-9.12,3.71,9.84,-4.92,-8.44,-1.49,9.88
-0.05,-9.11,3.71,9.83,-4.89,-8.44,-1.50,9.87
-0.03,-9.10,3.72,9.84,-4.88,-8.44,-1.48,9.86
-0.02,-9.14,3.71,9.86,-4.90,-8.44,-1.48,9.87
-0.00,-9.13,3.72,9.86,-4.91,-8.45,-1.42,9.87
-0.05,-9.12,3.72,9.85,-4.88,-8.43,-1.50,9.86
-0.01,-9.11,3.73,9.85,-4.91,-8.45,-1.48,9.88
-0.01,-9.11,3.73,9.84,-4.91,-8.41,-1.47,9.85
-0.03,-9.12,3.71,9.85,-4.91,-8.42,-1.48,9.86
-0.02,-9.13,3.73,9.86,-4.91,-8.45,-1.45,9.88
-0.03,-9.10,3.74,9.84,-4.90,-8.43,-1.48,9.87
-0.03,-9.09,3.71,9.82,-4.89,-8.45,-1.45,9.87
-0.01,-9.13,3.73,9.87,-4.90,-8.44,-1.49,9.87
-0.02,-9.14,3.70,9.86,-4.91,-8.44,-1.51,9.88
-0.02,-9.14,3.70,9.86,-4.94,-8.38,-1.47,9.84
-0.01,-9.14,3.71,9.86,-4.93,-8.43,-1.54,9.89
-0.04,-9.11,3.71,9.84,-4.94,-8.42,-1.46,9.87
-0.07,-9.13,3.72,9.86,-4.91,-8.44,-1.53,9.88
-0.03,-9.12,3.71,9.85,-4.90,-8.44,-1.52,9.88
-0.06,-9.15,3.71,9.87,-4.91,-8.44,-1.49,9.88
-0.03,-9.12,3.72,9.85,-4.91,-8.44,-1.51,9.87
-0.05,-9.13,3.70,9.86,-4.90,-8.43,-1.50,9.86
-0.02,-9.16,3.72,9.88,-4.94,-8.41,-1.51,9.87
-0.03,-9.12,3.72,9.85,-4.91,-8.45,-1.53,9.89
-0.03,-9.13,3.72,9.86,-4.91,-8.43,-1.49,9.87
-0.04,-9.12,3.74,9.85,-4.91,-8.43,-1.50,9.87
-0.04,-9.11,3.71,9.83,-4.92,-8.45,-1.48,9.89
-0.04,-9.14,3.74,9.88,-4.89,-8.45,-1.49,9.88
-0.03,-9.12,3.72,9.85,-4.88,-8.46,-1.47,9.88
-0.03,-9.12,3.71,9.85,-4.90,-8.46,-1.50,9.89
-0.02,-9.13,3.74,9.87,-4.90,-8.44,-1.46,9.86
-0.03,-9.16,3.74,9.89,-4.88,-8.44,-1.48,9.86
-0.02,-9.14,3.75,9.88,-4.91,-8.43,-1.52,9.87
-0.01,-9.14,3.72,9.87,-4.89,-8.45,-1.49,9.87
-0.02,-9.11,3.73,9.85,-4.89,-8.44,-1.49,9.87
-0.03,-9.12,3.71,9.85,-4.90,-8.45,-1.52,9.89
-0.02,-9.13,3.73,9.86,-4.91,-8.42,-1.48,9.86
-0.02,-9.15,3.72,9.87,-4.91,-8.41,-1.47,9.85
-0.04,-9.13,3.70,9.85,-4.92,-8.42,-1.47,9.86
-0.06,-9.13,3.71,9.86,-4.95,-8.43,-1.49,9.89
-0.05,-9.11,3.69,9.83,-4.94,-8.41,-1.51,9.87
-0.02,-9.14,3.71,9.86,-4.91,-8.45,-1.48,9.88
-0.04,-9.13,3.72,9.86,-4.91,-8.43,-1.50,9.87
-0.05,-9.13,3.72,9.86,-4.92,-8.39,-1.50,9.84
-0.03,-9.14,3.70,9.86,-4.92,-8.42,-1.50,9.87
-0.02,-9.11,3.72,9.84,-4.94,-8.42,-1.50,9.88
-0.04,-9.11,3.70,9.83,-4.93,-8.43,-1.49,9.88
-0.02,-9.13,3.70,9.85,-4.92,-8.43,-1.50,9.87
-0.04,-9.12,3.70,9.84,-4.93,-8.44,-1.46,9.89
-0.02,-9.14,3.71,9.87,-4.92,-8.45,-1.50,9.89
-0.03,-9.13,3.72,9.86,-4.90,-8.44,-1.48,9.87
-0.00,-9.13,3.72,9.86,-4.90,-8.45,-1.47,9.88
-0.01,-9.12,3.73,9.85,-4.93,-8.43,-1.52,9.89
-0.01,-9.12,3.73,9.85,-4.90,-8.45,-1.51,9.88
-0.03,-9.12,3.76,9.86,-4.90,-8.44,-1.49,9.88
-0.05,-9.11,3.71,9.84,-4.89,-8.44,-1.48,9.87
-0.03,-9.13,3.74,9.86,-4.90,-8.42,-1.52,9.86
-0.03,-9.12,3.74,9.86,-4.92,-8.45,-1.47,9.89
-0.03,-9.11,3.75,9.85,-4.92,-8.44,-1.50,9.88
-0.04,-9.13,3.73,9.86,-4.94,-8.41,-1.49,9.87
-0.03,-9.13,3.71,9.85,-4.92,-8.41,-1.50,9.86
0.00,-9.15,3.73,9.88,-4.92,-8.41,-1.49,9.86
-0.02,-9.13,3.71,9.85,-4.93,-8.43,-1.51,9.88
-0.04,-9.12,3.71,9.85,-4.94,-8.43,-1.48,9.88
-0.03,-9.10,3.71,9.83,-4.92,-8.42,-1.50,9.86
-0.05,-9.13,3.71,9.85,-4.95,-8.42,-1.47,9.87
-0.04,-9.14,3.70,9.86,-4.93,-8.37,-1.52,9.83
-0.03,-9.12,3.71,9.85,-4.95,-8.41,-1.47,9.87
-0.01,-9.13,3.73,9.86,-4.90,-8.41,-1.47,9.85
-0.04,-9.13,3.71,9.85,-4.92,-8.42,-1.47,9.86
-0.05,-9.10,3.70,9.82,-4.94,-8.44,-1.49,9.89
-0.03,-9.11,3.71,9.84,-4.92,-8.43,-1.48,9.87
-0.05,-9.11,3.73,9.85,-4.92,-8.43,-1.46,9.87
-0.03,-9.13,3.73,9.86,-4.94,-8.43,-1.47,9.88
-0.03,-9.11,3.72,9.84,-4.93,-8.41,-1.44,9.86
-0.02,-9.11,3.73,9.84,-4.95,-8.41,-1.50,9.88
-0.04,-9.11,3.73,9.84,-4.93,-8.44,-1.48,9.89
-0.04,-9.10,3.73,9.83,-4.93,-8.43,-1.48,9.88
-0.02,-9.12,3.74,9.86,-4.95,-8.40,-1.48,9.86
-0.01,-9.15,3.72,9.87,-4.93,-8.43,-1.47,9.87
-0.06,-9.13,3.72,9.86,-4.95,-8.44,-1.50,9.90
-0.04,-9.11,3.72,9.84,-4.93,-8.41,-1.48,9.86
-0.02,-9.12,3.72,9.85,-4.91,-8.41,-1.50,9.86
-0.02,-9.11,3.72,9.84,-4.94,-8.41,-1.50,9.87
-0.05,-9.14,3.71,9.86,-4.90,-8.41,-1.48,9.85
-0.03,-9.13,3.71,9.85,-4.95,-8.43,-1.47,9.88
-0.03,-9.14,3.71,9.86,-4.93,-8.43,-1.47,9.88
-0.06,-9.13,3.71,9.85,-4.96,-8.44,-1.49,9.90
-0.03,-9.10,3.73,9.83,-4.93,-8.42,-1.52,9.87
-0.03,-9.15,3.71,9.87,-4.94,-8.39,-1.45,9.84
-0.04,-9.15,3.73,9.88,-4.97,-8.40,-1.49,9.88
-0.04,-9.14,3.71,9.86,-4.94,-8.42,-1.47,9.87
-0.03,-9.10,3.73,9.83,-4.93,-8.44,-1.48,9.88
-0.06,-9.14,3.72,9.86,-4.93,-8.42,-1.46,9.86
-0.04,-9.10,3.74,9.84,-4.95,-8.43,-1.48,9.89
-0.04,-9.15,3.70,9.87,-4.93,-8.41,-1.47,9.86
-0.03,-9.15,3.74,9.88,-4.95,-8.39,-1.46,9.85
-0.01,-9.12,3.71,9.85,-4.95,-8.43,-1.51,9.89
-0.03,-9.11,3.73,9.85,-4.93,-8.45,-1.47,9.89
-0.05,-9.10,3.73,9.84,-4.93,-8.43,-1.48,9.88
-0.02,-9.10,3.76,9.85,-4.93,-8.44,-1.46,9.88
-0.04,-9.15,3.76,9.89,-4.93,-8.42,-1.49,9.88
-0.02,-9.12,3.75,9.86,-4.92,-8.40,-1.51,9.85
-0.03,-9.13,3.73,9.86,-4.93,-8.42,-1.48,9.87
-0.01,-9.12,3.73,9.85,-4.93,-8.43,-1.48,9.88
-0.02,-9.12,3.72,9.85,-4.96,-8.40,-1.48,9.87
-0.03,-9.13,3.71,9.85,-4.91,-8.43,-1.49,9.87
-0.04,-9.13,3.72,9.85,-4.92,-8.39,-1.50,9.84
-0.06,-9.13,3.72,9.86,-4.93,-8.41,-1.47,9.86
-0.04,-9.14,3.71,9.86,-4.96,-8.42,-1.52,9.89
-0.06,-9.12,3.70,9.84,-4.94,-8.40,-1.48,9.86
-0.04,-9.13,3.70,9.86,-4.93,-8.40,-1.52,9.86
-0.03,-9.13,3.71,9.85,-4.94,-8.40,-1.50,9.85
-0.03,-9.11,3.70,9.84,-4.96,-8.40,-1.47,9.87
-0.04,-9.13,3.72,9.86,-4.94,-8.39,-1.53,9.85
-0.01,-9.13,3.73,9.86,-4.97,-8.42,-1.50,9.89
-0.03,-9.10,3.72,9.83,-4.94,-8.41,-1.49,9.87
-0.03,-9.12,3.73,9.85,-4.93,-8.42,-1.48,9.87
-0.03,-9.13,3.72,9.86,-4.93,-8.42,-1.51,9.88
-0.01,-9.13,3.73,9.86,-4.95,-8.43,-1.49,9.88
-0.04,-9.13,3.74,9.86,-4.94,-8.44,-1.49,9.89
-0.01,-9.10,3.73,9.83,-4.95,-8.42,-1.48,9.87
-0.03,-9.11,3.74,9.85,-4.94,-8.45,-1.51,9.90
-0.04,-9.11,3.75,9.85,-4.92,-8.42,-1.46,9.86
-0.02,-9.12,3.73,9.86,-4.95,-8.40,-1.45,9.86
-0.02,-9.12,3.74,9.86,-4.94,-8.42,-1.49,9.87
-0.02,-9.11,3.73,9.84,-4.96,-8.42,-1.46,9.88
-0.02,-9.13,3.74,9.86,-4.93,-8.43,-1.48,9.88
-0.04,-9.13,3.74,9.87,-4.96,-8.40,-1.48,9.86
-0.03,-9.10,3.72,9.83,-4.93,-8.41,-1.47,9.86
-0.03,-9.14,3.72,9.87,-4.97,-8.38,-1.50,9.86
-0.03,-9.14,3.71,9.86,-4.98,-8.41,-1.49,9.89
-0.02,-9.11,3.71,9.83,-4.96,-8.40,-1.48,9.87
-0.05,-9.11,3.71,9.84,-4.96,-8.41,-1.51,9.88
-0.03,-9.14,3.70,9.86,-4.95,-8.39,-1.48,9.85
-0.03,-9.13,3.68,9.84,-4.99,-8.38,-1.51,9.87
-0.03,-9.14,3.70,9.86,-4.97,-8.37,-1.46,9.84
-0.04,-9.12,3.72,9.85,-4.96,-8.38,-1.48,9.85
-0.05,-9.14,3.72,9.87,-5.00,-8.41,-1.48,9.90
-0.05,-9.13,3.71,9.86,-4.97,-8.41,-1.48,9.88
-0.02,-9.13,3.71,9.86,-4.94,-8.39,-1.49,9.85
-0.03,-9.13,3.74,9.87,-4.95,-8.39,-1.49,9.86
-0.05,-9.11,3.73,9.85,-4.95,-8.40,-1.47,9.86
-0.03,-9.13,3.76,9.87,-4.95,-8.40,-1.48,9.86
-0.02,-9.12,3.73,9.85,-4.96,-8.39,-1.50,9.86
-0.01,-9.12,3.75,9.86,-4.97,-8.38,-1.47,9.85
-0.00,-9.11,3.71,9.84,-4.94,-8.41,-1.45,9.86
-0.03,-9.11,3.74,9.85,-4.92,-8.40,-1.47,9.85
-0.01,-9.14,3.76,9.88,-4.94,-8.42,-1.47,9.88
-0.02,-9.14,3.74,9.88,-4.98,-8.42,-1.50,9.90
-0.03,-9.12,3.73,9.85,-4.93,-8.42,-1.51,9.87
-0.04,-9.11,3.73,9.84,-4.98,-8.42,-1.51,9.90
-0.05,-9.12,3.74,9.85,-4.93,-8.39,-1.47,9.84
-0.03,-9.13,3.74,9.86,-4.99,-8.38,-1.50,9.86
-0.05,-9.13,3.72,9.86,-4.95,-8.40,-1.49,9.87
-0.02,-9.12,3.70,9.84,-5.00,-8.39,-1.50,9.88
-0.05,-9.13,3.71,9.85,-4.97,-8.42,-1.50,9.89
-0.06,-9.13,3.71,9.85,-4.96,-8.39,-1.47,9.86
-0.05,-9.11,3.72,9.84,-4.97,-8.40,-1.53,9.88
-0.06,-9.12,3.70,9.85,-4.99,-8.39,-1.49,9.87
-0.06,-9.13,3.71,9.86,-4.99,-8.39,-1.50,9.88
-0.07,-9.10,3.71,9.83,-4.97,-8.41,-1.50,9.88
-0.06,-9.13,3.70,9.85,-4.97,-8.37,-1.45,9.85
-0.04,-9.11,3.73,9.84,-4.96,-8.41,-1.53,9.88
-0.03,-9.12,3.71,9.85,-4.97,-8.42,-1.50,9.89
-0.01,-9.16,3.72,9.89,-4.96,-8.42,-1.50,9.88
-0.00,-9.10,3.73,9.84,-4.94,-8.36,-1.51,9.83
0.01,-9.13,3.75,9.87,-4.94,-8.46,-1.50,9.91
-0.02,-9.13,3.74,9.86,-4.94,-8.41,-1.50,9.87
-0.00,-9.16,3.73,9.89,-4.94,-8.42,-1.47,9.87
-0.02,-9.09,3.75,9.84,-4.96,-8.39,-1.49,9.87
-0.03,-9.15,3.72,9.88,-4.99,-8.39,-1.47,9.87
-0.03,-9.10,3.73,9.84,-4.97,-8.40,-1.47,9.87
-0.03,-9.13,3.73,9.86,-4.96,-8.40,-1.45,9.87
-0.03,-9.13,3.74,9.86,-4.95,-8.42,-1.49,9.88
-0.02,-9.10,3.73,9.84,-4.94,-8.41,-1.49,9.87
-0.04,-9.10,3.73,9.83,-4.99,-8.40,-1.45,9.88
-0.03,-9.11,3.74,9.85,-4.96,-8.39,-1.48,9.86
-0.02,-9.13,3.74,9.87,-4.96,-8.39,-1.47,9.86
-0.02,-9.11,3.71,9.84,-4.97,-8.41,-1.52,9.89
-0.00,-9.12,3.70,9.84,-4.95,-8.41,-1.53,9.88
-0.03,-9.10,3.73,9.83,-4.95,-8.38,-1.53,9.85
-0.00,-9.13,3.69,9.84,-4.96,-8.38,-1.52,9.86
-0.02,-9.15,3.72,9.87,-4.97,-8.40,-1.51,9.88
-0.03,-9.13,3.71,9.85,-4.99,-8.38,-1.50,9.87
-0.03,-9.11,3.69,9.83,-5.00,-8.38,-1.50,9.87
-0.04,-9.12,3.69,9.84,-4.96,-8.37,-1.50,9.84
-0.03,-9.12,3.73,9.86,-4.97,-8.37,-1.51,9.86
-0.06,-9.13,3.72,9.86,-4.98,-8.40,-1.46,9.87
-0.07,-9.14,3.73,9.87,-5.00,-8.39,-1.48,9.88
-0.05,-9.14,3.74,9.88,-5.00,-8.41,-1.48,9.90
-0.06,-9.11,3.74,9.85,-4.98,-8.42,-1.48,9.90
-0.05,-9.09,3.72,9.83,-4.98,-8.41,-1.50,9.88
-0.05,-9.11,3.73,9.84,-4.98,-8.37,-1.47,9.85
-0.04,-9.14,3.73,9.87,-4.96,-8.38,-1.45,9.85
-0.02,-9.12,3.74,9.85,-4.96,-8.40,-1.47,9.86
-0.03,-9.13,3.73,9.86,-4.96,-8.43,-1.47,9.89
-0.03,-9.09,3.76,9.83,-4.93,-8.44,-1.47,9.89
-0.00,-9.10,3.74,9.84,-4.94,-8.42,-1.50,9.88
-0.01,-9.12,3.74,9.86,-4.97,-8.40,-1.50,9.87
-0.03,-9.12,3.76,9.86,-4.96,-8.40,-1.51,9.87
-0.01,-9.16,3.75,9.90,-4.97,-8.42,-1.49,9.89
-0.03,-9.11,3.75,9.86,-4.96,-8.43,-1.49,9.90
-0.02,-9.12,3.74,9.86,-4.95,-8.42,-1.45,9.87
-0.05,-9.11,3.74,9.85,-4.96,-8.37,-1.48,9.85
-0.04,-9.14,3.71,9.86,-4.97,-8.36,-1.44,9.83
-0.06,-9.12,3.72,9.85,-4.98,-8.39,-1.47,9.87
-0.04,-9.13,3.72,9.86,-4.99,-8.39,-1.48,9.87
-0.05,-9.14,3.73,9.87,-5.00,-8.38,-1.44,9.86
-0.08,-9.12,3.73,9.85,-4.97,-8.39,-1.47,9.86
-0.06,-9.12,3.71,9.85,-4.99,-8.38,-1.48,9.86
-0.03,-9.13,3.71,9.85,-4.98,-8.37,-1.49,9.85
-0.05,-9.16,3.70,9.88,-5.00,-8.37,-1.49,9.86
-0.03,-9.11,3.70,9.84,-5.00,-8.40,-1.52,9.90
-0.02,-9.13,3.72,9.86,-4.98,-8.37,-1.48,9.86
-0.03,-9.12,3.70,9.84,-4.95,-8.37,-1.51,9.85
-0.01,-9.11,3.73,9.85,-4.96,-8.39,-1.48,9.86
-0.02,-9.12,3.71,9.85,-4.97,-8.38,-1.51,9.86
-0.01,-9.13,3.73,9.87,-4.98,-8.40,-1.46,9.87
-0.03,-9.09,3.74,9.83,-4.95,-8.39,-1.47,9.85
-0.03,-9.10,3.75,9.84,-4.97,-8.41,-1.48,9.88
-0.02,-9.10,3.76,9.85,-4.96,-8.40,-1.49,9.87
-0.03,-9.12,3.75,9.86,-4.95,-8.41,-1.46,9.87
-0.04,-9.12,3.75,9.86,-4.96,-8.37,-1.48,9.85
-0.02,-9.14,3.75,9.88,-4.98,-8.41,-1.47,9.88
-0.06,-9.10,3.76,9.85,-4.98,-8.39,-1.46,9.87
-0.06,-9.14,3.75,9.88,-4.96,-8.39,-1.45,9.85
-0.05,-9.09,3.72,9.82,-4.97,-8.39,-1.50,9.87
-0.04,-9.12,3.74,9.85,-4.98,-8.36,-1.47,9.84
-0.04,-9.14,3.73,9.87,-4.99,-8.38,-1.49,9.87
-0.03,-9.13,3.71,9.86,-4.99,-8.39,-1.49,9.88
-0.03,-9.14,3.71,9.86,-4.97,-8.40,-1.48,9.87
-0.03,-9.13,3.70,9.85,-4.95,-8.38,-1.47,9.84
-0.01,-9.13,3.69,9.85,-4.96,-8.39,-1.51,9.86
-0.01,-9.14,3.71,9.86,-4.97,-8.35,-1.54,9.84
-0.02,-9.15,3.72,9.87,-4.99,-8.40,-1.51,9.89
-0.04,-9.14,3.71,9.87,-5.01,-8.39,-1.50,9.88
-0.04,-9.12,3.72,9.85,-4.98,-8.39,-1.48,9.87
-0.05,-9.11,3.74,9.84,-4.97,-8.39,-1.48,9.86
-0.04,-9.12,3.72,9.85,-4.98,-8.37,-1.47,9.85
-0.05,-9.12,3.74,9.85,-4.98,-8.32,-1.46,9.81
-0.02,-9.15,3.74,9.88,-4.98,-8.39,-1.44,9.86
-0.05,-9.13,3.75,9.87,-5.00,-8.37,-1.44,9.85
-0.05,-9.10,3.75,9.84,-4.97,-8.40,-1.46,9.87
