Ax,Ay,Az,Amag
-0.43,-9.84,0.01,9.85
-0.17,-9.94,0.02,9.94
0.01,-9.85,0.14,9.85
0.00,-9.86,0.12,9.87
-0.29,-9.90,0.04,9.90
-0.56,-9.71,-0.08,9.73
-0.58,-9.70,-0.08,9.72
-0.34,-9.70,-0.03,9.71
-0.12,-9.80,0.08,9.80
-0.08,-9.90,0.08,9.90
-0.21,-9.98,0.07,9.98
-0.34,-9.85,0.01,9.86
-0.36,-9.69,0.02,9.70
-0.31,-9.71,0.05,9.71
-0.34,-9.82,0.04,9.83
-0.35,-9.82,0.02,9.83
-0.31,-9.83,-0.01,9.84
-0.22,-9.86,0.02,9.87
-0.13,-9.90,0.06,9.90
-0.24,-9.78,0.05,9.78
-0.30,-9.84,-0.01,9.85
-0.44,-9.73,-0.06,9.74
-0.37,-9.76,-0.01,9.77
-0.29,-9.79,0.01,9.79
-0.13,-9.90,0.11,9.90
-0.20,-9.84,0.07,9.84
-0.27,-9.86,0.05,9.86
-0.39,-9.80,-0.02,9.81
-0.34,-9.71,0.02,9.72
-0.32,-9.79,0.04,9.79
-0.26,-9.80,0.04,9.80
-0.28,-9.87,0.01,9.88
-0.26,-9.85,0.02,9.85
-0.23,-9.84,0.02,9.84
-0.24,-9.83,0.01,9.83
-0.28,-9.81,0.01,9.82
-0.36,-9.78,-0.01,9.79
-0.34,-9.77,0.01,9.77
-0.33,-9.81,0.01,9.82
-0.23,-9.85,0.06,9.86
-0.23,-9.85,0.08,9.85
-0.27,-9.84,0.08,9.84
-0.34,-9.75,0.02,9.76
-0.33,-9.79,0.01,9.79
-0.32,-9.81,0.03,9.81
-0.26,-9.84,0.06,9.84
-0.25,-9.84,0.03,9.84
-0.26,-9.85,0.01,9.85
-0.27,-9.84,-0.00,9.84
-0.28,-9.81,0.03,9.82
-0.31,-9.81,0.00,9.82
-0.28,-9.80,0.03,9.80
-0.29,-9.81,0.03,9.81
-0.29,-9.82,0.03,9.83
-0.25,-9.82,0.05,9.83
-0.27,-9.84,0.07,9.84
-0.27,-9.83,0.06,9.84
-0.27,-9.78,0.03,9.78
-0.33,-9.79,0.02,9.79
-0.30,-9.79,0.01,9.80
-0.26,-9.82,0.05,9.83
-0.27,-9.88,0.02,9.88
-0.26,-9.82,0.03,9.83
-0.29,-9.83,0.01,9.84
-0.28,-9.84,0.00,9.84
-0.30,-9.81,0.02,9.82
-0.30,-9.80,0.05,9.80
-0.29,-9.79,0.02,9.79
-0.28,-9.82,0.02,9.82
-0.28,-9.82,0.03,9.82
-0.31,-9.81,0.03,9.82
-0.26,-9.82,0.05,9.83
-0.29,-9.80,0.03,9.81
-0.30,-9.81,0.00,9.81
-0.29,-9.81,0.03,9.81
-0.29,-9.83,0.03,9.83
-0.26,-9.84,0.03,9.84
-0.30,-9.81,0.04,9.82
-0.29,-9.83,0.04,9.84
-0.28,-9.83,-0.00,9.84
-0.29,-9.79,0.03,9.79
-0.28,-9.82,0.02,9.83
-0.30,-9.82,0.03,9.82
-0.28,-9.79,0.01,9.79
-0.28,-9.80,0.06,9.80
-0.28,-9.83,0.04,9.84
-0.30,-9.82,0.03,9.83
-0.28,-9.80,0.02,9.81
-0.30,-9.81,-0.00,9.82
-0.29,-9.80,0.02,9.81
-0.29,-9.82,0.02,9.83
-0.30,-9.82,0.03,9.83
-0.29,-9.81,0.03,9.81
-0.29,-9.83,0.02,9.84
-0.29,-9.80,0.03,9.81
-0.29,-9.84,0.03,9.84
-0.28,-9.81,0.01,9.81
-0.28,-9.81,0.02,9.82
-0.27,-9.81,0.04,9.81
-0.27,-9.81,0.03,9.82
-0.28,-9.82,0.02,9.82
-0.30,-9.83,0.02,9.83
-0.29,-9.80,0.02,9.81
-0.32,-9.81,0.02,9.82
-0.29,-9.80,0.03,9.81
-0.29,-9.79,0.03,9.79
-0.27,-9.81,0.02,9.81
-0.28,-9.83,0.01,9.83
-0.28,-9.83,0.03,9.83
-0.28,-9.82,0.02,9.83
-0.28,-9.79,0.02,9.80
-0.30,-9.83,0.01,9.83
-0.28,-9.80,0.04,9.81
-0.30,-9.81,0.04,9.81
-0.27,-9.83,0.03,9.83
-0.28,-9.84,0.04,9.84
-0.26,-9.80,0.04,9.81
-0.27,-9.81,0.04,9.81
-0.29,-9.80,0.05,9.81
-0.30,-9.81,0.02,9.81
-0.28,-9.82,0.03,9.83
-0.25,-9.79,0.02,9.79
-0.26,-9.84,0.03,9.84
-0.25,-9.82,0.02,9.82
-0.27,-9.81,0.01,9.82
-0.28,-9.80,0.02,9.80
-0.29,-9.83,0.04,9.83
-0.28,-9.80,0.01,9.80
-0.29,-9.82,0.02,9.82
-0.28,-9.84,0.05,9.84
-0.26,-9.85,0.04,9.85
-0.28,-9.81,0.05,9.81
-0.28,-9.78,0.04,9.78
-0.27,-9.79,0.01,9.79
-0.29,-9.82,0.01,9.83
-0.29,-9.82,0.01,9.82
-0.24,-9.81,0.03,9.81
-0.27,-9.81,0.04,9.82
-0.26,-9.83,0.01,9.84
-0.33,-9.77,0.02,9.78
-0.31,-9.90,-0.01,9.90
-0.30,-9.71,0.00,9.71
-0.28,-9.85,0.03,9.85
-0.28,-9.82,0.03,9.82
-0.29,-9.84,0.01,9.84
-0.30,-9.85,0.01,9.85
-0.28,-9.81,0.00,9.81
-0.27,-9.83,0.03,9.83
-0.29,-9.85,0.01,9.85
-0.27,-9.80,0.08,9.80
-0.28,-9.86,0.00,9.87
-0.25,-9.81,0.03,9.81
-0.27,-9.81,0.00,9.82
-0.27,-9.83,0.01,9.83
-0.29,-9.82,0.00,9.82
-0.29,-9.81,0.02,9.81
-0.28,-9.83,-0.00,9.83
-0.30,-9.83,0.02,9.83
-0.28,-9.83,0.03,9.83
-0.29,-9.85,0.03,9.85
-0.31,-9.80,0.02,9.81
-0.27,-9.83,0.03,9.83
-0.29,-9.78,0.04,9.78
-0.27,-9.83,0.04,9.83
-0.29,-9.79,0.05,9.80
-0.27,-9.84,0.03,9.85
-0.29,-9.80,0.01,9.80
-0.29,-9.83,0.04,9.84
-0.25,-9.82,0.01,9.82
-0.31,-9.80,0.02,9.81
-0.31,-9.82,0.02,9.83
-0.27,-9.80,0.02,9.81
-0.25,-9.85,0.01,9.85
-0.25,-9.82,0.02,9.82
-0.26,-9.83,0.02,9.84
-0.28,-9.82,0.04,9.83
-0.29,-9.80,0.03,9.80
-0.30,-9.78,0.02,9.78
-0.30,-9.80,0.03,9.80
-0.29,-9.81,0.06,9.81
-0.29,-9.82,0.03,9.83
-0.29,-9.82,0.05,9.83
-0.28,-9.83,0.02,9.84
-0.26,-9.83,0.04,9.84
-0.29,-9.80,0.01,9.81
-0.29,-9.81,0.01,9.81
-0.28,-9.85,-0.01,9.85
-0.28,-9.84,0.00,9.84
-0.28,-9.81,0.02,9.82
-0.29,-9.84,0.02,9.84
-0.29,-9.82,0.05,9.82
-0.28,-9.78,0.06,9.78
-0.28,-9.75,0.06,9.76
-0.28,-9.85,0.02,9.86
-0.31,-9.72,0.04,9.73
-0.29,-9.88,0.05,9.88
-0.26,-9.85,0.04,9.85
-0.25,-9.86,0.04,9.87
-0.26,-9.82,0.02,9.83
-0.30,-9.85,0.00,9.86
-0.29,-9.84,-0.00,9.85
-0.34,-9.83,0.00,9.84
-0.29,-9.82,0.03,9.83
-0.27,-9.87,0.01,9.87
-0.30,-9.80,0.04,9.81
-0.28,-9.79,0.03,9.80
-0.28,-9.86,0.06,9.86
-0.31,-9.77,-0.01,9.77
-0.29,-9.82,0.05,9.83
-0.31,-9.84,0.03,9.85
-0.29,-9.83,0.02,9.84
-0.25,-9.80,0.01,9.81
-0.27,-9.79,0.02,9.80
-0.28,-9.80,0.01,9.81
-0.30,-9.86,-0.00,9.86
-0.27,-9.81,0.04,9.81
-0.28,-9.80,0.00,9.80
-0.28,-9.83,0.03,9.84
-0.28,-9.84,0.02,9.84
-0.26,-9.80,0.05,9.81
-0.28,-9.80,0.05,9.81
-0.28,-9.80,0.01,9.80
-0.28,-9.81,0.03,9.81
-0.29,-9.83,0.03,9.84
-0.27,-9.80,0.04,9.80
-0.24,-9.82,0.03,9.82
-0.28,-9.82,0.03,9.83
-0.29,-9.82,-0.01,9.82
-0.29,-9.81,0.02,9.81
-0.29,-9.83,0.01,9.83
-0.26,-9.86,0.01,9.86
-0.29,-9.84,0.01,9.84
-0.28,-9.82,0.03,9.83
-0.27,-9.82,0.04,9.82
-0.31,-9.82,0.00,9.83
-0.29,-9.81,0.03,9.81
-0.31,-9.80,0.04,9.81
-0.27,-9.82,0.06,9.82
-0.29,-9.82,0.04,9.83
-0.29,-9.82,0.02,9.83
-0.27,-9.79,0.04,9.80
-0.30,-9.81,0.01,9.82
-0.31,-9.79,0.02,9.80
-0.29,-9.83,0.01,9.83
-0.28,-9.82,0.01,9.83
-0.25,-9.84,0.03,9.85
-0.28,-9.82,0.04,9.83
-0.27,-9.80,0.02,9.81
-0.29,-9.84,0.04,9.84
-0.29,-9.87,0.03,9.88
-0.29,-9.75,0.04,9.76
-0.30,-9.77,0.01,9.77
-0.31,-9.85,0.02,9.85
-0.27,-9.82,0.02,9.83
-0.24,-9.80,0.05,9.80
-0.22,-9.88,0.05,9.89
-0.27,-9.87,0.03,9.87
-0.31,-9.69,-0.01,9.70
-0.36,-9.73,-0.01,9.73
-0.33,-9.88,0.00,9.89
-0.29,-9.82,0.01,9.82
-0.25,-9.82,0.02,9.82
-0.22,-9.85,0.03,9.86
-0.24,-9.83,0.04,9.84
-0.28,-9.83,0.03,9.84
-0.35,-9.81,0.01,9.82
-0.33,-9.80,-0.01,9.80
-0.30,-9.78,0.02,9.79
-0.29,-9.82,0.03,9.82
-0.27,-9.82,0.03,9.83
-0.26,-9.86,0.04,9.86
-0.29,-9.82,0.04,9.82
-0.31,-9.80,0.05,9.81
-0.30,-9.82,0.02,9.83
-0.29,-9.81,0.03,9.81
-0.30,-9.79,0.02,9.79
-0.43,-9.66,-0.03,9.67
-0.32,-9.64,-0.02,9.64
-0.20,-10.31,0.00,10.31
0.01,-10.16,0.16,10.16
-0.20,-9.57,0.05,9.57
-0.34,-9.66,-0.07,9.66
-0.46,-9.85,-0.03,9.86
-0.49,-9.56,0.02,9.57
-0.40,-9.70,0.03,9.71
-0.30,-9.96,-0.00,9.96
-0.23,-9.91,0.06,9.91
-0.11,-9.82,0.06,9.82
-0.16,-10.07,0.03,10.07
-0.28,-9.77,-0.07,9.77
-0.43,-9.69,-0.02,9.70
-0.46,-10.05,-0.08,10.06
-0.34,-9.63,0.00,9.64
-0.18,-9.74,0.05,9.74
-0.12,-9.96,0.06,9.96
-0.15,-10.07,0.10,10.07
-0.34,-9.84,0.04,9.85
-0.37,-9.65,0.00,9.66
-0.41,-9.61,-0.01,9.62
-0.31,-9.81,0.03,9.82
-0.24,-10.00,0.07,10.01
-0.22,-9.99,0.05,9.99
-0.23,-9.66,0.00,9.66
-0.27,-9.96,-0.01,9.97
-0.31,-9.81,-0.01,9.81
-0.34,-9.77,0.03,9.78
-0.40,-9.78,-0.05,9.79
-0.35,-9.77,-0.00,9.77
-0.26,-9.92,0.02,9.93
-0.13,-9.82,0.11,9.82
-0.13,-9.75,0.10,9.76
-0.34,-9.80,0.04,9.81
-0.43,-9.83,0.02,9.84
-0.45,-9.78,-0.01,9.79
-0.25,-9.68,0.05,9.68
-0.20,-9.85,0.05,9.85
-0.21,-9.97,0.05,9.97
-0.28,-9.91,0.03,9.91
-0.31,-9.77,-0.04,9.78
-0.33,-9.71,-0.04,9.72
-0.29,-9.82,-0.01,9.82
-0.32,-9.85,0.01,9.86
-0.29,-9.77,0.04,9.77
-0.30,-9.83,0.03,9.84
-0.25,-9.81,0.06,9.81
-0.22,-9.87,0.06,9.87
-0.26,-9.83,0.06,9.83
-0.28,-9.75,0.00,9.76
-0.39,-9.77,0.00,9.78
-0.34,-9.85,0.02,9.86
-0.28,-9.85,0.00,9.85
-0.23,-9.81,0.04,9.81
-0.25,-9.84,0.02,9.84
-0.27,-9.87,-0.01,9.87
-0.37,-9.81,-0.03,9.81
-0.30,-9.80,0.02,9.80
-0.26,-9.80,0.02,9.81
-0.27,-9.81,0.03,9.81
-0.25,-9.90,0.04,9.91
-0.29,-9.84,0.04,9.85
-0.26,-9.80,0.05,9.80
-0.29,-9.82,0.04,9.83
-0.28,-9.79,0.05,9.79
-0.32,-9.80,0.03,9.80
-0.30,-9.79,0.01,9.80
-0.29,-9.82,0.03,9.82
-0.26,-9.88,0.02,9.88
-0.25,-9.83,0.03,9.84
-0.27,-9.78,0.04,9.78
-0.32,-9.77,0.01,9.78
-0.31,-9.82,0.01,9.83
-0.31,-9.82,0.01,9.83
-0.27,-9.81,0.06,9.82
-0.26,-9.81,0.04,9.81
-0.25,-9.84,0.04,9.85
-0.29,-9.84,0.02,9.84
-0.29,-9.83,0.03,9.83
-0.31,-9.77,0.06,9.78
-0.32,-9.80,0.04,9.81
-0.31,-9.82,0.04,9.83
-0.27,-9.85,0.02,9.85
-0.26,-9.82,0.01,9.82
-0.29,-9.83,0.02,9.84
-0.26,-9.83,0.00,9.83
-0.29,-9.80,0.00,9.80
-0.30,-9.82,0.00,9.82
-0.29,-9.83,0.02,9.83
-0.29,-9.81,0.03,9.82
-0.27,-9.84,0.06,9.85
-0.27,-9.81,0.04,9.81
-0.30,-9.80,0.03,9.80
-0.28,-9.83,0.01,9.84
-0.31,-9.81,0.02,9.81
-0.28,-9.80,0.03,9.81
-0.27,-9.83,0.02,9.83
-0.27,-9.81,0.02,9.82
-0.27,-9.86,0.03,9.87
-0.28,-9.83,0.01,9.83
-0.28,-9.82,0.02,9.82
-0.25,-9.84,0.04,9.84
-0.29,-9.82,0.02,9.82
-0.32,-9.82,0.01,9.83
-0.26,-9.80,0.02,9.80
-0.27,-9.81,0.03,9.82
-0.30,-9.82,0.03,9.82
-0.29,-9.83,0.02,9.84
-0.28,-9.84,0.04,9.84
-0.31,-9.79,0.03,9.80
-0.32,-9.81,0.05,9.82
-0.31,-9.82,0.03,9.82
-0.25,-9.83,0.04,9.83
-0.26,-9.82,0.03,9.82
-0.28,-9.82,0.03,9.83
-0.28,-9.82,0.03,9.82
-0.30,-9.82,0.00,9.82
-0.29,-9.80,0.03,9.80
-0.30,-9.82,0.05,9.83
-0.31,-9.82,0.02,9.83
-0.27,-9.83,0.02,9.84
-0.28,-9.82,0.05,9.82
-0.30,-9.85,0.03,9.85
-0.28,-9.81,0.04,9.82
-0.31,-9.82,0.03,9.83
-0.31,-9.82,0.03,9.82
-0.28,-9.83,0.03,9.84
-0.29,-9.84,0.01,9.84
-0.29,-9.85,0.03,9.85
-0.28,-9.83,0.02,9.83
-0.30,-9.80,0.02,9.81
-0.27,-9.82,0.03,9.82
-0.28,-9.84,0.01,9.84
-0.28,-9.79,0.03,9.79
-0.28,-9.82,0.04,9.82
-0.29,-9.80,0.05,9.81
-0.28,-9.79,0.02,9.80
-0.29,-9.81,0.03,9.82
-0.29,-9.81,0.03,9.82
-0.27,-9.80,0.01,9.80
-0.28,-9.82,0.04,9.82
-0.29,-9.83,0.01,9.83
-0.26,-9.83,0.03,9.83
-0.29,-9.82,0.03,9.83
-0.29,-9.83,0.01,9.84
-0.30,-9.82,0.05,9.82
-0.28,-9.83,0.02,9.83
-0.26,-9.84,0.03,9.84
-0.30,-9.83,0.04,9.83
-0.30,-9.81,0.03,9.81
-0.30,-9.81,0.03,9.82
-0.31,-9.80,0.03,9.81
-0.29,-9.83,0.02,9.84
-0.28,-9.81,0.03,9.81
-0.27,-9.81,0.04,9.82
-0.28,-9.81,0.02,9.81
-0.30,-9.80,0.03,9.80
-0.30,-9.84,0.02,9.84
-0.26,-9.83,0.02,9.84
-0.28,-9.83,0.02,9.84
-0.28,-9.80,0.00,9.81
-0.31,-9.81,0.01,9.81
-0.28,-9.82,0.04,9.83
-0.28,-9.82,0.04,9.83
-0.27,-9.82,0.01,9.82
-0.31,-9.80,0.02,9.81
-0.29,-9.82,0.02,9.83
-0.28,-9.81,0.02,9.81
-0.28,-9.82,0.01,9.82
-0.29,-9.81,0.02,9.82
-0.29,-9.80,0.03,9.81
-0.26,-9.83,0.02,9.83
-0.28,-9.83,0.01,9.83
-0.28,-9.82,0.01,9.83
-0.27,-9.81,0.03,9.81
-0.28,-9.82,0.05,9.82
-0.27,-9.84,0.01,9.84
-0.27,-9.81,0.02,9.81
-0.28,-9.84,0.03,9.84
-0.30,-9.81,0.01,9.81
-0.31,-9.82,0.03,9.83
-0.30,-9.82,0.01,9.83
-0.28,-9.83,0.04,9.83
-0.28,-9.84,0.00,9.85
-0.28,-9.82,0.04,9.82
-0.29,-9.81,0.04,9.82
-0.30,-9.83,0.03,9.83
-0.29,-9.82,0.03,9.82
-0.29,-9.82,0.01,9.83
-0.31,-9.83,0.03,9.83
-0.31,-9.80,0.03,9.80
-0.28,-9.80,0.03,9.81
-0.27,-9.83,0.01,9.83
-0.29,-9.84,0.02,9.85
-0.29,-9.82,0.02,9.83
-0.28,-9.79,0.01,9.79
-0.29,-9.82,0.04,9.83
-0.30,-9.81,0.02,9.82
-0.29,-9.81,0.03,9.82
-0.30,-9.82,0.02,9.82
-0.30,-9.82,0.01,9.82
-0.30,-9.82,0.03,9.83
-0.29,-9.86,0.00,9.86
-0.28,-9.82,0.03,9.82
-0.29,-9.82,0.02,9.82
-0.27,-9.81,0.02,9.82
-0.29,-9.81,0.03,9.82
-0.27,-9.82,0.03,9.82
-0.27,-9.81,0.02,9.81
-0.28,-9.80,0.03,9.81
-0.27,-9.81,0.03,9.81
-0.30,-9.80,0.02,9.81
-0.29,-9.80,0.02,9.81
-0.27,-9.84,0.03,9.84
-0.29,-9.81,0.03,9.82
-0.28,-9.79,0.01,9.79
-0.30,-9.82,0.05,9.83
-0.26,-9.83,0.00,9.83
-0.27,-9.82,0.02,9.83
-0.29,-9.78,0.01,9.79
-0.29,-9.82,0.03,9.82
-0.31,-9.82,0.00,9.82
-0.29,-9.82,0.00,9.83
-0.29,-9.80,0.02,9.80
-0.29,-9.81,0.03,9.81
-0.29,-9.82,0.04,9.82
-0.32,-9.80,0.04,9.81
-0.29,-9.84,0.02,9.84
-0.29,-9.84,0.01,9.84
-0.28,-9.81,0.03,9.81
-0.28,-9.81,0.03,9.81
-0.29,-9.83,0.01,9.83
-0.30,-9.81,0.02,9.81
-0.29,-9.81,0.03,9.82
-0.27,-9.81,0.01,9.82
-0.29,-9.79,0.03,9.80
-0.28,-9.82,0.04,9.82
-0.30,-9.82,0.04,9.82
-0.29,-9.82,0.04,9.83
-0.28,-9.82,0.03,9.83
-0.31,-9.80,0.02,9.80
-0.27,-9.84,0.02,9.84
-0.28,-9.82,0.04,9.82
-0.29,-9.81,0.02,9.82
-0.29,-9.84,0.03,9.84
-0.29,-9.83,0.03,9.84
-0.28,-9.81,0.03,9.81
-0.28,-9.84,0.03,9.85
-0.30,-9.83,0.02,9.83
-0.29,-9.82,0.03,9.82
-0.29,-9.82,0.01,9.82
-0.26,-9.83,0.02,9.83
-0.26,-9.82,0.01,9.82
-0.29,-9.80,0.02,9.81
-0.29,-9.79,0.03,9.80
-0.30,-9.84,0.02,9.84
-0.27,-9.82,0.03,9.83
-0.28,-9.81,0.02,9.82
-0.27,-9.84,0.03,9.85
-0.28,-9.80,0.03,9.81
-0.29,-9.81,0.04,9.82
-0.29,-9.82,0.02,9.83
-0.31,-9.84,0.05,9.84
-0.29,-9.83,0.02,9.83
-0.28,-9.82,0.02,9.82
-0.27,-9.85,0.01,9.85
-0.28,-9.82,0.04,9.83
-0.28,-9.79,0.03,9.79
-0.29,-9.81,0.04,9.81
-0.30,-9.81,0.03,9.82
-0.30,-9.82,0.02,9.83
-0.29,-9.82,0.01,9.83
-0.31,-9.82,0.03,9.83
-0.28,-9.79,0.04,9.80
-0.28,-9.80,0.02,9.81
-0.27,-9.82,0.02,9.83
-0.28,-9.78,0.01,9.79
-0.28,-9.78,0.01,9.79
-0.28,-9.82,0.02,9.83
-0.29,-9.85,0.02,9.85
-0.30,-9.81,0.03,9.81
-0.25,-9.81,0.02,9.81
-0.29,-9.82,0.02,9.83
