Ax,Ay,Az,Amag
-0.04,-9.86,-0.43,9.87
-0.04,-9.85,-0.44,9.86
-0.05,-9.80,-0.40,9.81
-0.05,-9.79,-0.36,9.79
0.00,-9.79,-0.43,9.80
-0.01,-9.80,-0.48,9.81
-0.03,-9.80,-0.47,9.81
0.01,-9.78,-0.44,9.79
-0.02,-9.77,-0.46,9.78
0.01,-9.76,-0.47,9.77
-0.02,-9.78,-0.46,9.79
-0.01,-9.79,-0.51,9.80
-0.01,-9.77,-0.50,9.79
0.00,-9.79,-0.43,9.80
-0.03,-9.77,-0.45,9.78
0.03,-9.79,-0.42,9.80
-0.01,-9.80,-0.46,9.81
-0.01,-9.84,-0.47,9.85
0.03,-9.81,-0.42,9.82
0.01,-9.82,-0.48,9.83
-0.01,-9.81,-0.44,9.82
0.02,-9.81,-0.41,9.82
0.04,-9.78,-0.45,9.79
-0.01,-9.79,-0.42,9.80
-0.00,-9.78,-0.42,9.79
-0.01,-9.81,-0.45,9.82
0.01,-9.81,-0.41,9.82
-0.01,-9.79,-0.42,9.80
0.01,-9.78,-0.41,9.79
-0.01,-9.79,-0.38,9.80
-0.02,-9.81,-0.39,9.82
-0.01,-9.80,-0.42,9.81
-0.00,-9.79,-0.42,9.80
0.05,-9.82,-0.43,9.83
0.03,-9.83,-0.47,9.84
-0.03,-9.79,-0.40,9.80
0.04,-9.76,-0.37,9.77
0.02,-9.78,-0.42,9.79
0.01,-9.77,-0.43,9.78
-0.00,-9.76,-0.47,9.77
0.01,-9.80,-0.49,9.82
0.02,-9.81,-0.46,9.83
0.06,-9.77,-0.41,9.77
0.00,-9.85,-0.43,9.86
0.03,-9.82,-0.44,9.83
0.03,-9.79,-0.38,9.80
0.02,-9.84,-0.50,9.85
0.04,-9.81,-0.46,9.82
0.07,-9.75,-0.31,9.76
0.03,-9.79,-0.43,9.79
0.06,-9.83,-0.39,9.83
0.05,-9.78,-0.38,9.79
0.03,-9.76,-0.41,9.77
0.06,-9.75,-0.41,9.76
0.09,-9.76,-0.37,9.77
0.06,-9.75,-0.34,9.76
0.10,-9.76,-0.33,9.76
0.08,-9.77,-0.37,9.77
0.05,-9.81,-0.40,9.82
0.02,-9.80,-0.39,9.81
0.04,-9.81,-0.42,9.81
0.05,-9.80,-0.37,9.81
0.07,-9.79,-0.32,9.80
0.07,-9.79,-0.37,9.80
0.10,-9.77,-0.37,9.78
0.09,-9.76,-0.35,9.77
0.07,-9.78,-0.36,9.78
0.04,-9.76,-0.37,9.76
0.06,-9.82,-0.48,9.83
0.06,-9.81,-0.50,9.82
0.05,-9.77,-0.36,9.78
0.06,-9.77,-0.34,9.78
0.08,-9.80,-0.39,9.81
0.05,-9.79,-0.48,9.80
0.07,-9.80,-0.53,9.81
0.04,-9.82,-0.51,9.83
0.03,-9.84,-0.41,9.85
0.02,-9.82,-0.39,9.83
0.00,-9.81,-0.36,9.82
0.04,-9.82,-0.35,9.83
0.04,-9.81,-0.36,9.82
0.05,-9.84,-0.44,9.85
0.05,-9.84,-0.41,9.84
0.08,-9.81,-0.33,9.82
0.10,-9.76,-0.32,9.76
0.06,-9.78,-0.30,9.78
0.11,-9.76,-0.29,9.77
0.09,-9.74,-0.29,9.74
0.09,-9.76,-0.32,9.76
0.06,-9.77,-0.36,9.78
0.07,-9.79,-0.36,9.80
0.06,-9.79,-0.36,9.80
0.08,-9.78,-0.32,9.79
0.05,-9.81,-0.30,9.82
0.08,-9.81,-0.29,9.82
0.02,-9.82,-0.37,9.83
0.03,-9.82,-0.40,9.83
0.04,-9.83,-0.43,9.84
0.03,-9.83,-0.45,9.84
0.01,-9.82,-0.38,9.83
0.02,-9.82,-0.34,9.83
0.05,-9.77,-0.42,9.78
0.02,-9.77,-0.37,9.78
0.02,-9.77,-0.37,9.78
0.01,-9.77,-0.35,9.77
0.06,-9.78,-0.32,9.78
0.07,-9.76,-0.29,9.77
0.01,-9.79,-0.27,9.80
0.03,-9.79,-0.28,9.79
0.02,-9.80,-0.28,9.81
0.03,-9.83,-0.32,9.84
0.02,-9.82,-0.30,9.82
0.04,-9.84,-0.34,9.85
0.01,-9.84,-0.36,9.85
0.01,-9.82,-0.38,9.83
0.02,-9.82,-0.35,9.82
0.04,-9.80,-0.37,9.81
0.02,-9.81,-0.35,9.81
0.01,-9.80,-0.37,9.80
0.06,-9.78,-0.39,9.79
0.05,-9.76,-0.38,9.77
0.05,-9.77,-0.38,9.78
0.04,-9.79,-0.34,9.79
0.02,-9.79,-0.25,9.79
0.02,-9.80,-0.23,9.80
0.04,-9.82,-0.25,9.82
0.04,-9.80,-0.22,9.81
0.07,-9.82,-0.25,9.82
0.03,-9.83,-0.26,9.83
0.05,-9.80,-0.25,9.81
0.06,-9.80,-0.24,9.81
0.05,-9.79,-0.24,9.79
0.07,-9.78,-0.25,9.79
