Ax,Ay,Az,Amag
-0.22,-9.57,-1.77,9.73
-0.21,-9.58,-1.81,9.75
-0.21,-9.62,-1.83,9.79
-0.20,-9.61,-1.88,9.79
-0.18,-9.61,-1.84,9.78
-0.13,-9.60,-1.85,9.78
-0.14,-9.55,-1.83,9.73
-0.13,-9.54,-1.80,9.71
-0.15,-9.54,-1.79,9.71
-0.15,-9.52,-1.80,9.69
-0.16,-9.52,-1.79,9.69
-0.16,-9.56,-1.81,9.73
-0.16,-9.58,-1.81,9.75
-0.17,-9.60,-1.83,9.78
-0.16,-9.61,-1.86,9.79
-0.16,-9.67,-1.87,9.85
-0.17,-9.66,-1.86,9.84
-0.19,-9.69,-1.85,9.87
-0.17,-9.68,-1.85,9.86
-0.17,-9.65,-1.87,9.83
-0.18,-9.64,-1.86,9.82
-0.14,-9.63,-1.86,9.81
-0.16,-9.59,-1.82,9.76
-0.12,-9.58,-1.81,9.75
-0.14,-9.54,-1.83,9.72
-0.12,-9.54,-1.85,9.72
-0.13,-9.57,-1.82,9.74
-0.16,-9.58,-1.83,9.76
-0.14,-9.58,-1.82,9.75
-0.13,-9.59,-1.84,9.77
-0.14,-9.61,-1.86,9.79
-0.13,-9.61,-1.82,9.79
-0.14,-9.60,-1.85,9.77
-0.13,-9.64,-1.88,9.82
-0.13,-9.62,-1.87,9.80
-0.14,-9.63,-1.86,9.81
-0.13,-9.59,-1.85,9.77
-0.14,-9.59,-1.86,9.76
-0.15,-9.62,-1.85,9.79
-0.15,-9.64,-1.86,9.82
-0.15,-9.64,-1.87,9.82
-0.14,-9.61,-1.87,9.79
-0.14,-9.64,-1.88,9.83
-0.13,-9.62,-1.90,9.81
-0.15,-9.63,-1.86,9.81
-0.13,-9.62,-1.88,9.80
-0.14,-9.62,-1.85,9.80
-0.17,-9.63,-1.83,9.81
-0.16,-9.62,-1.84,9.79
-0.14,-9.62,-1.82,9.79
-0.11,-9.58,-1.82,9.75
-0.10,-9.62,-1.84,9.80
-0.13,-9.60,-1.82,9.77
-0.12,-9.57,-1.81,9.74
-0.14,-9.59,-1.83,9.77
-0.11,-9.58,-1.85,9.76
-0.12,-9.57,-1.84,9.75
-0.14,-9.56,-1.85,9.74
-0.15,-9.56,-1.80,9.73
-0.15,-9.59,-1.82,9.76
-0.14,-9.57,-1.83,9.75
-0.13,-9.61,-1.84,9.79
-0.15,-9.58,-1.84,9.76
-0.14,-9.61,-1.86,9.79
-0.14,-9.62,-1.86,9.80
-0.16,-9.63,-1.85,9.81
-0.18,-9.63,-1.86,9.81
-0.17,-9.65,-1.83,9.82
-0.18,-9.61,-1.78,9.78
-0.18,-9.61,-1.82,9.78
-0.13,-9.60,-1.86,9.78
-0.09,-9.60,-1.82,9.77
-0.09,-9.59,-1.81,9.76
-0.13,-9.59,-1.82,9.76
-0.14,-9.58,-1.93,9.77
-0.13,-9.58,-1.92,9.77
-0.14,-9.58,-1.89,9.77
-0.15,-9.58,-1.80,9.74
-0.14,-9.58,-1.82,9.75
-0.16,-9.59,-1.81,9.76
-0.08,-9.59,-1.80,9.76
-0.10,-9.60,-1.81,9.77
-0.12,-9.59,-1.88,9.77
-0.12,-9.60,-1.90,9.79
-0.12,-9.63,-1.93,9.82
-0.16,-9.66,-1.91,9.85
-0.16,-9.66,-1.87,9.85
-0.19,-9.68,-1.87,9.86
-0.16,-9.66,-1.86,9.84
-0.15,-9.65,-1.86,9.83
-0.15,-9.65,-1.87,9.83
-0.14,-9.64,-1.89,9.82
-0.11,-9.63,-1.86,9.81
-0.11,-9.58,-1.86,9.76
-0.12,-9.54,-1.84,9.72
-0.13,-9.56,-1.81,9.73
-0.14,-9.55,-1.85,9.73
-0.15,-9.56,-1.84,9.74
-0.14,-9.57,-1.83,9.74
-0.14,-9.59,-1.84,9.76
-0.13,-9.57,-1.88,9.75
-0.11,-9.57,-1.87,9.75
-0.12,-9.59,-1.85,9.77
-0.11,-9.63,-1.89,9.81
-0.13,-9.61,-1.88,9.80
-0.13,-9.61,-1.90,9.80
-0.15,-9.63,-1.91,9.82
-0.13,-9.64,-1.91,9.83
-0.15,-9.64,-1.83,9.81
-0.15,-9.61,-1.85,9.78
-0.14,-9.60,-1.83,9.77
-0.18,-9.59,-1.81,9.77
-0.17,-9.60,-1.82,9.78
-0.17,-9.58,-1.82,9.76
-0.14,-9.60,-1.85,9.78
-0.18,-9.59,-1.87,9.78
-0.15,-9.61,-1.85,9.79
-0.15,-9.61,-1.88,9.79
-0.17,-9.60,-1.86,9.78
-0.13,-9.64,-1.85,9.81
-0.14,-9.63,-1.85,9.80
-0.12,-9.62,-1.85,9.79
-0.12,-9.59,-1.83,9.76
-0.15,-9.60,-1.82,9.78
-0.15,-9.60,-1.80,9.77
-0.16,-9.60,-1.82,9.77
-0.17,-9.59,-1.84,9.77
-0.17,-9.62,-1.87,9.80
-0.15,-9.61,-1.85,9.79
-0.14,-9.62,-1.86,9.80
-0.16,-9.63,-1.86,9.81
-0.13,-9.61,-1.82,9.78
-0.16,-9.64,-1.81,9.81
-0.17,-9.63,-1.85,9.81
-0.16,-9.60,-1.86,9.78
